scenario,q,r,deck_size,grid,cells,pair_ticks,failure_patterns,min_mask,min_mass,min_margin
102,258,297,419,2353109564725920,8217,1728843392574480,2376,12c80482,152407633908832,189242677352736
63,258,327,421,85496314185041760,8297,62812129510690560,2369,009041ac,5578813361217526,9479985016537098
87,258,327,420,85496314185041760,8297,62812129510690560,2369,009041ac,5578813361217526,9479985016537098
110,258,327,420,85496314185041760,8297,62812129510690560,2369,009041ac,5578813361217526,9479985016537098
102,258,327,419,85496314185041760,8297,62812129510690560,2369,3090008b,5509467539779456,5111198265938688
87,258,347,420,272176339653298080,8337,199966104223245360,2390,01948124,17319506358557944,2423541975958152
91,258,347,420,272176339653298080,8337,199966104223245360,2390,12048446,17350420332938056,4371122361905208
110,258,347,420,272176339653298080,8337,199966104223245360,2390,12048446,17350420332938056,4371122361905208
102,258,347,419,272176339653298080,8337,199966104223245360,2390,12048446,17350420332938056,4371122361905208
83,258,347,420,272176339653298080,8337,199966104223245360,2390,02c09809,17347067410488742,4159888247598426
63,258,381,421,99614971573397280,8405,73187440398792720,2393,12048446,6353451269273082,1807543670615046
110,258,381,420,99614971573397280,8405,73187440398792720,2393,12048446,6353451269273082,1807543670615046
102,258,381,419,99614971573397280,8405,73187440398792720,2393,12048446,6353451269273082,1807543670615046
63,258,383,421,300413654430009120,8409,220712382866255280,2380,00494609,19140463475381292,4194581228984916
110,258,383,420,300413654430009120,8409,220712382866255280,2380,20820649,19155472484532228,5140148805493884
63,258,409,421,320807270657633760,8461,235695323760296400,2385,009041ac,20537025381037534,10603516374829602
87,258,409,420,320807270657633760,8461,235695323760296400,2385,01948124,20463189448030452,5951852595383436
110,258,409,420,320807270657633760,8461,235695323760296400,2385,21948180,20499538610720040,8241849844827480
102,258,409,419,320807270657633760,8461,235695323760296400,2385,009041ac,20537025381037534,10603516374829602
63,258,419,421,328650969206720160,8481,241457792882626320,2403,0ac44140,21148500895835578,17751679610760774
87,258,419,420,328650969206720160,8481,241457792882626320,2403,0ac44140,21148500895835578,17751679610760774
110,258,419,420,328650969206720160,8481,241457792882626320,2403,0ac44140,21148500895835578,17751679610760774
102,258,419,419,328650969206720160,8481,241457792882626320,2403,0ac44140,21148500895835578,17751679610760774
87,258,512,420,25099835357076480,8669,18440834965092540,2400,02641484,1595347637024772,107559704254716
110,258,512,420,25099835357076480,8669,18440834965092540,2400,02641484,1595347637024772,107559704254716
102,258,512,419,25099835357076480,8669,18440834965092540,2400,02641484,1595347637024772,107559704254716
63,258,526,421,206289271840972320,8693,151557975951782400,2404,009041ac,13215921095784696,7445941670546568
87,258,526,420,206289271840972320,8693,151557975951782400,2404,009041ac,13215921095784696,7445941670546568
110,258,526,420,206289271840972320,8693,151557975951782400,2404,009041ac,13215921095784696,7445941670546568
102,258,526,419,206289271840972320,8693,151557975951782400,2404,009041ac,13215921095784696,7445941670546568
63,258,537,421,140402204028646560,8717,103151150620277760,2421,12048446,9092784399175412,11236601033464716
87,258,537,420,140402204028646560,8717,103151150620277760,2421,01948124,9024677671570414,6945877194349842
110,258,537,420,140402204028646560,8717,103151150620277760,2421,12048446,9092784399175412,11236601033464716
102,258,537,419,140402204028646560,8717,103151150620277760,2421,12048446,9092784399175412,11236601033464716
63,258,538,421,210995490970424160,8717,155018584481080320,2418,20820649,13756889982287110,22702105002391290
87,258,538,420,210995490970424160,8717,155018584481080320,2418,20820649,13756889982287110,22702105002391290
110,258,538,420,210995490970424160,8717,155018584481080320,2418,20820649,13756889982287110,22702105002391290
102,258,538,419,210995490970424160,8717,155018584481080320,2418,20820649,13756889982287110,22702105002391290
63,258,542,421,212564230680241440,8725,156170383404235200,2416,12048446,13511160411498750,946183203455490
87,258,542,420,212564230680241440,8725,156170383404235200,2416,12048446,13511160411498750,946183203455490
110,258,542,420,212564230680241440,8725,156170383404235200,2416,12048446,13511160411498750,946183203455490
102,258,542,419,212564230680241440,8725,156170383404235200,2416,12048446,13511160411498750,946183203455490
63,258,550,421,3921849274543200,8725,2881345113646272,2398,00511a81,250208831724208,75759300452304
87,258,550,420,3921849274543200,8725,2881345113646272,2398,03580811,250634886326246,102600740380698
110,258,550,420,3921849274543200,8725,2881345113646272,2398,03580811,250634886326246,102600740380698
102,258,550,419,3921849274543200,8725,2881345113646272,2398,03580811,250634886326246,102600740380698
63,258,594,421,2353109564725920,8781,1728882875603520,2451,11422016,151517326278504,133153296642072
110,258,594,420,2353109564725920,8781,1728882875603520,2451,21948180,150591294097904,74813269264272
102,258,594,419,2353109564725920,8781,1728882875603520,2451,01442216,152233315514974,178260618539682
63,258,619,421,485524940188448160,8881,356712387089058000,2428,12048446,31516200420238560,43420865721236640
87,258,619,420,485524940188448160,8881,356712387089058000,2428,12048446,31516200420238560,43420865721236640
110,258,619,420,485524940188448160,8881,356712387089058000,2428,12048446,31516200420238560,43420865721236640
102,258,619,419,485524940188448160,8881,356712387089058000,2428,02409125,31491999061211236,41896180102515228
63,258,644,421,18040506662898720,8877,13254249793150080,2422,12048446,1162140354862812,1052815704762276
87,258,644,420,18040506662898720,8877,13254249793150080,2422,12048446,1162140354862812,1052815704762276
110,258,644,420,18040506662898720,8877,13254249793150080,2422,12048446,1162140354862812,1052815704762276
102,258,644,419,18040506662898720,8877,13254249793150080,2422,12048446,1162140354862812,1052815704762276
63,259,440,421,674922898409760,8437,495861721280640,2475,009041ac,42899923425818,3003582187494
87,259,440,420,674922898409760,8437,495861721280640,2475,009041ac,42899923425818,3003582187494
91,259,440,420,674922898409760,8437,495861721280640,2475,009041ac,42899923425818,3003582187494
110,259,440,420,674922898409760,8437,495861721280640,2475,0230106c,42861779763928,600531488424
102,259,440,419,674922898409760,8437,495861721280640,2475,0230106c,42861779763928,600531488424
131,259,440,420,674922898409760,8437,495861721280640,2475,0230106c,42861779763928,600531488424
83,259,440,420,674922898409760,8437,495861721280640,2475,009041ac,42899923425818,3003582187494
132,259,440,420,674922898409760,8437,495861721280640,2475,0230106c,42861779763928,600531488424
133,259,440,421,674922898409760,8437,495861721280640,2475,0230106c,42861779763928,600531488424
63,260,357,421,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
87,260,357,420,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
91,260,357,420,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
110,260,357,420,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
102,260,357,419,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
131,260,357,420,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
130,260,357,420,18241159416480,8285,13401668142720,2358,0094812c,1169109022788,689230769724
83,260,357,420,18241159416480,8285,13401668142720,2358,02909888,1170263784252,761980741956
132,260,357,420,18241159416480,8285,13401668142720,2358,10348680,1173075719694,939132674802
133,260,357,421,18241159416480,8285,13401668142720,2358,02909888,1170263784252,761980741956
63,260,575,421,2097733332895200,8753,1541127405315960,2427,10864540,133527084181984,21272971884192
87,260,575,420,2097733332895200,8753,1541127405315960,2427,10864540,133527084181984,21272971884192
91,260,575,420,2097733332895200,8753,1541127405315960,2427,10864540,133527084181984,21272971884192
110,260,575,420,2097733332895200,8753,1541127405315960,2427,12d01802,133431568706740,15255496943820
102,260,575,419,2097733332895200,8753,1541127405315960,2427,11848124,133338495521856,9391886296128
132,260,575,420,2097733332895200,8753,1541127405315960,2427,10864540,133527084181984,21272971884192
133,260,575,421,2097733332895200,8753,1541127405315960,2427,10864540,133527084181984,21272971884192
63,262,440,421,2389591883558880,8453,1755604989657792,2479,0230182c,151988919469594,16934392348902
87,262,440,420,2389591883558880,8453,1755604989657792,2479,08940509,153611979005196,119187143091828
91,262,440,420,2389591883558880,8453,1755604989657792,2479,08940509,153611979005196,119187143091828
83,262,440,420,2389591883558880,8453,1755604989657792,2479,0230182c,151988919469594,16934392348902
17,263,320,422,19189699706136960,8297,14098592112997392,2406,19c00c40,1239048670606254,1301267423646162
83,263,320,420,19189699706136960,8297,14098592112997392,2406,11802981,1227850713721026,595796139876798
63,269,567,421,44161846947298080,8803,32445438573525120,2508,0812412c,2804250554510886,20397144993498
87,269,567,420,44161846947298080,8803,32445438573525120,2508,0812412c,2804250554510886,20397144993498
17,269,567,422,44161846947298080,8803,32445438573525120,2508,0812412c,2804250554510886,20397144993498
91,270,446,420,12203335649625120,8541,8965732532748992,2438,0c901c40,775331097383166,32516536638978
17,270,446,422,12203335649625120,8541,8965732532748992,2438,0c901c40,775331097383166,32516536638978
102,271,349,419,1725230616451261920,8369,1267515626733195840,2417,0202a129,109607511609610170,4350765600393030
131,271,349,420,1725230616451261920,8369,1267515626733195840,2417,0202a129,109607511609610170,4350765600393030
83,271,349,420,1725230616451261920,8369,1267515626733195840,2417,0202a129,109607511609610170,4350765600393030
133,271,349,421,1725230616451261920,8369,1267515626733195840,2417,0202a129,109607511609610170,4350765600393030
87,272,440,420,18241159416480,8445,13401469068624,2498,03b40900,1160774529400,164157686280
110,272,440,420,18241159416480,8445,13401469068624,2498,21948180,1160150196016,124824683088
131,272,440,420,18241159416480,8445,13401469068624,2498,03b40900,1160774529400,164157686280
132,272,440,420,18241159416480,8445,13401469068624,2498,03b40900,1160774529400,164157686280
133,272,440,421,18241159416480,8445,13401469068624,2498,03b40900,1160774529400,164157686280
63,277,378,421,15158403475094880,8441,11136786226600320,2489,0ac44140,962928313991348,30869881075404
87,277,378,420,15158403475094880,8441,11136786226600320,2489,0ac44140,962928313991348,30869881075404
91,277,378,420,15158403475094880,8441,11136786226600320,2489,0ac44140,962928313991348,30869881075404
17,277,378,422,15158403475094880,8441,11136786226600320,2489,0ac44140,962928313991348,30869881075404
63,291,320,421,7077569853594240,8353,5199859648327344,2434,08c0a980,453305520525246,247968378713538
87,291,320,420,7077569853594240,8353,5199859648327344,2434,08c0a980,453305520525246,247968378713538
91,291,320,420,7077569853594240,8353,5199859648327344,2434,0180a1a4,451101543773058,109117843325694
17,291,320,422,7077569853594240,8353,5199859648327344,2434,08c0a980,453305520525246,247968378713538
83,291,320,420,7077569853594240,8353,5199859648327344,2434,08c0a980,453305520525246,247968378713538
63,292,384,421,10652837099224320,8485,7826326016308800,2391,32260808,679351879842298,187820033167494
110,292,384,420,10652837099224320,8485,7826326016308800,2391,01461405,676401289446272,1932838217856
102,292,384,419,10652837099224320,8485,7826326016308800,2391,32260808,679351879842298,187820033167494
32,292,384,422,10652837099224320,8485,7826326016308800,2391,32260808,679351879842298,187820033167494
63,293,366,421,326024242250747040,8437,239527704491034960,2418,08c0a980,21010387877569354,19557467283881142
87,293,366,420,326024242250747040,8437,239527704491034960,2418,08c0a980,21010387877569354,19557467283881142
91,293,366,420,326024242250747040,8437,239527704491034960,2418,08c0a980,21010387877569354,19557467283881142
17,293,366,422,326024242250747040,8437,239527704491034960,2418,08c0a980,21010387877569354,19557467283881142
83,293,366,420,326024242250747040,8437,239527704491034960,2418,02c09809,20911825536658166,13348039806476298
63,293,520,421,5344659709028640,8677,3926685186311580,2418,2084a188,342707255355720,211918251295800
87,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
91,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
110,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
102,293,520,419,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
131,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
130,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
132,293,520,420,5344659709028640,8677,3926685186311580,2418,08c0a980,343572983763016,266459140955448
133,293,520,421,5344659709028640,8677,3926685186311580,2418,0820542c,343072340299014,234918602723322
63,294,299,421,2936826666053280,8317,2157668570977920,2468,0262a202,186657842874172,12137436859716
91,294,299,420,2936826666053280,8317,2157668570977920,2468,0262a202,186657842874172,12137436859716
110,294,299,420,2936826666053280,8317,2157668570977920,2468,0262a202,186657842874172,12137436859716
131,294,299,420,2936826666053280,8317,2157668570977920,2468,0262a202,186657842874172,12137436859716
63,294,331,421,42264766367984160,8381,31051665086682240,2487,2380c108,2694863939961994,717362745668982
91,294,331,420,42264766367984160,8381,31051665086682240,2487,2380c108,2694863939961994,717362745668982
110,294,331,420,42264766367984160,8381,31051665086682240,2487,2380c108,2694863939961994,717362745668982
131,294,331,420,42264766367984160,8381,31051665086682240,2487,2380c108,2694863939961994,717362745668982
63,294,339,421,14428757098435680,8397,10600719500891520,2469,02423007,916560113837776,28258778037168
91,294,339,420,14428757098435680,8397,10600719500891520,2469,02423007,916560113837776,28258778037168
110,294,339,420,14428757098435680,8397,10600719500891520,2469,02423007,916560113837776,28258778037168
131,294,339,420,14428757098435680,8397,10600719500891520,2469,02423007,916560113837776,28258778037168
63,294,451,421,5235212752529760,8601,3846278756960640,2513,20a09640,332779910353984,24283342181952
91,294,451,420,5235212752529760,8601,3846278756960640,2513,20a09640,332779910353984,24283342181952
63,294,497,421,9065856229990560,8715,6660629066931840,2521,2084a188,577859013425776,141692925861648
91,294,497,420,9065856229990560,8715,6660629066931840,2521,0262a202,578531350440178,184050157768974
110,294,497,420,9065856229990560,8715,6660629066931840,2521,0262a202,578531350440178,184050157768974
131,294,497,420,9065856229990560,8715,6660629066931840,2521,0262a202,578531350440178,184050157768974
63,294,533,421,5235212752529760,8785,3846278756960640,2531,2084a188,334040777620280,103717979958600
91,294,533,420,5235212752529760,8785,3846278756960640,2531,10842149,332707387758240,19714418650080
110,294,533,420,5235212752529760,8785,3846278756960640,2531,30c48500,335082219701844,169328831097132
131,294,533,420,5235212752529760,8785,3846278756960640,2531,30c48500,335082219701844,169328831097132
63,294,644,421,2936826666053280,8953,2157668570977920,2539,0262a202,186616449062028,9529626694644
91,294,644,420,2936826666053280,8953,2157668570977920,2539,0262a202,186616449062028,9529626694644
110,294,644,420,2936826666053280,8953,2157668570977920,2539,0262a202,186616449062028,9529626694644
131,294,644,420,2936826666053280,8953,2157668570977920,2539,0262a202,186616449062028,9529626694644
87,295,440,420,1076228405572320,8513,790736493341340,2517,0230112c,68869502332306,33865024645998
91,295,440,420,1076228405572320,8513,790736493341340,2517,0230112c,68869502332306,33865024645998
17,295,440,422,1076228405572320,8513,790736493341340,2517,0230112c,68869502332306,33865024645998
63,297,308,421,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
87,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
91,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
110,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
102,297,308,419,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
131,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
130,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
83,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
132,297,308,420,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
133,297,308,421,54723478249440,8265,40205004428160,2533,01b00548,3480220858218,360001069974
63,300,372,421,2827379709554400,8397,2076365117578752,2404,09a44044,180322992261826,50829674277438
87,300,372,420,2827379709554400,8397,2076365117578752,2404,09a44044,180322992261826,50829674277438
91,300,372,420,2827379709554400,8397,2076365117578752,2404,09a44044,180322992261826,50829674277438
17,300,372,422,2827379709554400,8397,2076365117578752,2404,09a44044,180322992261826,50829674277438
63,300,440,421,91205797082400,8477,67002700280880,2492,1c210049,5817443710424,1675765427112
87,300,440,420,91205797082400,8477,67002700280880,2492,1c210049,5817443710424,1675765427112
91,300,440,420,91205797082400,8477,67002700280880,2492,1c210049,5817443710424,1675765427112
17,300,440,422,91205797082400,8477,67002700280880,2492,1c210049,5817443710424,1675765427112
83,300,440,420,91205797082400,8477,67002700280880,2492,1c210049,5817443710424,1675765427112
63,301,366,421,47846561149427040,8455,35152575538354560,2412,2888044c,3043528491759080,356050383113880
87,301,366,420,47846561149427040,8455,35152575538354560,2412,2888044c,3043528491759080,356050383113880
91,301,366,420,47846561149427040,8455,35152575538354560,2412,2888044c,3043528491759080,356050383113880
17,301,366,422,47846561149427040,8455,35152575538354560,2412,2888044c,3043528491759080,356050383113880
83,301,366,420,47846561149427040,8455,35152575538354560,2412,2888044c,3043528491759080,356050383113880
87,301,440,420,784369854908640,8535,576271730136960,2505,22360081,49865661664172,4057265208276
91,301,440,420,784369854908640,8535,576271730136960,2505,22360081,49865661664172,4057265208276
63,302,519,421,476513807436707040,8765,350091714847514640,2483,072020b0,31304000635547486,66096810292663458
87,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
91,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
110,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
102,302,519,419,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
131,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
130,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
83,302,519,420,476513807436707040,8765,350091714847514640,2483,17002450,30934772736299248,42835452640024464
132,302,519,420,476513807436707040,8765,350091714847514640,2483,16c1000a,31316184853007720,66864415992658200
133,302,519,421,476513807436707040,8765,350091714847514640,2483,13002416,31159457703942806,56990605601568618
63,306,360,421,18241159416480,8373,13404952865304,2439,11422016,1161255620886,194466449898
110,306,360,420,18241159416480,8373,13404952865304,2439,01461405,1165029151096,432198853128
131,306,360,420,18241159416480,8373,13404952865304,2439,0840e805,1171097329214,814494074562
83,306,360,420,18241159416480,8373,13404952865304,2439,0840e805,1171097329214,814494074562
63,310,440,421,565475941910880,8533,415519397616960,2466,0230182c,35972417688912,4358546757936
83,310,440,420,565475941910880,8533,415519397616960,2466,0230182c,35972417688912,4358546757936
87,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
91,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
110,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
102,311,420,419,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
131,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
130,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
83,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
132,311,420,420,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
133,311,420,421,5673000578525280,8593,4167918792385920,2525,19c00c40,361128425969382,59088521969946
87,319,372,420,565475941910880,8469,415452004170840,2453,1886010c,36266428613298,22881234994254
91,319,372,420,565475941910880,8469,415452004170840,2453,1886010c,36266428613298,22881234994254
17,319,372,422,565475941910880,8469,415452004170840,2453,1886010c,36266428613298,22881234994254
83,319,372,420,565475941910880,8469,415452004170840,2453,11848124,35958472671472,3480010659216
63,320,506,421,1678186666316160,8781,1232954315195148,2498,08940509,107004154175658,28515047801814
87,320,506,420,1678186666316160,8781,1232954315195148,2498,08940509,107004154175658,28515047801814
91,320,506,420,1678186666316160,8781,1232954315195148,2498,08940509,107004154175658,28515047801814
17,320,506,422,1678186666316160,8781,1232954315195148,2498,08940509,107004154175658,28515047801814
83,320,506,420,1678186666316160,8781,1232954315195148,2498,08940509,107004154175658,28515047801814
87,320,584,420,5326418549612160,8925,3912989282826624,2537,08940509,338631696894744,28122705920232
91,320,584,420,5326418549612160,8925,3912989282826624,2537,08940509,338631696894744,28122705920232
17,320,584,422,5326418549612160,8925,3912989282826624,2537,08940509,338631696894744,28122705920232
83,320,584,420,5326418549612160,8925,3912989282826624,2537,08940509,338631696894744,28122705920232
63,322,410,421,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
87,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
91,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
110,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
102,322,410,419,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
131,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
130,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
83,322,410,420,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
132,322,410,420,17201413329740640,8549,12637773058584960,2416,0010a5d0,1108715938672200,1043450817386040
133,322,410,421,17201413329740640,8549,12637773058584960,2416,1a101c10,1108811240938990,1049454860193810
63,322,440,421,419546666579040,8549,308238367282560,2493,0230182c,26694108956304,3542197930992
87,322,440,420,419546666579040,8549,308238367282560,2493,0230112c,27061513377836,26688676487508
91,322,440,420,419546666579040,8549,308238367282560,2493,0230112c,27061513377836,26688676487508
17,322,440,422,419546666579040,8549,308238367282560,2493,21b40108,26741915990144,6554041062912
83,322,440,420,419546666579040,8549,308238367282560,2493,0230182c,26694108956304,3542197930992
63,324,512,421,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
87,324,512,420,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
91,324,512,420,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
110,324,512,420,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
131,324,512,420,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
130,324,512,420,5253453911946240,8805,3859597698756800,2449,01942124,335127159407410,99195394881870
83,324,512,420,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
133,324,512,421,5253453911946240,8805,3859597698756800,2449,04c10690,335724655021368,136837618561224
87,327,440,420,1988286376396320,8585,1460783237664660,2498,0230112c,128134286648406,119314553264298
91,327,440,420,1988286376396320,8585,1460783237664660,2498,0230112c,128134286648406,119314553264298
17,327,440,422,1988286376396320,8585,1460783237664660,2498,0230112c,128134286648406,119314553264298
87,332,496,420,46934503178603040,8749,34482957466917960,2465,10864540,2980473139854782,31795096439106
91,332,496,420,46934503178603040,8749,34482957466917960,2465,10864540,2980473139854782,31795096439106
110,332,496,420,46934503178603040,8749,34482957466917960,2465,10864540,2980473139854782,31795096439106
83,332,496,420,46934503178603040,8749,34482957466917960,2465,10864540,2980473139854782,31795096439106
87,332,500,420,37850405789196000,8749,27808908118415424,2423,0262a202,2425524341152220,1406410335805860
91,332,500,420,37850405789196000,8749,27808908118415424,2423,0262a202,2425524341152220,1406410335805860
110,332,500,420,37850405789196000,8749,27808908118415424,2423,0262a202,2425524341152220,1406410335805860
102,332,500,419,37850405789196000,8749,27808908118415424,2423,0262a202,2425524341152220,1406410335805860
83,332,500,420,37850405789196000,8749,27808908118415424,2423,0262a202,2425524341152220,1406410335805860
87,332,558,420,46934503178603040,8893,34482595539151760,2453,0070ac01,3010316180930160,1911906684187920
91,332,558,420,46934503178603040,8893,34482595539151760,2453,0070ac01,3010316180930160,1911906684187920
110,332,558,420,46934503178603040,8893,34482595539151760,2453,0070ac01,3010316180930160,1911906684187920
102,332,558,419,46934503178603040,8893,34482595539151760,2453,0070ac01,3010316180930160,1911906684187920
83,332,558,420,46934503178603040,8893,34482595539151760,2453,11802981,3010148831701070,1901363682755250
87,332,604,420,228616450966743840,8997,167964595906947840,2457,12904122,14667190646157536,9567206840949408
91,332,604,420,228616450966743840,8997,167964595906947840,2457,12904122,14667190646157536,9567206840949408
110,332,604,420,228616450966743840,8997,167964595906947840,2457,12904122,14667190646157536,9567206840949408
102,332,604,419,228616450966743840,8997,167964595906947840,2457,12904122,14667190646157536,9567206840949408
83,332,604,420,228616450966743840,8997,167964595906947840,2457,12904122,14667190646157536,9567206840949408
87,335,419,420,512084068298843040,8629,376225476492849984,2468,0202a129,32550790810518920,2363547867319800
91,335,419,420,512084068298843040,8629,376225476492849984,2468,0202a129,32550790810518920,2363547867319800
87,335,516,420,52552780278878880,8825,38610236941556280,2455,10740051,3338950958533944,142789272122952
110,335,516,420,52552780278878880,8825,38610236941556280,2455,10740051,3338950958533944,142789272122952
131,335,516,420,52552780278878880,8825,38610236941556280,2455,10740051,3338950958533944,142789272122952
132,335,516,420,52552780278878880,8825,38610236941556280,2455,10740051,3338950958533944,142789272122952
133,335,516,421,52552780278878880,8825,38610236941556280,2455,10740051,3338950958533944,142789272122952
63,337,440,421,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
87,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
91,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
110,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
102,337,440,419,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
131,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
130,337,440,420,6147270723353760,8605,4516363010161548,2519,0094812c,398054432769376,488346371055648
83,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
132,337,440,420,6147270723353760,8605,4516363010161548,2519,20820649,399904496201758,604900367295714
133,337,440,421,6147270723353760,8605,4516363010161548,2519,01322218,397490772054720,452835746032320
63,339,440,421,2061251014062240,8609,1514389346192268,2502,0230182c,131276869734504,25438737024792
87,339,440,420,2061251014062240,8609,1514389346192268,2502,0002501f,131539275899390,41970325412610
91,339,440,420,2061251014062240,8609,1514389346192268,2502,0002501f,131539275899390,41970325412610
17,339,440,422,2061251014062240,8609,1514389346192268,2502,10a41016,132794313084888,121037668098984
83,339,440,420,2061251014062240,8609,1514389346192268,2502,0230182c,131276869734504,25438737024792
63,341,440,421,565475941910880,8613,415377258712416,2509,0230182c,36820079056848,57761212937904
87,341,440,420,565475941910880,8613,415377258712416,2509,08940509,37084486193614,74418862554162
91,341,440,420,565475941910880,8613,415377258712416,2509,08940509,37084486193614,74418862554162
110,341,440,420,565475941910880,8613,415377258712416,2509,0230106c,36593234706544,43470018868752
102,341,440,419,565475941910880,8613,415377258712416,2509,0230106c,36593234706544,43470018868752
131,341,440,420,565475941910880,8613,415377258712416,2509,0230106c,36593234706544,43470018868752
130,341,440,420,565475941910880,8613,415377258712416,2509,0094812c,36153900887358,15791988260034
83,341,440,420,565475941910880,8613,415377258712416,2509,0230182c,36820079056848,57761212937904
132,341,440,420,565475941910880,8613,415377258712416,2509,0230106c,36593234706544,43470018868752
133,341,440,421,565475941910880,8613,415377258712416,2509,0230106c,36593234706544,43470018868752
63,342,512,421,583717101327360,8765,428855829702300,2455,0202a129,37473306022960,25949874137040
87,342,512,420,583717101327360,8765,428855829702300,2455,0002501f,37329577758456,16894993473288
91,342,512,420,583717101327360,8765,428855829702300,2455,0004c689,37137207663660,4775677501140
110,342,512,420,583717101327360,8765,428855829702300,2455,0000d689,37326132880644,16677966171132
102,342,512,419,583717101327360,8765,428855829702300,2455,0012588c,37354583911288,18470381101704
131,342,512,420,583717101327360,8765,428855829702300,2455,004e4488,37205016998164,9047665574892
130,342,512,420,583717101327360,8765,428855829702300,2455,0002501f,37329577758456,16894993473288
83,342,512,420,583717101327360,8765,428855829702300,2455,0004c689,37137207663660,4775677501140
132,342,512,420,583717101327360,8765,428855829702300,2455,0202a129,37473306022960,25949874137040
133,342,512,421,583717101327360,8765,428855829702300,2455,0002501f,37329577758456,16894993473288
