q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
256,636,2921,2cba6e64aa346539,325,2596,14062,7081aceb138a36ad,1,271,1,2287b8d3298bb213
260,595,3809,2e99c592a57f9d1b,394,3415,653,c2bb71a90ebbf8f6,2,229,0,cbf29ce484222325
260,596,3881,dc0b4a45014b920c,418,3463,12,3575e19f52c580aa,8,153,0,cbf29ce484222325
260,597,3863,5b4dd03fe8f0bbaf,413,3450,111,fcd6ca70173c6c04,4,139,0,cbf29ce484222325
260,598,3886,a63e5e11f7e23a27,420,3466,7,1e60edbc62e443e3,14,133,0,cbf29ce484222325
260,599,3827,d5105a2cc46b2428,405,3422,230,402b0d4eef2aeb7a,1,182,0,cbf29ce484222325
260,600,3837,5d701e292310e3d0,410,3427,153,69695bf3e168cd98,3,254,0,cbf29ce484222325
260,601,3876,a16182caba083c64,416,3460,61,1306d1683aa824d7,4,133,0,cbf29ce484222325
260,602,3842,94368c9c99251e22,404,3438,228,a3d2f2720a34632d,3,157,0,cbf29ce484222325
260,603,3857,692a142be91b7553,408,3449,200,787eb4febb057b43,3,152,0,cbf29ce484222325
260,604,3643,ae6708cfc8dd90fe,367,3276,2264,90e0dde168f8a199,1,250,0,cbf29ce484222325
260,605,3819,5550443c357dc859,405,3414,251,b6d05134a628c5ec,3,168,0,cbf29ce484222325
260,606,3860,148e822fc7855997,412,3448,100,9fef6fb0c3fef5ba,4,151,0,cbf29ce484222325
260,607,3866,50859095c04f8ec1,415,3451,56,84ed0880f342f6d1,7,151,0,cbf29ce484222325
260,608,3819,13a4c7b502248754,402,3417,241,9fc4e5d94b516d97,1,250,0,cbf29ce484222325
260,609,3881,6908c3742b3f09ce,416,3465,61,1306d1683aa824d7,4,133,0,cbf29ce484222325
260,610,3882,60e4f48f81228610,418,3464,12,a93e9ed0606341b2,13,133,0,cbf29ce484222325
260,611,3842,79be8f75b34e87b0,406,3436,190,b3372d8dadd64247,2,152,0,cbf29ce484222325
260,612,3406,bbe1fcaee04725b7,328,3078,7841,2269150a11cc9ed5,1,281,2,c5e9be6a73f4d655
260,613,3859,aaff946d2d77ea80,412,3447,86,9c4e98b6c64d8b1c,4,152,0,cbf29ce484222325
260,614,3882,2eaf2df11a3554f2,415,3467,35,646bd955716723ff,5,133,0,cbf29ce484222325
260,615,3670,48c9249437bf31c9,356,3314,3182,818d3b8023d77cf6,1,244,0,cbf29ce484222325
260,616,3812,5207501e09cd1bca,392,3420,566,f149e86dd690bddd,1,162,0,cbf29ce484222325
260,617,3721,9d46aca3dcdd038b,373,3348,1282,796bbef39b0fbe32,1,234,0,cbf29ce484222325
260,618,3837,609a562150fde719,405,3432,247,ec4eed1622e074d5,4,152,0,cbf29ce484222325
260,619,3626,619d9d08b0693b97,360,3266,1961,160e9a1c92f016f6,1,281,0,cbf29ce484222325
260,620,3867,9293a7332684154b,412,3455,106,4f758f655c223334,1,133,0,cbf29ce484222325
260,621,3861,e46bcbd37f0dad3b,407,3454,209,6aed093233edd482,3,157,0,cbf29ce484222325
260,622,3726,b585c88caf3215a0,385,3341,814,fcd498242453c992,2,243,0,cbf29ce484222325
260,623,3843,d03e04f442e0656f,407,3436,191,33ccd85963296bed,2,139,0,cbf29ce484222325
260,624,3867,fcf3927cb58613ce,406,3461,239,4e0acad68f548421,3,139,0,cbf29ce484222325
265,595,3887,5041af5a06b1f7fe,420,3467,7,fa4bd48eab47073e,3,100,0,cbf29ce484222325
265,619,3884,3283fa9680e18544,419,3465,17,a748b5ce2adba3c6,3,99,0,cbf29ce484222325
265,625,3887,22f0869e868e1719,420,3467,24,50d763002d8e3373,7,197,0,cbf29ce484222325
271,612,3887,3a05e806eee465f4,420,3467,3,558257b5c8992671,51,69,0,cbf29ce484222325
271,616,3887,e0f9648cd2d45331,420,3467,8,4ebad120ec162881,5,80,0,cbf29ce484222325
271,619,3886,d0f61ea9669ea195,419,3467,11,688daca07c536f11,5,80,0,cbf29ce484222325
271,626,3864,3fcba09c897d215d,411,3453,99,b3d142d9e6117bab,4,179,0,cbf29ce484222325
282,612,3885,e1b7a114cb0a32e5,419,3466,26,9b2e7027ea206f77,7,197,0,cbf29ce484222325
282,617,3886,1b97bb7290096333,420,3466,14,9d98f9e470ee6d1b,10,131,0,cbf29ce484222325
282,619,3882,8d1e13a272494b75,419,3463,41,ef33b279123e98fb,2,197,0,cbf29ce484222325
282,620,3886,2b667282d4ec9cb3,420,3466,24,50d763002d8e3373,7,197,0,cbf29ce484222325
282,622,3886,88e16cfc7c2b0c66,420,3466,15,1e668c90e1204602,8,46,0,cbf29ce484222325
282,624,3886,35ce4230610b070e,419,3467,41,ef33b279123e98fb,3,197,0,cbf29ce484222325
282,626,3882,c753f4b952cb0b13,419,3463,45,eae40c3059e89b07,7,196,0,cbf29ce484222325
282,632,3880,878576eca5e95002,416,3464,85,3de041cec32fe46b,6,195,0,cbf29ce484222325
294,595,3832,4f391c8f33b7f62b,399,3433,536,42fc4cba6d0c766b,2,161,0,cbf29ce484222325
294,596,3877,c01f7506a494c031,416,3461,62,bb0dd48c58290c26,5,183,0,cbf29ce484222325
294,597,3868,dfa1959bd0b9a028,413,3455,100,eac7ee2fddea1744,2,149,0,cbf29ce484222325
294,599,3866,190b7ebbb8564781,412,3454,120,8b963c6b6930d9dc,4,154,0,cbf29ce484222325
294,602,3886,577678b35ac23e82,419,3467,12,cca6cdb377cd0ee8,17,149,0,cbf29ce484222325
294,603,3856,85acb0d89df4fcf2,413,3443,86,8f6d922513881220,5,184,0,cbf29ce484222325
294,604,3817,e25f5fe2c16441ff,411,3406,157,6dfb3b2604f2eb1f,3,181,0,cbf29ce484222325
294,606,3872,55640ae08733b429,418,3454,15,2af6bddd1191ee48,17,149,0,cbf29ce484222325
294,608,3870,2c6d3e123a6d3cba,414,3456,67,1d12f83b6f6927cb,5,149,0,cbf29ce484222325
294,611,3878,e7e6018e781a2b1b,416,3462,63,66bc3ca51e07fb0a,5,149,0,cbf29ce484222325
