q,r,ordinal,body_hex,truncated_mass,scaled_ticks
50,589,17654,31929400,478555285256010,18839464132911030
50,589,17655,3192a400,507289485217320,20649718730473560
50,589,17656,3192e000,529939514050740,22076670546979020
50,589,17657,31980405,475529003584500,18648808387605900
50,589,17658,31980601,495340014324344,19896902064216072
50,589,17659,31980602,506494241033168,20599618346871984
50,589,17660,31981401,487313108754612,19391207013322956
50,589,17661,31982401,470253153251760,18316429816643280
50,589,17662,31984401,522516819629472,21609040798439136
50,589,17663,31999000,499836548557928,20180183720931864
50,589,17664,31c05081,524858475349524,21756565108802412
50,589,17665,31c05088,533395435194588,22294393579041444
50,589,17666,31c09402,477487550058120,18772196815443960
50,589,17667,31c0c402,525784474169010,21814903034430030
50,589,17668,31c89002,502949079211110,20376273152082330
50,589,17669,31c89080,511807237184664,20934337104416232
50,589,17670,31d01402,463526907631440,17892676342563120
50,589,17671,31d01404,469385651898702,18261777231400626
50,589,17672,31d01410,487714192637430,19416475297940490
50,589,17673,31d04081,525026119143324,21767126667811812
50,589,17674,31d04401,483553876721874,19154375395260462
50,589,17675,31d04402,505356680275710,20527952019152130
50,589,17676,31d04404,499882384045542,20183071356651546
50,589,17677,31d04408,506685587755722,20611673190392886
50,589,17678,31d04410,533927223641370,22327896251188710
50,589,17679,31d04420,510113588282220,20827637223562260
50,589,17680,31d04500,530037682881780,22082855183334540
50,589,17681,31d0c400,534002586471420,22332644109481860
50,589,17682,31d0e000,554080247683530,23597536765844790
50,589,17683,31d89000,496218951681660,19952275117726980
50,589,17684,32017401,464373074586924,17945984860758612
50,589,17685,32047401,514015402041150,21073451490374850
50,589,17686,32106604,485243265297190,19260806875505370
50,589,17687,32116404,496897528807208,19995025476636504
50,589,17688,32504205,470689338472922,18343909485576486
50,589,17689,32504601,463552462461024,17894286296826912
50,589,17690,32504608,488931985553860,19493196251675580
50,589,17691,32505005,472425457786902,18453285002357226
50,589,17692,32505201,468560651427614,18209802201722082
50,589,17693,32505401,465275728963164,18002852086461732
50,589,17694,3250d001,489122598817044,19505204887256172
50,589,17695,32514401,472612566678834,18465072862548942
50,589,17696,32515001,469677207516644,18280145235330972
50,589,17697,32515008,481301570127628,19012480079822964
50,589,17698,32544401,499945602926544,20187054146154672
50,589,17699,3254d000,533123347637088,22277252062918944
50,589,17700,32584401,488992707624564,19497021742129932
50,589,17701,32585001,486065715222744,19312621220815272
50,589,17702,32605401,513350316493464,21031551100870632
50,589,17703,32684401,488867786012244,19489151680553772
50,589,17704,32685001,524015088431634,21703431732975342
50,589,17705,326a4400,520038433200384,21452902453406592
50,589,17706,32704201,450937652045024,17099553240618912
50,589,17707,32704600,483329061551258,19140212039511654
50,589,17708,32714400,489853880106276,19551275608477788
50,589,17709,33003501,514830538498080,21124805087161440
50,589,17710,33004483,481909993572648,19050810756859224
50,589,17711,33004485,473548375319160,18524028806889480
50,589,17712,33004491,483251453446938,19135322728939494
50,589,17713,33004681,501350094566134,20275537119448842
50,589,17714,33004c03,482397253581468,19081508137414884
50,589,17715,33004c05,472008397763820,18427010220903060
50,589,17716,33004c11,485188116538548,19257332503710924
50,589,17717,33004e01,492685453730624,19729664746811712
50,589,17718,33005089,526343891788626,21850146344465838
50,589,17719,33005281,501718031646684,20298717155523492
50,589,17720,33005403,485735467803168,19291815633381984
50,589,17721,33005405,483765352780500,19167698386953900
50,589,17722,33005409,534534872031246,22366178099750898
50,589,17723,33005411,498825189892878,20116468125033714
50,589,17724,33005421,482691893938758,19100070479924154
50,589,17725,33005441,524471891694018,21732210338505534
50,589,17726,33005481,484922715044892,19240612209610596
50,589,17727,33005501,506843812963152,20621641378460976
50,589,17728,33005601,490034646161314,19562663869945182
50,589,17729,33005888,526897821187386,21885043896587718
50,589,17730,33005c01,480461790385632,18959573956077216
50,589,17731,33005c02,471967760524968,18424450074855384
50,589,17732,33005c04,476220751546236,18692388509195268
50,589,17733,33005c08,502593441985146,20353868006846598
50,589,17734,33005c10,487429639276308,19398548436189804
50,589,17735,33005c20,478758721139958,18852280593599754
50,589,17736,33005c40,519336843681048,21408702313688424
50,589,17737,33005c80,529182026849262,22028948853285906
50,589,17738,33005d00,500850512546274,20244063452197662
50,589,17739,33005e00,503497315069896,20410812011185848
50,589,17740,33006403,493632098895626,19789303392206838
50,589,17741,33006405,482788350626648,19106147251261224
50,589,17742,33006409,523770621992294,21688030347296922
50,589,17743,33006411,489797231992266,19547706777295158
50,589,17744,33006421,477835662596036,18794127905332668
50,589,17745,33006441,514462830133166,21101639460171858
50,589,17746,33006481,479346075254040,18889283902786920
50,589,17747,33006501,506086982471780,20573961057504540
50,589,17748,33006601,480841507938574,18983496161912562
50,589,17749,33006c01,470473731250050,18330326230535550
50,589,17750,33007088,500244683827134,20205896242891842
50,589,17751,33007401,490275803213940,19577856764260620
50,589,17752,33007480,506523681164040,20601473075116920
50,589,17753,33007600,506144929824428,20577611740721364
50,589,17754,33007808,488494763152194,19465651240370622
50,589,17755,33007c00,492547594977042,19720979645336046
50,589,17756,3300c281,530267451227154,22097330589093102
50,589,17757,3300cc02,527316645930978,21911429855434014
50,589,17758,3300d401,534879755722452,22387905772296876
50,589,17759,3300dc00,530121501033744,22088135726908272
50,589,17760,3300e401,531992944975880,22206036695262840
50,589,17761,33013401,472241166942024,18441674679129912
50,589,17762,33014482,515060314900188,21139281000494244
50,589,17763,33014c02,512504397669048,20978258214932424
50,589,17764,33015081,496944685086586,19997996322237318
50,589,17765,33015088,512199697548160,20959062107316480
50,589,17766,33015401,478430222902786,18831585204657918
50,589,17767,33015402,479804244901148,18918148590554724
50,589,17768,33015404,476004073288800,18678737778976800
50,589,17769,33015408,505609109692440,20543855072406120
50,589,17770,33015410,497926282879668,20059836983201484
50,589,17771,33015420,478291122464938,18822821877073494
50,589,17772,33015440,522187059231758,21588265893383154
50,589,17773,33015480,517004683583226,21261776227525638
50,589,17774,33015500,506114158886018,20575673171601534
50,589,17775,33015600,524100710995146,21708825954476598
50,589,17776,33015c00,508711885281798,20739329934535674
50,589,17777,33016108,495794189024318,19925515070314434
50,589,17778,33016401,467111314782424,18118493993075112
50,589,17779,33016402,501633378412796,20293384001788548
50,589,17780,33016500,521752239818676,21560872270358988
50,589,17781,33017001,466285228393424,18066450550568112
50,589,17782,33017008,482670833634028,19098743680726164
50,589,17783,33017400,495255509662916,19891578270546108
50,589,17784,3301c082,537033650037428,22523601114140364
50,589,17785,3301d080,528677270928636,21997149230286468
50,589,17786,3301d400,529240155278138,22032610944305094
50,589,17787,3301e001,488441888250004,19462320121532652
50,589,17788,3301e002,515041764509096,21138112325855448
50,589,17789,3301e100,544997312014676,23025311818706988
50,589,17790,3301f000,500501557376886,20222079276526218
50,589,17791,33024403,497308150723226,20020894657345638
50,589,17792,33024405,493210116255818,19762718485898934
50,589,17793,33024411,504300503213346,20461412864223198
50,589,17794,33024601,494997681308808,19875335084237304
50,589,17795,33025401,502413591748824,20342537441958312
50,589,17796,33025808,483075500025138,19124237663366094
50,589,17797,33025c00,486956063909736,19368713188095768
50,589,17798,33026401,507449479109324,20659798345669812
50,589,17799,33027400,528716754403740,21999636689218020
50,589,17800,33034402,493323467812426,19769859633965238
50,589,17801,33035001,479472754574578,18897264699980814
50,589,17802,33035008,488992208227902,19496990280140226
50,589,17803,33035400,494711546337960,19857308581073880
50,589,17804,3303c002,509052516675736,20760789712353768
50,589,17805,3303d000,503026687405480,20381162468327640
50,589,17806,33044481,514612196160942,21111049519921746
50,589,17807,33044c01,509541169856622,20791574862749586
50,589,17808,33045401,520369718691552,21473773439350176
50,589,17809,33045c00,516519640008084,21231218482291692
50,589,17810,33046401,513716415811940,21054615357934620
50,589,17811,33047200,521470914755716,21543148791392508
50,589,17812,33055080,546442780397596,23116376326830948
50,589,17813,33055400,521151211857538,21523007508807294
50,589,17814,33057000,515756876193386,21183164361965718
50,589,17815,33064401,524100159903974,21708791235732762
50,589,17816,33075000,520003099196720,21450676411175760
50,589,17817,33084098,511261522638612,20899957088014956
50,589,17818,330840c8,523826485260222,21691549733176386
50,589,17819,33084188,530891403776976,22136639599731888
50,589,17820,33084290,522621408044576,21615629868590688
50,589,17821,330842c0,540414437853676,22736590746563988
50,589,17822,33084380,547588894062684,23188581487731492
50,589,17823,33084403,509941563044408,20816799633580104
50,589,17824,33084405,500613431625380,20229127354181340
50,589,17825,33084409,559946653205756,23967120313745028
50,589,17826,33084411,519203242872498,21400285462749774
50,589,17827,33084421,502044052281698,20319256455529374
50,589,17828,33084441,548415944993978,23240685696403014
50,589,17829,33084481,505972446669162,20566745301939606
50,589,17830,33084482,511063371906948,20887473591920124
50,589,17831,33084484,501315240575520,20273341318040160
50,589,17832,33084488,534145127666616,22341624204779208
50,589,17833,33084490,515116157104878,21142799059389714
50,589,17834,330844a0,509100961108848,20763841711639824
50,589,17835,330844c0,553527885705918,23562737961255234
50,589,17836,33084501,532650332200052,22247452090385676
50,589,17837,33084580,546340938293112,23109960274248456
50,589,17838,33084601,509821276627684,20809221589326492
50,589,17839,33084602,519421594819388,21414041635403844
50,589,17840,33084604,511606647305850,20921699942050950
50,589,17841,33084608,538274235317600,22601757986791200
50,589,17842,33084610,531442220751918,22171341069153234
50,589,17843,33084620,520811345208688,21501595909929744
50,589,17844,33084640,563526204716888,24192632058946344
50,589,17845,33084680,543674099681714,22941949441730382
50,589,17846,33084700,553083395788168,23534735096436984
50,589,17847,33084c01,501622975979142,20292728648468346
50,589,17848,33084c02,508144798396368,20703603460753584
50,589,17849,33084c04,501620986529526,20292603313142538
50,589,17850,33084c08,526815662423346,21879867894453198
50,589,17851,33084c10,513695358779178,21053288764870614
50,589,17852,33084c20,510951615309108,20880432926256204
50,589,17853,33084c40,552766580165298,23514775712196174
50,589,17854,33084c80,560000257582602,23970497389486326
50,589,17855,33084d00,537005450320944,22521824532001872
50,589,17856,33084e00,535196561674716,22407864547289508
50,589,17857,33085088,517205462305956,21274425287057628
50,589,17858,33085280,529503832827814,22049222629934682
50,589,17859,33085401,510374067711762,20844047427623406
50,589,17860,33085480,514809000779322,21123448210879686
50,589,17861,33085600,517293581858048,21279976818839424
50,589,17862,33085c00,508440433440264,20722228468519032
50,589,17863,33086210,508549985830858,20729130269126454
50,589,17864,33086240,524327970400998,21723143297045274
50,589,17865,33086300,530776177008848,22129380313339824
50,589,17866,33086401,503480216423000,20409734796431400
50,589,17867,33086480,532025463999120,22208085393726960
50,589,17868,33086600,534783205639178,22381823117050614
50,589,17869,33086c00,521789721867612,21563233639441956
50,589,17870,33087200,511128059090928,20891548884510864
50,589,17871,33089088,561934648873656,24092364040822728
50,589,17872,3308c088,543881316468396,22955004099291348
50,589,17873,3308c280,563680076242764,24202325965076532
50,589,17874,3308c401,558348847037852,23866458525167076
50,589,17875,3308c480,568248382399692,24490129252962996
50,589,17876,3308c600,575218562078608,24929250572734704
50,589,17877,3308cc00,564691980052434,24266075905085742
50,589,17878,3308e200,546717433904468,23133679497763884
50,589,17879,33094090,526144045776588,21837556045707444
50,589,17880,330940c0,539362596161198,22670324719937874
50,589,17881,33094180,549694369235026,23321226423589038
50,589,17882,33094401,501014674426586,20254405650657318
50,589,17883,33094402,514643179721198,21113001484217874
50,589,17884,33094404,505077409178340,20510357940017820
50,589,17885,33094408,533183271586850,22281027271753950
50,589,17886,33094410,524309404062308,21721973617707804
50,589,17887,33094420,512979846052538,21008211463092294
50,589,17888,33094440,555410795719438,23681361292106994
50,589,17889,33094480,545287976980736,23043623711568768
50,589,17890,33094500,543649338701498,22940389499976774
50,589,17891,33094600,559773196097656,23956192515934728
50,589,17892,33094c00,540649012872788,22751368972768044
50,589,17893,33095080,525639161744086,21805748351659818
50,589,17894,33095400,509339943364068,20778897593718684
50,589,17895,33096010,500033434551366,20192587538518458
50,589,17896,33096040,510974730114316,20881889158984308
50,589,17897,33096100,516701898733216,21242700781975008
50,589,17898,33096400,522110567232226,21583446897412638
50,589,17899,33097000,497888848558756,20057478620984028
50,589,17900,3309c080,562219628691196,24110317769327748
50,589,17901,3309c400,564437907172118,24250069313625834
50,589,17902,3309e000,530999569109176,22143454015660488
50,589,17903,330a4018,512565814306644,20982127463100972
50,589,17904,330a4048,523985697232364,21701580087421332
50,589,17905,330a4108,517542083103692,21295632397314996
50,589,17906,330a4210,511852462930458,20937186326401254
50,589,17907,330a4240,522283710604748,21594354929881524
50,589,17908,330a4300,527535852934042,21925239896627046
50,589,17909,330a4401,516842698446644,21251571163920972
50,589,17910,330a4402,516886331168000,21254320025366400
50,589,17911,330a4404,511746835576028,20930531803072164
50,589,17912,330a4408,532915285337102,22264144138019826
50,589,17913,330a4410,525878673145770,21820837569965910
50,589,17914,330a4420,513406571978660,21035095196437980
50,589,17915,330a4440,560776729697600,24019415132731200
50,589,17916,330a4480,530577707397984,22116876727855392
50,589,17917,330a4500,544825176643520,23014467290324160
50,589,17918,330a4600,533035908132622,22271743374137586
50,589,17919,330a4c00,514802779212216,21123056252152008
50,589,17920,330a5008,514029273039702,21074325363283626
50,589,17921,330a5200,520022836185362,21451919841460206
50,589,17922,330a5400,522559488320520,21611728925975160
50,589,17923,330a6400,548891706480680,23270658670065240
50,589,17924,330ac008,539662931930552,22689245873407176
50,589,17925,330ac200,550971347649262,23401676063685906
50,589,17926,330ac400,572269127920220,24743436220756260
50,589,17927,330b4010,504777519204746,20491464871681398
50,589,17928,330b4040,512864277503626,21000930644510838
50,589,17929,330b4100,513117374250980,21016875739594140
50,589,17930,330b4400,520294218261050,21469016912228550
50,589,17931,330b5000,507502476415850,20663137175980950
50,589,17932,330bc000,531619949395550,22182537973702050
50,589,17933,330c4088,548063802301026,23218500706747038
50,589,17934,330c4280,569923732209394,24595676290974222
50,589,17935,330c4401,540744682770332,22757396176313316
50,589,17936,330c4480,557277441908982,23798960002048266
50,589,17937,330c4600,555208273315136,23668602380635968
50,589,17938,330c4c00,551855961394584,23457406729641192
50,589,17939,330c6200,545938529710956,23084608533572628
50,589,17940,330d4080,574706305148816,24896978386157808
50,589,17941,330d4400,554608828723208,23630837371344504
50,589,17942,330d6000,540650080911626,22751436259214838
50,589,17943,330e4008,539365033638980,22670478281038140
50,589,17944,330e4200,550672375748870,23382840833961210
50,589,17945,330e4400,559478206869578,23937608194565814
50,589,17946,330f4000,545518386990600,23058139542190200
50,589,17947,33101602,492799896778178,19736874658807614
50,589,17948,33104091,483606189014808,19157671069715304
50,589,17949,33104092,522477490338708,21606563053121004
50,589,17950,33104094,491311354177158,19643096474943354
50,589,17951,33104098,491641041962232,19663866805403016
50,589,17952,331040b0,495123319461498,19883250287856774
50,589,17953,331040c2,494362705556358,19835331611832954
50,589,17954,331040c4,486074883561228,19313198826139764
50,589,17955,331040d0,511388476027548,20907955151517924
50,589,17956,33104182,498560579467008,20099797668203904
50,589,17957,33104184,510986562779730,20882634616905390
50,589,17958,33104190,509005200122958,20757808769528754
50,589,17959,33104290,492805255316256,19737212246706528
50,589,17960,331042c0,510821844524996,20872257366857148
50,589,17961,33104380,523195612912624,21651804775277712
50,589,17962,33104482,493383153001518,19773619800878034
50,589,17963,33104484,490169173125360,19571139068680080
50,589,17964,33104490,497541408142038,20035589874730794
50,589,17965,33104680,518093661766014,21330381853041282
50,589,17966,33104811,512077024541298,20951333707884174
50,589,17967,33104812,546125363081988,23096379035947644
50,589,17968,33104814,519592034232498,21424779318429774
50,589,17969,33104818,519237660692412,21402453785404356
50,589,17970,33104830,521792926541148,21563435533874724
50,589,17971,33104842,520238475007818,21465505087274934
50,589,17972,33104844,514990093989588,21134857083126444
50,589,17973,33104850,540739536396678,22757071954773114
50,589,17974,33104890,536895929411838,22514924714728194
50,589,17975,33104902,518725276727808,21370173595634304
50,589,17976,33104904,534955209307866,22392659348177958
50,589,17977,33104910,530619300466548,22119497091174924
50,589,17978,33104a10,514529501942376,21105839784152088
50,589,17979,33104a40,533099919948296,22275776118525048
50,589,17980,33104b00,539379145605676,22671367334939988
50,589,17981,33104c02,514775871748488,21121361081937144
50,589,17982,33104c04,514697502227106,21116423802090078
50,589,17983,33104c10,520383529971798,21474643550005674
50,589,17984,33104e00,536199276552586,22471035584595318
50,589,17985,33105003,472809155369148,18477457950038724
50,589,17986,33105005,474504753574950,18584280637004250
50,589,17987,33105009,515627905000026,21175039176784038
50,589,17988,33105011,471960951846708,18424021128125004
50,589,17989,33105021,473177051894508,18500635431136404
50,589,17990,33105041,476104524397638,18685066198833594
50,589,17991,33105081,487928231141502,19429959723697026
50,589,17992,33105082,485139792620298,19254288096861174
50,589,17993,33105084,485532923272140,19279055327927220
50,589,17994,33105088,498312671323206,20084179455144378
50,589,17995,33105090,479878552991628,18922830000254964
50,589,17996,331050a0,489372637363548,19520957315685924
50,589,17997,331050c0,488589410607678,19471614030066114
50,589,17998,33105101,480667885302132,18972557935816716
50,589,17999,33105180,500722474370922,20235997047150486
50,589,18000,33105201,471814216535934,18414776803546242
50,589,18001,33105202,474315759942988,18572374038190644
50,589,18002,33105204,471830177351450,18415782334923750
50,589,18003,33105208,480747385845640,18977566470057720
50,589,18004,33105210,472867863445598,18481156558855074
50,589,18005,33105220,475224352391868,18629615362470084
50,589,18006,33105240,480126644924018,18938459791995534
50,589,18007,33105280,503381900766614,20403540910079082
50,589,18008,33105300,486605535290358,19346629885074954
50,589,18009,33105401,475413023494602,18641501641942326
50,589,18010,33105480,498790785590832,20114300654004816
50,589,18011,33105600,484067940151938,19186761391354494
50,589,18012,33105801,511139557688652,20892273296167476
50,589,18013,33105802,500941085174298,20249769527763174
50,589,18014,33105804,505673984038266,20547942156193158
50,589,18015,33105808,517485750021006,21292083413105778
50,589,18016,33105810,500640556881858,20230836245339454
50,589,18017,33105820,508827601489098,20746620055595574
50,589,18018,33105840,509905243295088,20814511489372944
50,589,18019,33105880,544657823581452,23003924047413876
50,589,18020,33105900,518211756890484,21337821845882892
50,589,18021,33105a00,514814328929036,21123783884311668
50,589,18022,33105c00,515584702039044,21172317390242172
50,589,18023,33106011,468119489095986,18182008974829518
50,589,18024,33106041,467669458588896,18153657052882848
50,589,18025,33106090,490448876035446,19588760352015498
50,589,18026,331060c0,499875667313616,20182648202540208
50,589,18027,33106101,481831563534870,19045869664479210
50,589,18028,33106180,521035547701770,21515720666993910
50,589,18029,33106210,476790651266408,18728292191566104
50,589,18030,33106240,490096564876948,19566564749030124
50,589,18031,33106300,504399328882668,20467638881390484
50,589,18032,33106401,460824874290330,17722448242073190
50,589,18033,33106480,507754153089060,20678992806393180
50,589,18034,33106600,494279487640518,19830088883135034
50,589,18035,33106810,510447075486816,20848646917451808
50,589,18036,33106840,519466001783406,21416839274136978
50,589,18037,33106900,537351203815632,22543607002167216
50,589,18038,33106c00,523784265098412,21688889862982356
50,589,18039,33107001,470819336376720,18352099353515760
50,589,18040,33107080,499719626394360,20172817624627080
50,589,18041,33107200,478260652880728,18820902293268264
50,589,18042,33107800,513867247400442,21064117748010246
50,589,18043,3310c082,512253696449358,20962464038091954
50,589,18044,3310c084,515739505849380,21182070030293340
50,589,18045,3310c090,505471927098228,20535212568970764
50,589,18046,3310c280,531812380654354,22194661143006702
50,589,18047,3310c802,536508364233108,22490508108468204
50,589,18048,3310c804,543129783987906,22907657553020478
50,589,18049,3310c810,534061079301048,22336329157748424
50,589,18050,3310ca00,551732711442286,23449641982646418
50,589,18051,3310d001,490755995847222,19608108900157386
50,589,18052,3310d080,509128387721562,20765569588240806
50,589,18053,3310d200,493361404194318,19772249626024434
50,589,18054,3310d800,529024676651244,22019035790810772
50,589,18055,3310e001,489789693824760,19547231872742280
50,589,18056,3310e080,529107716324400,22024267290219600
50,589,18057,3310e200,511397084297658,20908497472534854
50,589,18058,3310e800,550447725171012,23368687847556156
50,589,18059,33111404,500052062284830,20193761085726690
50,589,18060,33113400,493514394643736,19781888024337768
50,589,18061,33114090,498978793918028,20126145178618164
50,589,18062,33114810,526890579132698,21884587647142374
50,589,18063,33115001,475686316077616,18658719074672208
50,589,18064,33115002,480281331467648,18948205044244224
50,589,18065,33115004,479153823124440,18877172018622120
50,589,18066,33115008,485760745673160,19293408139191480
50,589,18067,33115010,482320419590208,19076667595965504
50,589,18068,33115020,481280933859208,19011179994912504
50,589,18069,33115040,485375029018718,19269107989961634
50,589,18070,33115080,500045771868486,20193364789497018
50,589,18071,33115100,491094324363698,19629423596695374
50,589,18072,33115200,509888044990166,20813427996162858
50,589,18073,33115400,492544538632768,19720787095646784
50,589,18074,33115800,518438259092208,21352091484591504
50,589,18075,33116010,487270216894966,19388504826165258
50,589,18076,33116040,494451979460636,19840955867802468
50,589,18077,33116100,506707363097576,20613045036929688
50,589,18078,33116400,499699305608126,20171537415094338
50,589,18079,33117000,482702031971456,19100709175984128
50,589,18080,3311d000,495807201471728,19926334854501264
50,589,18081,3311e000,513454329879386,21038103944183718
50,589,18082,33124011,473522698273476,18522411153011388
50,589,18083,33124012,505112201749110,20512549871976330
50,589,18084,33124014,479315646355470,18887366882177010
50,589,18085,33124018,477056755500624,18745056758321712
50,589,18086,33124030,478060270400160,18808278196992480
50,589,18087,33124042,483595749019110,19157013349986330
50,589,18088,33124044,477206786263590,18754508696388570
50,589,18089,33124050,500533909581960,20224117465445880
50,589,18090,33124090,483417916767006,19145809918103778
50,589,18091,33124102,470828460309810,18352674161300430
50,589,18092,33124104,489676078618518,19540074114749034
50,589,18093,33124110,482215146893700,19070035416085500
50,589,18094,33124210,471806322666748,18414279489787524
50,589,18095,33124240,487266934528098,19388298037052574
50,589,18096,33124300,490701683251652,19604687206636476
50,589,18097,33124402,476930464995000,18737100456467400
50,589,18098,33124404,477154054404468,18751186589263884
50,589,18099,33124410,483301516182300,19138476681267300
50,589,18100,33124600,494702109448502,19856714057038026
50,589,18101,33124810,499633886526876,20167416012975588
50,589,18102,33125001,477321236409414,18761719055575482
50,589,18103,33125002,468404408675010,18199958908308030
50,589,18104,33125004,473531889591978,18522990206077014
50,589,18105,33125008,477551760037482,18776242044143766
50,589,18106,33125010,465235958086560,18000346521235680
50,589,18107,33125020,468177739655940,18185678760106620
50,589,18108,33125040,477140593732740,18750338566945020
50,589,18109,33125080,499406193837654,20153071373554602
50,589,18110,33125100,473950048129530,18549334193942790
50,589,18111,33125200,480434253824502,18957839152726026
50,589,18112,33125400,479842721241570,18920572600001310
50,589,18113,33125800,505881727464936,20561029992073368
50,589,18114,33126010,488074674032190,19439185625810370
50,589,18115,33126040,500010539781510,20191145168017530
50,589,18116,33126100,502760582069310,20364397832148930
50,589,18117,33126400,502209364974480,20329671155174640
50,589,18118,33127000,492518011077870,19719115859688210
50,589,18119,3312c002,492885667028190,19742278184558370
50,589,18120,3312c004,500115039188898,20197728630682974
50,589,18121,3312c010,488316693723840,19454432866384320
50,589,18122,3312c200,509332292810942,20778415608871746
50,589,18123,3312d000,490151821953690,19570045944864870
50,589,18124,3312e000,518270252873550,21341507092816050
50,589,18125,33134010,484018368409116,19183638371556708
50,589,18126,33135000,485012596523340,19246274742752820
50,589,18127,33144081,516175854963972,21209560024512636
50,589,18128,33144082,522911811702888,21633925299064344
50,589,18129,33144084,520387915304310,21474919825953930
50,589,18130,33144088,523090079999076,21645156201724188
50,589,18131,33144090,511004184975888,20883744815263344
50,589,18132,331440a0,524447617080828,21730681037874564
50,589,18133,331440c0,525648972179148,21806366409068724
50,589,18134,33144180,541249372167702,22789191608347626
50,589,18135,33144280,534138907226774,22341232317069162
50,589,18136,33144480,534497511491682,22363824385758366
50,589,18137,33144801,539121313093182,22655123886652866
50,589,18138,33144802,541906636719228,22830599275093764
50,589,18139,33144804,542798887987026,22886811104965038
50,589,18140,33144808,545161321331976,23035644405696888
50,589,18141,33144810,534800709336258,22382925849966654
50,589,18142,33144820,545446209633198,23053592368673874
50,589,18143,33144840,550875911419098,23395663581185574
50,589,18144,33144880,581653084360032,25334625476464416
50,589,18145,33144900,560083311987444,23975729816991372
50,589,18146,33144a00,549242018497046,23292728327096298
50,589,18147,33144c00,555061074538344,23659328857698072
50,589,18148,33145001,496023210023682,19939943393274366
50,589,18149,33145080,519830356319292,21439793609897796
50,589,18150,33145200,499035347684336,20129708065895568
50,589,18151,33145800,534963181723374,22393161610354962
50,589,18152,33146001,491510395598730,19655636084502390
50,589,18153,33146080,533979795394560,22331208271639680
50,589,18154,33146200,510152255833126,20830073279269338
50,589,18155,33146800,550390818563682,23365102731294366
50,589,18156,3314c080,554024363146902,23594016040037226
50,589,18157,3314c800,576756952637844,25026169177966572
50,589,18158,33154080,540807262072676,22761338672360988
50,589,18159,33154800,562097911931498,24102649613466774
50,589,18160,33155000,512166130087048,20956947357266424
50,589,18161,33156000,521889383164726,21569512301160138
50,589,18162,33164001,496693512221634,19982172431745342
50,589,18163,33164002,504967959241548,20503462593999924
50,589,18164,33164004,505066552787736,20509673987409768
50,589,18165,33164008,499445888154990,20155572115546770
50,589,18166,33164010,492850974736068,19740092570154684
50,589,18167,33164020,501905029791348,20310498038637324
50,589,18168,33164040,509655129581838,20798754325438194
50,589,18169,33164080,529252466132634,22033386528138342
50,589,18170,33164100,509469161598798,20787038342506674
50,589,18171,33164200,507102075627480,20637911926313640
50,589,18172,33164400,513032255186448,21011513238528624
50,589,18173,33164800,539687941951656,22690821504736728
50,589,18174,33165000,499144017193098,20136554244947574
50,589,18175,33166000,518975210175648,21385919402848224
50,589,18176,3316c000,528560439827088,21989788870888944
50,589,18177,33174000,519155503402390,21397277876132970
50,589,18178,33180242,539430787377708,22674620766578004
50,589,18179,33181240,526791254603038,21878330201773794
50,589,18180,33181600,529343387882378,22039114598372214
50,589,18181,33184011,495454138854258,19904091909600654
50,589,18182,33184041,505936614721248,20564487889221024
50,589,18183,33184090,503735656725108,20425827535464204
50,589,18184,331840c0,522180638627418,21587861395309734
50,589,18185,33184101,507667891954362,20673558354907206
50,589,18186,33184180,534388813929942,22356976439368746
50,589,18187,33184210,498147972090968,20073803403513384
50,589,18188,33184240,514735682033188,21118829129873244
50,589,18189,33184300,520057168348788,21454082767756044
50,589,18190,33184401,500794436825892,20240530681813596
50,589,18191,33184480,530838531828912,22133308667003856
50,589,18192,33184600,520137406794138,21459137789813094
50,589,18193,33184810,527622042220008,21930669821642904
50,589,18194,33184840,547252525475898,23167390266763974
50,589,18195,33184900,553924807749894,23587744050025722
50,589,18196,33184c00,550375558520754,23364141348589902
50,589,18197,33185001,491305950819252,19642756063395276
50,589,18198,33185080,512028617056872,20948284036365336
50,589,18199,33185200,495873961512868,19930540737093084
50,589,18200,33185800,528634219700544,21994437002916672
50,589,18201,3318c001,520028072345112,21452249719524456
50,589,18202,3318c080,545363790793212,23048399981754756
50,589,18203,3318c200,530774898651858,22129299776849454
50,589,18204,3318c800,567762766521834,24459535452657942
50,589,18205,33191040,527729327279468,21937428780388884
50,589,18206,33194010,509929324816828,20816028625242564
50,589,18207,33194040,523026329411658,21641139914716854
50,589,18208,33194100,528697635472618,21998432196557334
50,589,18209,33194400,528929962161898,22013068777981974
50,589,18210,33195000,500810136719838,20241519775132194
50,589,18211,3319c000,535682582426308,22438483854639804
50,589,18212,331a4010,487263437369460,19388077716058380
50,589,18213,331a4040,506826049662660,20620522290529980
50,589,18214,331a4100,506029869914550,20570362966399050
50,589,18215,331a4400,511500998148240,20915044045121520
50,589,18216,331a5000,496001364243030,19938567109093290
50,589,18217,331ac000,523226982188430,21653781039653490
50,589,18218,331c4001,518590944827682,21361710685926366
50,589,18219,331c4080,551968019939352,23464466417961576
50,589,18220,331c4200,532512341010316,22238758645432308
50,589,18221,331c4800,569864942634804,24591972547775052
50,589,18222,331d4000,547091867297198,23157268801505874
50,589,18223,331e4000,530174043795078,22091445920872314
50,589,18224,33205081,506473675589292,20598322723907796
50,589,18225,33205401,521204398216602,21526358249428326
50,589,18226,33205c00,511791881529414,20933369698135482
