q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,13980405,467718067491840,18156719413768320,467718067491840,18156719413768320,0
50,589,13980601,485931969868424,19304195263493112,485931969868424,19304195263493112,0
50,589,13981081,494319723515022,19832623743228786,494319723515022,19832623743228786,0
50,589,13981088,503523145369506,20412439320061278,503523145369506,20412439320061278,0
50,589,13981280,504149521310694,20451901004356122,504805221614394,20493210123489222,655700303700
50,589,13981401,481952891784852,19053513344228076,481952891784852,19053513344228076,0
50,589,13981600,486738236562748,19354990065235524,486738236562748,19354990065235524,0
50,589,13982401,459674099982720,17649949460693760,459674099982720,17649949460693760,0
50,589,13983001,467497746721290,18142839205223670,467497746721290,18142839205223670,0
50,589,13983080,499404040357050,20152935704276550,499404040357050,20152935704276550,0
50,589,13983200,472427141379598,18453391068697074,472427141379598,18453391068697074,0
50,589,13983800,511071995391672,20888016871457736,511071995391672,20888016871457736,0
50,589,13984003,497331997330188,20022396993584244,497331997330188,20022396993584244,0
50,589,13984005,489480057242730,19527724768074390,489480057242730,19527724768074390,0
50,589,13984009,542470728535986,22866137059549518,542470728535986,22866137059549518,0
50,589,13984011,494024511744648,19814025401695224,494024511744648,19814025401695224,0
50,589,13984021,496126001568468,19946419260595884,496126001568468,19946419260595884,0
50,589,13984041,508746833358978,20741531663398014,508746833358978,20741531663398014,0
50,589,13984081,516472537913712,21228251050346256,516472537913712,21228251050346256,0
50,589,13984088,521457703857756,21542316504821028,521457703857756,21542316504821028,0
50,589,13984101,510474229859292,20850357642917796,510474229859292,20850357642917796,0
50,589,13984201,494717363230534,19857675045306042,494717363230534,19857675045306042,0
50,589,13984208,504921614798240,20500542894071520,504921614798240,20500542894071520,0
50,589,13984401,502559392475412,20351722887733356,502559392475412,20351722887733356,0
50,589,13984801,535561918168332,22430882006387316,535561918168332,22430882006387316,0
50,589,13984808,541480188383046,22803733029914298,541480188383046,22803733029914298,0
50,589,13985001,495741624210702,19922203487056626,495741624210702,19922203487056626,0
50,589,13985200,498543714321688,20098735164048744,499199414625388,20140044283181844,655700303700
50,589,13986001,487140088246710,19380306721325130,487140088246710,19380306721325130,0
50,589,13988600,536199073835678,22471022813430114,536199073835678,22471022813430114,0
50,589,1398c001,522941050066842,21635767315993446,522941050066842,21635767315993446,0
50,589,1398c200,529529167187038,22050818694565794,529529167187038,22050818694565794,0
50,589,13991080,499379837396516,20151410917762908,500035537700216,20192720036896008,655700303700
50,589,13991400,493751886433118,19796850007068834,493751886433118,19796850007068834,0
50,589,13993000,473503922937756,18521228306861028,473503922937756,18521228306861028,0
50,589,13994001,499915560047246,20185161444758898,499915560047246,20185161444758898,0
50,589,13994008,508895333133530,20750887149194790,508895333133530,20750887149194790,0
50,589,13994200,543686778135786,22942748184336918,544342478439486,22984057303470018,655700303700
50,589,13995000,501798575338088,20303791408081944,502454275641788,20345100527215044,655700303700
50,589,139a1001,476785356481224,18727958620099512,476785356481224,18727958620099512,0
50,589,139a1002,472264455168090,18443141837372070,472264455168090,18443141837372070,0
50,589,139a1004,465877522545708,18040765082162004,465877522545708,18040765082162004,0
50,589,139a1008,478940359976532,18863723840303916,478940359976532,18863723840303916,0
50,589,139a1010,457692520445490,17525109949848270,457692520445490,17525109949848270,0
50,589,139a1020,470729205463350,18346421105973450,470729205463350,18346421105973450,0
50,589,139a1040,486566054130330,19344142571993190,486566054130330,19344142571993190,0
50,589,139a1080,506079709034664,20573502830966232,506079709034664,20573502830966232,0
50,589,139a1100,474842721526560,18605572617955680,474842721526560,18605572617955680,0
50,589,139a1200,480564987610772,18966075381261036,480564987610772,18966075381261036,0
50,589,139a1400,489625499990340,19536887661173820,489625499990340,19536887661173820,0
50,589,139a1800,509453396489766,20786045140637658,509453396489766,20786045140637658,0
50,589,139a3000,490268686658430,19577408421263490,490268686658430,19577408421263490,0
50,589,139a4001,493674613529124,19791981814117212,493674613529124,19791981814117212,0
50,589,139a4008,497445810087072,20029567197267936,497445810087072,20029567197267936,0
50,589,139a5000,499277877873930,20144987467839990,499277877873930,20144987467839990,0
50,589,139a8002,488510723444670,19466656738796610,488510723444670,19466656738796610,0
50,589,139a9000,490932624029940,19619236475668620,490932624029940,19619236475668620,0
50,589,139ac000,522813275655630,21627717528087090,522813275655630,21627717528087090,0
50,589,139b1000,482222967661640,19070528124465720,482222967661640,19070528124465720,0
50,589,139b4000,509465505119050,20786807984282550,509465505119050,20786807984282550,0
50,589,139c1001,497090069294322,20007155527324686,497090069294322,20007155527324686,0
50,589,139c1200,500107103044546,20197228653588798,500762803348246,20238537772721898,655700303700
50,589,139c4001,520624855965732,21489847087623516,520624855965732,21489847087623516,0
50,589,139c4200,533266664263166,22286281010361858,533922364566866,22327590129494958,655700303700
50,589,139d1000,506433836036668,20595812832092484,507089536340368,20637121951225584,655700303700
50,589,139e0002,503545536341958,20413849951325754,503545536341958,20413849951325754,0
50,589,139e1000,505574304039018,20541662316240534,505574304039018,20541662316240534,0
50,589,139e4000,529904241266418,22074448361566734,529904241266418,22074448361566734,0
50,589,13a84801,487949493424182,19431299247505866,487949493424182,19431299247505866,0
50,589,13a85200,527524091578348,21924498931218324,528932492785288,22013228207255544,1408401206940
50,589,13a8c001,512597462727042,20984121313586046,512597462727042,20984121313586046,0
50,589,13a8c200,513634849358448,21049476671364624,513634849358448,21049476671364624,0
50,589,13a94001,479570566424266,18903426846511158,479570566424266,18903426846511158,0
50,589,13a94002,493817204008098,19800965014292574,495225605215038,19889694290329794,1408401206940
50,589,13a94004,476963961402970,18739210730169510,478372362609910,18827940006206730,1408401206940
50,589,13a94008,495127014007150,19883483044232850,495127014007150,19883483044232850,0
50,589,13a94010,476284582723978,18696409873393014,476284582723978,18696409873393014,0
50,589,13a94020,495206761204958,19888507117694754,496615162411898,19977236393731974,1408401206940
50,589,13a94040,501802512862968,20304039472149384,501802512862968,20304039472149384,0
50,589,13a94080,516671713951956,21240799140755628,518080115158896,21329528416792848,1408401206940
50,589,13a94100,497559729181288,20036744100203544,497559729181288,20036744100203544,0
50,589,13a94200,526166513834276,21838971533341788,527574915041216,21927700809379008,1408401206940
50,589,13a94400,505202257924878,20518223411049714,505202257924878,20518223411049714,0
50,589,13a94800,509868119825568,20812172710793184,509868119825568,20812172710793184,0
50,589,13a95000,523506556276218,21671394207184134,524914957483158,21760123483221354,1408401206940
50,589,13a96000,483509189456386,19151560097534718,483509189456386,19151560097534718,0
50,589,13a9c000,505856203931788,20559422009485044,505856203931788,20559422009485044,0
50,589,13aa9000,533520709795920,22302285878925360,533520709795920,22302285878925360,0
50,589,13ab4000,489751239445030,19544809246819290,489751239445030,19544809246819290,0
50,589,13ab8000,484398987253990,19207617358783770,484398987253990,19207617358783770,0
50,589,13ad4000,522585113478718,21613343310941634,523993514685658,21702072586978854,1408401206940
50,589,13b82001,452251710878070,17182338947100810,452251710878070,17182338947100810,0
50,589,13b84001,481430523903372,19020604167694836,481430523903372,19020604167694836,0
50,589,13b94000,500041747341738,20193111244311894,500697447645438,20234420363444994,655700303700
50,589,13ba1000,503299047735690,20398321169130870,503299047735690,20398321169130870,0
50,589,13ba8000,483230446927530,19133999318216790,483230446927530,19133999318216790,0
50,589,13bc0001,487706710056642,19416003895350846,487706710056642,19416003895350846,0
50,589,13bc0200,497065108772276,20005583014435788,497720809075976,20046892133568888,655700303700
50,589,13be0000,498536327348238,20098269784721394,498536327348238,20098269784721394,0
50,589,13c84201,501208194624504,20266597423126152,501208194624504,20266597423126152,0
50,589,13c84208,504968707277350,20503509720255450,504968707277350,20503509720255450,0
50,589,13c85200,507142218978118,20640440957403834,507907202665768,20688634929725784,764983687650
50,589,13c8b000,546417783902340,23114801547629820,546417783902340,23114801547629820,0
50,589,13c8c200,542286961627878,22854559744338714,542286961627878,22854559744338714,0
50,589,13c94008,492719386822398,19731802531593474,492719386822398,19731802531593474,0
50,589,13c94200,538347565329606,22606377777547578,539112549017256,22654571749869528,764983687650
50,589,13c95000,494627611100646,19852020661123098,495392594788296,19900214633445048,764983687650
50,589,13cc4200,545661057548146,23067127787315598,546426041235796,23115321759637548,764983687650
50,589,13d83000,510250129985760,20836239350885280,510250129985760,20836239350885280,0
50,589,13d84001,487507134113694,19403430610945122,487507134113694,19403430610945122,0
50,589,13d84008,499128564597552,20135580731428176,499128564597552,20135580731428176,0
50,589,13da1000,483458355199974,19148357539380762,483458355199974,19148357539380762,0
50,589,13e94000,486111344529736,19315495867155768,486876328217386,19363689839477718,764983687650
50,589,14087403,448028271289626,16916262253028838,449631094254226,17017240099798638,1602822964600
50,589,14087c01,453756157384754,17277119077021902,453756157384754,17277119077021902,0
50,589,1408f401,448793712685654,16964485060978602,448793712685654,16964485060978602,0
50,589,1408f402,445807773118330,16776370868237190,445807773118330,16776370868237190,0
50,589,1408f404,448062317908562,16918407190021806,448062317908562,16918407190021806,0
50,589,1408f408,475310289643662,18635029409333106,475310289643662,18635029409333106,0
50,589,1408f410,474581778357980,18589133198335140,474581778357980,18589133198335140,0
50,589,1408f420,473747576135150,18536578458296850,473747576135150,18536578458296850,0
50,589,140cf400,504229009589788,20456908765939044,504229009589788,20456908765939044,0
50,589,140ed400,509378253975520,20781311162240160,509378253975520,20781311162240160,0
50,589,14187401,451105874930834,17110151282424942,451105874930834,17110151282424942,0
50,589,14187420,463385367604630,17883759320874090,463385367604630,17883759320874090,0
50,589,1418e404,473383824878702,18513662129140626,473383824878702,18513662129140626,0
50,589,1418e408,497394648026072,20026343987424936,497394648026072,20026343987424936,0
50,589,14286405,427178777168662,15602744123408106,427178777168662,15602744123408106,0
50,589,14286421,444342562896386,16684062624254718,444342562896386,16684062624254718,0
50,589,14286501,440521535237004,16443337881713652,440521535237004,16443337881713652,0
50,589,14287401,473046891120864,18492435302396832,474649714085464,18593413149166632,1602822964600
50,589,1428e401,434865562247714,16087011583388382,434865562247714,16087011583388382,0
50,589,1428f400,487272251795320,19388633024887560,487272251795320,19388633024887560,0
50,589,14306602,480136006596588,18939049577367444,480136006596588,18939049577367444,0
50,589,14386401,443428991348924,16626507616764612,443428991348924,16626507616764612,0
50,589,14386402,471833642918090,18416000665622070,471833642918090,18416000665622070,0
50,589,14386404,459506360741522,17639381888498286,459506360741522,17639381888498286,0
50,589,14386420,474173806178410,18563430951022230,474173806178410,18563430951022230,0
50,589,14386500,476277692371300,18695975781174300,476277692371300,18695975781174300,0
50,589,1438e400,465858702717750,18039579433000650,465858702717750,18039579433000650,0
50,589,1448d401,462778250856654,17845510965751602,462778250856654,17845510965751602,0
50,589,14584405,454539709425230,17326482855571890,454539709425230,17326482855571890,0
50,589,14584409,504843000201832,20495590174497816,504843000201832,20495590174497816,0
50,589,14584601,465633321508552,18025380416821176,465633321508552,18025380416821176,0
50,589,14584602,487936299912966,19430468056299258,487936299912966,19430468056299258,0
50,589,14584604,478523599460428,18837467927789364,478523599460428,18837467927789364,0
50,589,14585401,455558721804614,17390680635473082,455558721804614,17390680635473082,0
50,589,1458d001,466272004387354,18065617438185702,466272004387354,18065617438185702,0
50,589,1458d008,479478862801112,18897649518252456,479478862801112,18897649518252456,0
50,589,14594401,498432075946672,20091701946422736,498432075946672,20091701946422736,0
50,589,1468c401,448301478302194,16933474294820622,448301478302194,16933474294820622,0
50,589,14784401,446736888162814,16834905116039682,446736888162814,16834905116039682,0
50,589,1500d602,478865021555568,18858977519783184,478865021555568,18858977519783184,0
50,589,1500e602,499256627975308,20143648724226804,499256627975308,20143648724226804,0
50,589,15082445,493561209146648,19784837338021224,494362620628948,19835326261406124,801411482300
50,589,15083405,459827595282972,17659619664609636,459827595282972,17659619664609636,0
50,589,15084407,460486046413980,17701102085863140,460486046413980,17701102085863140,0
50,589,1508440d,486829106069086,19360714844134818,486829106069086,19360714844134818,0
50,589,15084415,470244106455770,18315859868495910,470244106455770,18315859868495910,0
50,589,15084425,485366379076360,19268563043593080,485366379076360,19268563043593080,0
50,589,15084445,480615608931410,18969264524461230,480615608931410,18969264524461230,0
50,589,15084461,506068111239450,20572772169867750,506068111239450,20572772169867750,0
50,589,15084485,443681910916012,16642441549491156,443681910916012,16642441549491156,0
50,589,15084505,464558121253306,17957642800740678,464558121253306,17957642800740678,0
50,589,1508450c,488614852676820,19473216880422060,488614852676820,19473216880422060,0
50,589,15084541,519446656722010,21415620535269030,519446656722010,21415620535269030,0
50,589,15084548,544790441543154,23012278979001102,544790441543154,23012278979001102,0
50,589,15084605,456291503241114,17436845865972582,456291503241114,17436845865972582,0
50,589,15084c05,453455441526826,17258173977972438,453455441526826,17258173977972438,0
50,589,15085405,444359266560514,16685114955094782,444359266560514,16685114955094782,0
50,589,15085421,453770463230358,17278020345294954,453770463230358,17278020345294954,0
50,589,15085501,459502891458416,17639163323662608,459502891458416,17639163323662608,0
50,589,15085508,480083312234334,18935729832545442,480083312234334,18935729832545442,0
50,589,15086405,433472465666814,15999246498791682,433472465666814,15999246498791682,0
50,589,1508640c,458379293747738,17568376667889894,458379293747738,17568376667889894,0
50,589,15086441,492091924624208,19692272413107504,493694747588808,19793250259877304,1602822964600
50,589,15086c04,470959866271630,18360952736895090,470959866271630,18360952736895090,0
50,589,15087401,450617619936514,17079391217782782,452220442901114,17180369064552582,1602822964600
50,589,1508c403,463984377254068,17921496928788684,463984377254068,17921496928788684,0
50,589,1508c405,452690846339224,17210004481153512,452690846339224,17210004481153512,0
50,589,1508c406,464535230063582,17956200655788066,464535230063582,17956200655788066,0
50,589,1508c409,534798632549040,22382795012371920,534798632549040,22382795012371920,0
50,589,1508c40a,478551295887696,18839212802707248,478551295887696,18839212802707248,0
50,589,1508c40c,478916833397142,18862241665802346,478916833397142,18862241665802346,0
50,589,1508c411,488130924883458,19442729429440254,488130924883458,19442729429440254,0
50,589,1508c412,503055105060012,20382952780563156,503055105060012,20382952780563156,0
50,589,1508c414,473565079042072,18525081141432936,473565079042072,18525081141432936,0
50,589,1508c418,513589848764426,21046641633941238,513589848764426,21046641633941238,0
50,589,1508c421,488199113873308,19447025335800804,488199113873308,19447025335800804,0
50,589,1508c422,485008269722082,19246002154273566,485008269722082,19246002154273566,0
50,589,1508c424,511115823114362,20890778017987206,511115823114362,20890778017987206,0
50,589,1508c428,517871378786316,21316378025320308,517871378786316,21316378025320308,0
50,589,1508c430,511311687624452,20903117482122876,511311687624452,20903117482122876,0
50,589,1508c441,518842187400778,21377538968031414,518842187400778,21377538968031414,0
50,589,1508c442,498733475221882,20110690100760966,498733475221882,20110690100760966,0
50,589,1508c444,486769558337302,19356963337032426,486769558337302,19356963337032426,0
50,589,1508c448,544301111281746,22981451172532398,544301111281746,22981451172532398,0
50,589,1508c450,542986567479542,22898634912993546,542986567479542,22898634912993546,0
50,589,1508c460,535006439279242,22395886836374646,535006439279242,22395886836374646,0
50,589,1508c481,484371187110876,19205865949767588,484371187110876,19205865949767588,0
50,589,1508c482,470812380729658,18351661147750854,470812380729658,18351661147750854,0
50,589,1508c484,463933299657194,17918279040185622,463933299657194,17918279040185622,0
50,589,1508c488,502242301472840,20331746154571320,502242301472840,20331746154571320,0
50,589,1508c490,490952552867188,19620491992415244,490952552867188,19620491992415244,0
50,589,1508c4a0,501765247780098,20301691771928574,501765247780098,20301691771928574,0
50,589,1508c4c0,528322928224168,21974825639904984,528322928224168,21974825639904984,0
50,589,1508c501,519559453513946,21422726733160998,519559453513946,21422726733160998,0
50,589,1508c502,494934588054032,19871360209186416,494934588054032,19871360209186416,0
50,589,1508c504,506594068125264,20605907453674032,506594068125264,20605907453674032,0
50,589,1508c508,546029131959874,23090316475254462,546029131959874,23090316475254462,0
50,589,1508c510,529342718339312,22039072417159056,529342718339312,22039072417159056,0
50,589,1508c520,556402126360512,23743815122494656,556402126360512,23743815122494656,0
50,589,1508c540,570960198087822,24660973641315186,570960198087822,24660973641315186,0
50,589,1508c580,539246219000656,22662992958823728,539246219000656,22662992958823728,0
50,589,1508c601,490008491074954,19561016099504502,490008491074954,19561016099504502,0
50,589,1508c602,481443737400088,19021436617987944,481443737400088,19021436617987944,0
50,589,1508c604,475474977802440,18645404763336120,475474977802440,18645404763336120,0
50,589,1508c608,516037306177160,21200831450943480,516037306177160,21200831450943480,0
50,589,1508c610,504211806337178,20455824961024614,504211806337178,20455824961024614,0
50,589,1508c620,512725137867908,20992164847460604,512725137867908,20992164847460604,0
50,589,1508c640,539830665058718,22699813060481634,539830665058718,22699813060481634,0
50,589,1508c680,521907037465724,21570624522123012,521907037465724,21570624522123012,0
50,589,1508c700,544691831317178,23006066534764614,544691831317178,23006066534764614,0
50,589,1508cc01,496838227536426,19991289496577238,496838227536426,19991289496577238,0
50,589,1508cc02,481494849589888,19024656685945344,481494849589888,19024656685945344,0
50,589,1508cc04,474453078839200,18581025128652000,474453078839200,18581025128652000,0
50,589,1508cc08,513514689376470,21041906592500010,513514689376470,21041906592500010,0
50,589,1508cc10,502679960248018,20359318657407534,502679960248018,20359318657407534,0
50,589,1508cc20,516708676530808,21243127783223304,516708676530808,21243127783223304,0
50,589,1508cc40,542681643140398,22879424679627474,542681643140398,22879424679627474,0
50,589,1508cc80,542592154057566,22873786867409058,542592154057566,22873786867409058,0
50,589,1508cd00,547696368831458,23195352398164254,547696368831458,23195352398164254,0
50,589,1508ce00,531423629249386,22170169804493718,531423629249386,22170169804493718,0
50,589,1508d401,470490973927146,18331412519192598,470490973927146,18331412519192598,0
50,589,1508d402,442820933563882,16588199976306966,442820933563882,16588199976306966,0
50,589,1508d404,448872987290054,16969479361055802,448872987290054,16969479361055802,0
50,589,1508d408,488996371067954,19497252539063502,488996371067954,19497252539063502,0
50,589,1508d410,476185403231172,18690161565346236,476185403231172,18690161565346236,0
50,589,1508d420,475159184683362,18625509796834206,475159184683362,18625509796834206,0
50,589,1508d440,509785903360712,20806993073507256,509785903360712,20806993073507256,0
50,589,1508d480,481484333628176,19023994180357488,481484333628176,19023994180357488,0
50,589,1508d500,505370478820272,20528821327459536,505370478820272,20528821327459536,0
50,589,1508d600,485386568542738,19269834979974894,485386568542738,19269834979974894,0
50,589,1508dc00,492534389612528,19720147707371664,492534389612528,19720147707371664,0
50,589,1508e00a,474064805028084,18556563878551692,474064805028084,18556563878551692,0
50,589,1508e401,459333024286674,17628461691842862,459333024286674,17628461691842862,0
50,589,1508e402,471860168730180,18417671791783740,471860168730180,18417671791783740,0
50,589,1508e404,458759591841812,17592335447816556,458759591841812,17592335447816556,0
50,589,1508e408,484791948167642,19232373896343846,484791948167642,19232373896343846,0
50,589,1508e410,483481039060910,19149786622619730,483481039060910,19149786622619730,0
50,589,1508e420,493720872498880,19794896129211840,493720872498880,19794896129211840,0
50,589,1508e440,517040091134980,21264006903286140,517040091134980,21264006903286140,0
50,589,1508e480,494953370242504,19872543487060152,494953370242504,19872543487060152,0
50,589,1508e500,522549403561330,21611093586146190,522549403561330,21611093586146190,0
50,589,1508e600,497060404861498,20005286668056774,497060404861498,20005286668056774,0
50,589,1508ec00,500772138263206,20239125872364378,500772138263206,20239125872364378,0
50,589,1508f001,457085961358684,17486896727379492,457085961358684,17486896727379492,0
50,589,1508f400,470614913152510,18339220690390530,470614913152510,18339220690390530,0
50,589,15094405,476889103684886,18734494693930218,476889103684886,18734494693930218,0
50,589,1509c401,514268543089966,21089399376450258,514268543089966,21089399376450258,0
50,589,1509c402,501469431633668,20283055354703484,501469431633668,20283055354703484,0
50,589,1509c404,492082641399120,19691687569926960,492082641399120,19691687569926960,0
50,589,1509c408,541138300533930,22782194095419990,541138300533930,22782194095419990,0
50,589,1509c410,525583758787358,21802257965385954,525583758787358,21802257965385954,0
50,589,1509c420,532591633978668,22243754102438484,532591633978668,22243754102438484,0
50,589,1509c440,560336199603688,23991661736814744,560336199603688,23991661736814744,0
50,589,1509c480,543682256666186,22942463331752118,543682256666186,22942463331752118,0
50,589,1509c500,565472671258338,24315259451057694,565472671258338,24315259451057694,0
50,589,1509c600,559473921368546,23937338208000798,559473921368546,23937338208000798,0
50,589,1509cc00,557329979220648,23802269852683224,557329979220648,23802269852683224,0
50,589,1509d400,508962493686098,20755118264006574,508962493686098,20755118264006574,0
50,589,1509e400,515716720815986,21180634573189518,515716720815986,21180634573189518,0
50,589,150a4405,448823637108754,16966370299633902,448823637108754,16966370299633902,0
50,589,150ac401,475394480492378,18640333432802214,475394480492378,18640333432802214,0
50,589,150ac402,461923286348840,17791648201759320,461923286348840,17791648201759320,0
50,589,150ac404,456301939952412,17437503378784356,456301939952412,17437503378784356,0
50,589,150ac408,494626316286946,19851939087859998,494626316286946,19851939087859998,0
50,589,150ac410,484409084236130,19208253468658590,484409084236130,19208253468658590,0
50,589,150ac420,489316557844680,19517424305997240,489316557844680,19517424305997240,0
50,589,150ac440,521240270461020,21528618200826660,521240270461020,21528618200826660,0
50,589,150ac480,494243573904448,19827826317762624,494243573904448,19827826317762624,0
50,589,150ac500,518184076007614,21336077950262082,518184076007614,21336077950262082,0
50,589,150ac600,501897842970492,20310045268923396,501897842970492,20310045268923396,0
50,589,150acc00,495751806442910,19922844967685730,495751806442910,19922844967685730,0
50,589,150ad400,472205611402584,18439434680145192,472205611402584,18439434680145192,0
50,589,150ae400,498681946311184,20107443779386992,498681946311184,20107443779386992,0
50,589,150bc400,515697724715800,21179437818877800,515697724715800,21179437818877800,0
50,589,150c4405,470475285679866,18330424159613958,470475285679866,18330424159613958,0
50,589,150c4406,494472851798292,19842270825074796,494472851798292,19842270825074796,0
50,589,150c440c,494633606231468,19852398354364884,494633606231468,19852398354364884,0
50,589,150c4414,503145062327502,20388620088415026,503145062327502,20388620088415026,0
50,589,150c4421,491478548447790,19653629713993170,491478548447790,19653629713993170,0
50,589,150c4422,500916161654572,20248199346020436,500916161654572,20248199346020436,0
50,589,150c4424,524742347816052,21749249074193676,524742347816052,21749249074193676,0
50,589,150c4428,515564516098562,21171045675991806,515564516098562,21171045675991806,0
50,589,150c4430,524392253663662,21727193142593106,524392253663662,21727193142593106,0
50,589,150c4444,514199984892212,21085080209991756,514199984892212,21085080209991756,0
50,589,150c4460,544713474687692,23007430067106996,544713474687692,23007430067106996,0
50,589,150c4484,485016299169052,19246508009432676,485016299169052,19246508009432676,0
50,589,150c44a0,507392508649756,20656209206717028,507392508649756,20656209206717028,0
50,589,150c4501,504108760388888,20449333066282344,504108760388888,20449333066282344,0
50,589,150c4502,490178568667102,19571730987809826,490178568667102,19571730987809826,0
50,589,150c4504,502145857065734,20325670156923642,502145857065734,20325670156923642,0
50,589,150c4508,526308035722150,21847887412277850,526308035722150,21847887412277850,0
50,589,150c4510,521759373059102,21561321664505826,521759373059102,21561321664505826,0
50,589,150c4520,546269834519302,23105480736498426,546269834519302,23105480736498426,0
50,589,150c4540,559179493590152,23918789257961976,559179493590152,23918789257961976,0
50,589,150c4580,522608987296734,21614847361476642,522608987296734,21614847361476642,0
50,589,150c4604,488564689417500,19470056595084900,488564689417500,19470056595084900,0
50,589,150c4620,509694281301108,20801220883752204,509694281301108,20801220883752204,0
50,589,150c4700,524528799944518,21735795558287034,524528799944518,21735795558287034,0
50,589,150c4c04,498477395866042,20094557101343046,498477395866042,20094557101343046,0
50,589,150c4c20,524055522725650,21705979093498350,524055522725650,21705979093498350,0
50,589,150c4d00,536043773708580,22461238905422940,536043773708580,22461238905422940,0
50,589,150c5404,474221578133452,18566440584189876,474221578133452,18566440584189876,0
50,589,150c5420,483882822495900,19175098979024100,483882822495900,19175098979024100,0
50,589,150c5500,493051356249030,19752716605471290,493051356249030,19752716605471290,0
50,589,150c6401,480246938205276,18946038268714788,481849761169876,19047016115484588,1602822964600
50,589,150c6402,511600816089950,20921332575449250,513203639054550,21022310422219050,1602822964600
50,589,150c6404,486113340321382,19315621602029466,486113340321382,19315621602029466,0
50,589,150c6420,507399581909490,20656654822080270,507399581909490,20656654822080270,0
50,589,150c6500,515935204730340,21194399059793820,515935204730340,21194399059793820,0
50,589,150cc401,510115355108846,20827748533639698,510115355108846,20827748533639698,0
50,589,150cc402,496751460971260,19985823202971780,496751460971260,19985823202971780,0
50,589,150cc404,490121462085712,19568133273182256,490121462085712,19568133273182256,0
50,589,150cc408,532921534542202,22264537837941126,532921534542202,22264537837941126,0
50,589,150cc410,520227552980350,21464816999544450,520227552980350,21464816999544450,0
50,589,150cc420,529841744065200,22070511037890000,529841744065200,22070511037890000,0
50,589,150cc440,557647673511400,23822284593000600,557647673511400,23822284593000600,0
50,589,150cc480,530149932846276,22089926931097788,530149932846276,22089926931097788,0
50,589,150cc500,563919009796710,24217378778975130,563919009796710,24217378778975130,0
50,589,150cc600,532371128232316,22229862240418308,532371128232316,22229862240418308,0
50,589,150ccc00,543786770355138,22949047694156094,543786770355138,22949047694156094,0
50,589,150cd400,504187910991820,20454319554267060,504187910991820,20454319554267060,0
50,589,150ce400,518162773756618,21334735908449334,518162773756618,21334735908449334,0
50,589,150d4404,514906202827712,21129571939928256,514906202827712,21129571939928256,0
50,589,150d4420,539799174468600,22697829153304200,539799174468600,22697829153304200,0
50,589,150d4500,552980235918050,23528236024619550,552980235918050,23528236024619550,0
50,589,150dc400,560004874534368,23970788257447584,560004874534368,23970788257447584,0
50,589,150e4404,488393900752922,19459296909216486,488393900752922,19459296909216486,0
50,589,150e4420,505646786527930,20546228713041990,505646786527930,20546228713041990,0
50,589,150e4500,514711210180404,21117287403147852,514711210180404,21117287403147852,0
50,589,150ec400,519737881757082,21433967712478566,519737881757082,21433967712478566,0
50,589,15106403,475092912571864,18621334653809832,475092912571864,18621334653809832,0
50,589,15106602,493657534866146,19790905858349598,493657534866146,19790905858349598,0
50,589,15107041,499823885169756,20179385927477028,499823885169756,20179385927477028,0
50,589,15107401,466807197133814,18099334581212682,466807197133814,18099334581212682,0
50,589,1510f001,494605945095204,19850655702780252,494605945095204,19850655702780252,0
50,589,15181460,529473609981202,22047318590598126,529473609981202,22047318590598126,0
50,589,151814a0,490479200670588,19590670804029444,490479200670588,19590670804029444,0
50,589,15182444,520134666436808,21458965147301304,520134666436808,21458965147301304,0
50,589,15183404,478113712777922,18811645066791486,478113712777922,18811645066791486,0
50,589,15183420,480948487672220,18990235885132260,480948487672220,18990235885132260,0
50,589,15183500,486539751422270,19342485501385410,486539751422270,19342485501385410,0
50,589,1518404c,497817079373740,20052957162328020,497817079373740,20052957162328020,0
50,589,15184068,521452836152590,21542009839395570,521452836152590,21542009839395570,0
50,589,15184109,553512040409804,23561739707600052,553512040409804,23561739707600052,0
50,589,15184148,530785263732840,22129952776951320,530785263732840,22129952776951320,0
50,589,15184188,507639504320150,20671769933951850,507639504320150,20671769933951850,0
50,589,15184405,458344123585072,17566160947641936,458344123585072,17566160947641936,0
50,589,15184406,481486369659510,19024122450331530,481486369659510,19024122450331530,0
50,589,1518440c,476562684260176,18713930270173488,476562684260176,18713930270173488,0
50,589,15184414,490847282865780,19613859982326540,490847282865780,19613859982326540,0
50,589,15184421,477165697648096,18751920113612448,477165697648096,18751920113612448,0
50,589,15184422,483811630992650,19170613914319350,483811630992650,19170613914319350,0
50,589,15184424,506023754312110,20569977683445330,506023754312110,20569977683445330,0
50,589,15184428,497625002744830,20040856334706690,497625002744830,20040856334706690,0
50,589,15184430,508327696757000,20715126057473400,508327696757000,20715126057473400,0
50,589,15184444,501864820436900,20307964849307100,501864820436900,20307964849307100,0
50,589,15184460,530113716891380,22087645325939340,530113716891380,22087645325939340,0
50,589,15184484,468311748230368,18194121300295584,468311748230368,18194121300295584,0
50,589,151844a0,488304989499172,19453695500230236,488304989499172,19453695500230236,0
50,589,15184501,492213384970934,19699924414951242,492213384970934,19699924414951242,0
50,589,15184502,474692343615060,18596098809531180,474692343615060,18596098809531180,0
50,589,15184504,486403583274172,19333906908055236,486403583274172,19333906908055236,0
