q,r,tests,first_inactive_mask,literal_mass,literal_margin,literal_grid,primary_margin,primary_den
260,567,1,0a10d120,10315043959572,-6833969540244,164170434748320,-1567165894968754080,37647564096484742400
260,568,37,10864540,81374211907206,-53913924126342,1295122318570080,-392493367639769760,9428490479190182400
260,569,13,12904122,655020948514062,-250559075522574,10379219707977120,-912035034902169360,37780359737036716800
260,570,108,128c8900,1151040536668,-449083855836,18241159416480,-93175918408853280,3784675755731270400
260,571,22,0202a129,657058905551858,-268097057473266,10415702026810080,-975873289202688240,37913155377588691200
260,573,26,0230106c,219962250843014,-78623991080838,3484061448547680,-858573982602750960,38045951018140665600
260,574,37,10864540,46759681656540,-45690199940700,747887536075680,-1164186294489036000,19056174419208326400
260,575,140,10259240,132032636080668,-72877258498716,2097733332895200,-265273220935326240,7635749331738528000
260,576,26,0230106c,4540616703740,-5799698328060,72964637665920,-759992468908982400,9561286119742156800
260,577,37,10864540,658912848817050,-589086457761690,10525148983308960,-2144274706252551600,38311542299244614400
260,578,37,10864540,18706082683032,-61915631289624,310099710080160,-3831339264201933120,19188970059760300800
260,581,26,0230106c,95543658688490,-36814428896490,1514016231567840,-938031648282565200,38577133580348563200
260,582,37,10864540,110868247490336,-92870261703072,1769392463398560,-1014143257797546240,19321765700312275200
260,583,37,10864540,59133675199224,-141704258742648,966781449073440,-5673838520055625920,38709929220900537600
260,584,26,0230106c,84304790376862,-15216755869854,1331604637403040,-110777982732537120,9694081760294131200
260,585,13,12904122,1150802104770,-464105065410,18241159416480,-15204081942831600,597580382483884800
260,586,26,0230106c,334134843277340,-328143709642140,5344659709028640,-1194443103097389600,19454561340864249600
260,587,37,10864540,673843742475054,-378086533966638,10707560577473760,-1376234983638562320,38975520502004486400
260,588,13,12904122,8062632248224,-2806632023328,127688115915360,-214538951863192320,9760479580570118400
260,589,22,0202a129,35819558417378,-5271587348706,565475941910880,-364582981036506960,39108316142556460800
260,590,13,12904122,67832514889514,-31465184249898,1076228405572320,-114533270669628720,3917471396283244800
260,591,32,32a40801,226481824258490,-105678691901370,3593508405046560,-1154011315562960400,39241111783108435200
260,592,25,0812412c,41406953720938,-91053509219946,674922898409760,-1325739094242413760,9826877400846105600
260,593,13,12904122,682501419646124,-270440698184748,10817007533972640,-984404141392482720,39373907423660409600
260,594,13,12904122,3390368636564,-5300688894228,54723478249440,-1910156249924002080,19720152621968198400
260,595,13,12904122,1125594190462,-2052203666814,18241159416480,-888932540317152240,7901340612842476800
260,596,37,10864540,168930904135464,-229084051687848,2717932753055520,-833865948143766720,9893275221122092800
260,597,26,0230106c,227062639667056,-215016596493552,3629990723879520,-2347981233709587840,39639498704764358400
260,598,37,10864540,26491700802902,-9209515733334,419546666579040,-33522637269335760,1527149866347705600
260,599,26,0230106c,692954321751860,-49695691518900,10926454490471520,-180892317128796000,39772294345316332800
260,600,37,10864540,5476209980100,-19821959583300,91205797082400,-432911597299272000,1991934608279616000
260,601,37,10864540,678698387154202,-1093748846503194,10962936809304480,-3981245801271626160,39905089985868307200
260,602,26,0230106c,49289428316998,-32245435663686,784369854908640,-821613700710719280,19985743903072147200
260,603,26,0230106c,77507414506654,-5663609697438,1222157680904160,-185539853688068880,40037885626420281600
260,604,1,0a10d120,173854202403428,-64845536137956,2754415071888480,-236037751542159840,10026070861674067200
260,605,13,12904122,12541054019680,-12524611085280,200652753581280,-501485427854611200,8034136253394451200
260,606,26,0230106c,116912096849744,-3966302724048,1842357101064480,-43312025746604160,20118539543624121600
260,607,37,10864540,680573506935972,-1413404126247204,11072383765803360,-5144791019539822560,40303476907524230400
260,608,26,0230106c,2294426746128,-1380390325776,36482318832960,-381871179722672640,10092468681950054400
260,609,37,10864540,1127168721488,-1953008212176,18241159416480,-4329350484423269760,40436272548076204800
260,610,37,10864540,69080369363758,-98779627704366,1112710724405280,-359557844843892240,4050267036835219200
260,611,26,0230106c,53857711844988,-36302124063996,857334492574560,-132139731592945440,3120697552971398400
260,612,13,12904122,1131308157248,-1692223759296,18241159416480,-942433256027128320,10158866502226041600
260,613,37,10864540,689548050259674,-1285795722849498,11181830722302240,-4680296431172172720,40701863829180153600
260,614,37,10864540,342139259126642,-845370438458994,5600035940859360,-3077148395990738160,20384130824728070400
260,615,20,1804aa01,47101477433344,-24157066002048,747887536075680,-263795160742364160,8166931893946425600
260,616,26,0230106c,1121186237540,-2329904700900,18241159416480,-1306051379136504000,10225264322502028800
260,617,13,12904122,696646968744404,-1130422408975188,11254795359968160,-4114737568669684320,40967455110284102400
260,618,26,0230106c,118690342169976,-37866122881272,1878839419897440,-413498061863490240,20516926465280044800
260,619,25,0812412c,710940429666814,-375863646195198,11291277678801120,-1368143672150520720,41100250750836076800
260,620,37,10864540,35072483430032,-52337311551504,565475941910880,-190507814047474560,2058332428555603200
260,621,37,10864540,77096797608214,-177461749630998,1258639999737120,-5813646917911494480,41233046391388051200
260,622,26,0230106c,353180981229000,-441600496674120,5673000578525280,-1607425807893796800,20649722105832019200
260,623,26,0230106c,100942604091730,-134468694487890,1623463188066720,-3426262335551437200,41365842031940025600
260,624,26,0230106c,1157581865572,-36980134884,18241159416480,-1615292291733120,796773843311846400
261,346,327,16010219,200111936896708,-15830291711556,3155720579051040,-115687771828051248,23062005991705000320
262,282,58,08c0a980,7053673588872582,-4861838010096774,112310818527267360,-408394392848129016,9434108756290458240
262,346,17,0c82044a,25947625654661018,-18897167179100826,413399395855686240,-529120681014823128,11575183083959214720
262,372,335,1886010c,4698160927980598,-325255098523446,74077348390325280,-54642856551938928,12444994529574647040
262,416,256,1006480d,300723304254524,-171166900436028,4779183767117760,-498438014069713536,13916983129846917120
262,440,26,0230106c,148755669734838,-186760340940726,2389591883558880,-1150443700194872160,14719886002722700800
262,520,335,1886010c,150928650849986,-49862530686402,2389591883558880,-362999223397006560,17396228912308646400
263,270,92,19c00c40,898956156749526,-934861243190742,14392274779602720,-1177925166420334920,18134266222299427200
263,271,225,01b00548,81113978466834058,-90227976952570506,1300102155090779040,-1263191677335987084,18201430171270906560
263,306,92,19c00c40,303433318371534,-73400648730318,4797424926534240,-314448379160682312,20552168385272684160
263,320,397,082022c9,1211848429964708,-412347736771236,19189699706136960,-461829465183784320,21492463670873395200
263,366,112,082a1828,18478584339464420,-6420868688096100,292642920518588640,-539352969800072400,24582005323561445760
263,372,21,19801c80,9337111088097052,-6642692340131484,148720172722561440,-1115972313142089312,24984989017390321920
263,383,266,20820649,116479909402785976,-11420695074939192,1837413746862613920,-159889731049148688,25723792456076594880
263,384,21,19801c80,2428238014236688,-538602752184336,38379399412273920,-361941049467873792,25790956405048074240
263,420,92,19c00c40,303771671428212,-52084406159604,4797424926534240,-306256308218471520,28208858568021331200
263,462,92,19c00c40,303459139574808,-71773912924056,4797424926534240,-464233668792794208,31029744424823464320
263,520,92,19c00c40,303708369752704,-56072411716608,4797424926534240,-408207157296906240,34925253465169267200
265,270,21,19801c80,183900218785834,-15663605373738,2900344347220320,-19736142770909880,3654433877497603200
265,271,81,08940509,16486923762300416,-9314893770682752,261997772698902240,-652042563947792640,18339844088923156800
265,275,92,19c00c40,306495972439638,-26382717771606,4833907245367200,-20314692684136620,3722108578932744000
265,280,199,08c42c01,60717199226258,-41942245039506,966781449073440,-164413600554863520,3789783280367884800
265,282,58,08c0a980,2821350107705524,-4009855640358708,45438728106451680,-1684139368950657360,19084265804709705600
265,288,356,12002287,122275181735022,-30915143281134,1933562898146880,-311624644273830720,19490314013320550400
265,294,20,1804aa01,424473428087878,-328054604520006,6767470143514080,-964480537288817640,19896362221931395200
265,296,266,20820649,2262393942512802,-552836084562594,35770913615717280,-309588207355052640,20031711624801676800
265,301,188,28062405,2632078362594562,-465472397174274,41571602310157920,-228081474615394260,20370085131977380800
265,306,58,08c0a980,60946550104758,-27493139694006,966781449073440,-588903052245608520,20708458639153084800
265,308,81,08940509,61381483358626,-92344700322,966781449073440,-1990951738942320,20843808042023366400
265,310,81,08940509,1889882403863160,-818308241727480,29970224921276640,-114563153841847200,4195831488978729600
265,313,58,08c0a980,19040830646657684,-10838043500512788,302602593559986720,-758663045035895160,21182181549199070400
265,315,58,08c0a980,61153072714220,-14482215297900,966781449073440,-63866569463739000,4263506190413870400
265,316,58,08c0a980,4772596591364036,-4829352651272772,76375734476801760,-1352218742356376160,21385205653504492800
265,319,199,08c42c01,60911653987126,-29691595104822,966781449073440,-663013318690675260,21588229757809915200
265,320,20,1804aa01,245256862419114,-17320852770858,3867125796293760,-19399355103360960,4331180891849011200
265,325,20,1804aa01,300169557676460,-424946847851820,4833907245367200,-386701631545156200,4398855593284152000
265,328,81,08940509,2487791695339686,-1821280841643942,39638039412011040,-1019917271320607520,22197302070726182400
265,332,20,1804aa01,5020318767465170,-4691358742076370,80242860273095520,-1313580447781383600,22468000876466745600
265,338,20,1804aa01,791114093345128,-432447471075816,12568158837954720,-787054397357985120,22874049085077590400
265,346,66,08068a81,10583730293203178,-2237754287020266,167253190689705120,-313285600182837240,23415446696558716800
265,349,81,08940509,21066324697909164,-22448446938244908,337406725726630560,-1571391285677143560,23618470800864139200
265,350,20,1804aa01,306456772550344,-28852310797128,4833907245367200,-28275264581185440,4737229100459856000
265,360,188,28062405,61226976815998,-9826256885886,966781449073440,-49524334704865440,4872578503330137600
265,366,20,1804aa01,3673779394311338,-4446571732305066,58973668393479840,-1867560127568127720,24768940725261532800
265,372,20,1804aa01,1888807489237656,-886027863134232,29970224921276640,-744263405032754880,25174988933872377600
265,381,81,08940509,7759204208777990,-2295110976294150,122781244032326880,-481973305021771500,25784061246788644800
265,383,188,28062405,23346294056658964,-10292654410995348,370277294995127520,-720485808769674360,25919410649658926400
265,384,21,19801c80,481592197274262,-596697942071574,7734251592587520,-2004905085360488640,25987085351094067200
265,385,20,1804aa01,61196368143144,-11754603275688,966781449073440,-63357311655958320,5210952010505841600
265,397,20,1804aa01,24066900449568392,-19034212805814024,383812235282155680,-1332394896406981680,26866856469750897600
265,408,266,20820649,61349676492096,-2096177291712,966781449073440,-59866823451294720,27611278185537446400
265,409,81,08940509,25069218842918658,-2293663580272386,395413612671036960,-160556450619067020,27678952886972587200
265,410,17,0c82044a,2481990247620198,-2186772047971686,39638039412011040,-306148086716036040,5549325517681545600
265,416,20,1804aa01,120555462994324,-139257423945108,1933562898146880,-2027588092640772480,28152675797018572800
265,420,188,28062405,60670897747706,-44859238188282,966781449073440,-263772320547098160,5684674920551827200
265,428,81,08940509,6562651702778942,-335402928358974,103445615050858080,-93912819940512720,28964772214240262400
265,431,266,20820649,26387246628748886,-4334680591430742,416682804550652640,-303427641400151940,29167796318545684800
265,433,58,08c0a980,26341316992560898,-14962499263861506,418616367448799520,-1047374948470305420,29303145721415966400
265,440,32,32a40801,60893946447698,-30807170088786,966781449073440,-189772167746921760,5955373726292390400
265,445,81,08940509,5459320083849070,-237030587653230,86043548967536160,-16592141135726100,6023048427727531200
265,455,20,1804aa01,59767624442854,-101765456393958,966781449073440,-648245957229512460,6158397830597812800
265,459,199,08c42c01,181962025998568,-137769750971496,2900344347220320,-1475514032904722160,31062687958729627200
265,462,20,1804aa01,61305001928716,-4910674784652,966781449073440,-158811222535645680,31265712063035049600
265,484,81,08940509,667352214374762,-495194253621354,10634595939807840,-1525198301153770320,32754555494608147200
265,488,188,28062405,3714261432796058,-1896203307767706,58973668393479840,-1061873852349915360,33025254300348710400
265,495,81,08940509,60997143287848,-24305769159336,966781449073440,-168438980274198480,6699795442078939200
265,512,32,32a40801,1956342845159742,-498426236336574,30937006370350080,-558237384696962880,34649447134792089600
265,516,81,08940509,2628731308699624,-676336792555368,41571602310157920,-568122905746509120,34920145940532652800
265,519,81,08940509,10551189153691164,-4287846076277148,167253190689705120,-900447676018201080,35123170044838075200
265,520,20,1804aa01,60025893272428,-85494520130796,966781449073440,-622400106552194880,7038168949254643200
265,538,81,08940509,16269056223973320,-15306297092702280,260064209800755360,-2142881592978319200,36408989372105750400
265,540,73,11420c88,182255589494478,-119275250729166,2900344347220320,-300573631837498320,7308867754995206400
265,545,266,20820649,6661769634643496,-1825224813479592,105379177949004960,-127765736943571440,7376542456430347200
265,550,11,04518811,306278122478712,-40107265309944,4833907245367200,-61765188577313760,7444217157865488000
265,564,199,08c42c01,2857397350498992,-1738879344370224,45438728106451680,-1460658649270988160,38168531609419411200
265,567,199,08c42c01,548236074548734,-265259470073598,8701033041660960,-1169794263024567180,38371555713724833600
265,588,188,28062405,429360514189928,-20168180090856,6767470143514080,-118588898934233280,39792724443862790400
265,592,188,28062405,2268366499600012,-176564988068364,35770913615717280,-197752786636567680,40063423249603353600
265,595,81,08940509,61183334308358,-12575734867206,966781449073440,-104755871443825980,8053289470781755200
265,619,81,08940509,37556050419732560,-27719691462686160,598437716976459360,-1940378402388031200,41890640188352155200
265,625,199,08c42c01,7656207016020688,-1049682527416656,120847681134180000,-73477776919165920,8459337679392600000
267,282,77,09828640,4779317840527986,-4114055403280242,76302769839135840,-345580653875540328,6409432666487410560
267,294,54,00e8240a,717314580115016,-266150718622152,11364242316467040,-156496622549825376,6682174482082619520
267,366,43,38060490,6236604865105810,-3218911386613650,99031254472069920,-270388556475546600,8318625375653873280
267,416,66,08068a81,205818155043968,-21161736763776,3246926376133440,-184868932368347136,28365148821901731840
268,294,301,20a09640,540018346201628,-199259254613916,8555103766329120,-234328883425965216,10060802029203045120
268,416,395,10a41016,154606656160402,-37042109127954,2444315361808320,-107866621780602048,7117846333585827840
268,520,37,10864540,74836261129364,-173946272466708,1222157680904160,-1266328863557634240,8897307916982284800
269,270,92,19c00c40,921788304101028,-809799438032676,14720615649099360,-1020347291921171760,18547975717865193600
269,282,58,08c0a980,14265002098148306,-23796781826883282,230622978502556640,-1998929673458195688,19372330194214757760
269,294,340,01e08c40,2159998587297594,-1312501725178938,34348103181231840,-771751014405215544,20196684670564321920
269,296,4,09034019,11471954697643062,-3483892737388854,181554259672225440,-390195986587551648,20334077083289249280
269,306,58,08c0a980,310502455351010,-65832845018850,4906871883033120,-282027908060753400,21021039146913886080
269,313,58,08c0a980,96624729607602206,-56045632278527262,1535850899389366560,-784638851899381668,21501912591451131840
269,320,81,08940509,1213469534693848,-2061369442817496,19627487532132480,-2308733775955595520,21982786035988377600
269,332,13,12904122,25538327314851118,-20166844331375406,407270366291748960,-1129343282557022736,22807140512337941760
269,366,25,0812412c,18986202325506740,-1145992953156660,299319184865020320,-96263408065159440,25142811528661706880
269,370,1,0a10d120,11513871457034160,-843136895749680,181554259672225440,-118039165404955200,25417596354111561600
269,372,81,08940509,9633164820479788,-1562729805880236,152113028374026720,-262538607387879648,25554988766836488960
269,384,26,0230106c,2428159115940660,-4045875952798260,39254975064264960,-2718828640280430720,26379343243186053120
269,412,22,0202a129,32006775691824344,-5204347224711768,505407803952411360,-291443444583859008,28302837021335036160
269,416,24,10740051,621151618529756,-122423096890332,9813743766066240,-356496058144646784,28577621846784890880
269,420,266,20820649,309348813608098,-138512274822306,4906871883033120,-814452175955159280,28852406672234745600
269,440,26,0230106c,308822830934670,-171649183248270,4906871883033120,-1057358968809343200,30226330799484019200
269,445,81,08940509,27665003983670592,-3951139388543424,436711597589947680,-276579757198039680,30569811831296337600
269,462,25,0812412c,306635289584562,-309464288305074,4906871883033120,-2001615016757218632,31737647339458220160
269,512,214,210804a5,9904638323583092,-4087386642504564,157019900257059840,-915574607921022336,35172457657581404160
269,520,21,19801c80,310704836646104,-53082823427928,4906871883033120,-386442954555315840,35722027308481113600
269,567,397,082022c9,2789098178808574,-934202524252158,44161846947298080,-823966626390403356,38950749007516906560
270,271,225,01b00548,934033223555002,-476157338427834,14830062605598240,-599958246419070840,18685878883053782400
270,274,161,04c10690,473383406435990,-165311475225750,7497116520173280,-208292458784445000,9446366815418332800
270,275,36,02380a81,17149665166824,-14040659478888,273617391247200,-194603540377387680,3792337042686192000
270,280,24,10740051,3401209872034,-4617691059618,54723478249440,-162912140583323040,1930644312640243200
270,282,21,19801c80,161819516732454,-93384356750118,2572003477723680,-117664289505148680,3240724381931836800
270,288,16,102232c0,6917834735952,-1964237630544,109446956498880,-19799515315883520,1103225321508710400
270,292,66,08068a81,253213544310218,-26802357292746,3994813912209120,-67541940377719920,10066931058766982400
270,294,16,102232c0,23953053076312,-23215047176664,383064347746080,-204756716098176480,3378627547120425600
270,296,4,09034019,126442790539762,-133178976912114,2024768695229280,-671222043637054560,10204834223955571200
270,297,92,19c00c40,3468375788930,-386238295170,54723478249440,-5353262771056200,758467408537238400
270,300,21,19801c80,17209888832780,-10246568523660,273617391247200,-25821352679623200,689515825942944000
270,301,92,19c00c40,149092536450752,-19608462506304,2353109564725920,-172946639305601280,20754426360882614400
270,302,92,19c00c40,524531992011404,-7465365943308,8263245215665440,-9406361088568080,10411688971738454400
270,303,92,19c00c40,339776437917304,-702369623983608,5527071303193440,-884985726219346080,6964109842023734400
270,306,21,19801c80,3396357671792,-4923379674864,54723478249440,-105458792635586880,1172176904103004800
270,308,92,19c00c40,3452552885808,-1383081191856,54723478249440,-268373074467738240,10618543719521337600
270,309,92,19c00c40,356461651726164,-88988980020948,5636518259692320,-112126114826394480,7102013007212323200
270,310,21,19801c80,107058079001764,-41052325819428,1696427825732640,-51725930532479280,2137499060423126400
270,311,16,102232c0,1077462434852302,-195873546608334,17019001735575840,-246800668726500840,21443942186825558400
270,312,92,19c00c40,3373450987380,-6366500792820,54723478249440,-417133131945566400,3585482294903308800
270,313,21,19801c80,1067019769253942,-1291549305300534,17128448692074720,-1627352124678672840,21581845352014147200
270,315,58,08c0a980,3457568217894,-1067115270438,54723478249440,-9411956685263160,482661078160060800
270,316,58,08c0a980,265497373557056,-566284592728512,4323154781705760,-1427037173675850240,10894350049898515200
270,319,199,08c42c01,3424278626498,-3164359528386,54723478249440,-1271882668839468840,21995554847579913600
270,320,58,08c0a980,13737234121050,-10129902364890,218893912997760,-102109415838091200,2206450643017420800
270,325,58,08c0a980,17370677575810,-116877712770,273617391247200,-1914456935172600,4481852868629136000
270,328,92,19c00c40,142295847594604,-10012034448108,2243662608227040,-50460653618464320,11308059545464281600
270,330,21,19801c80,3441195920082,-2098570032594,54723478249440,-29086180651752840,758467408537238400
270,332,58,08c0a980,286982311281306,-88309168091802,4542048694703520,-222539103591341040,11445962710652870400
270,335,24,10740051,232466325308620,-20513676406860,3666473042712480,-25847232272643600,4619756033817724800
270,337,92,19c00c40,1140446847634316,-1919097279283212,18441812170061280,-2418062571896847120,23236683334277212800
270,338,20,1804aa01,44702126264894,-29386914282558,711405217242720,-481357655948300040,11652817458435753600
270,339,92,19c00c40,392514497593606,-6598820349702,6183753042186720,-8314513640624520,7791528833155267200
270,346,92,19c00c40,586677197831458,-907983485230626,9467161737153120,-1144059191390588760,11928623788812931200
270,347,58,08c0a980,1186664966581082,-1196294915614554,18989046952555680,-1507331593674338040,23926199160220156800
270,350,22,0202a129,17248770647716,-7797014182692,273617391247200,-68769665091343440,2413305390800304000
270,354,199,08c42c01,203670045045388,-83528029008396,3228685216716960,-105245316550578960,4068143373063369600
270,358,73,11420c88,607489518220106,-910170778732362,9795502606649760,-1146815181202776120,12342333284378697600
270,361,21,19801c80,65640451441474,-23635906144578,1039746086739360,-565843593101197320,24891521316540278400
270,366,21,19801c80,210927447683824,-64099488782448,3338132173215840,-80765355865884480,4206046538251958400
270,370,1,0a10d120,126290168562976,-142794161449632,2024768695229280,-179920643426536320,2551208555988892800
270,371,352,0070ac01,181614019549700,-159694157250180,2900344347220320,-1408502466946587600,25581037142483222400
270,372,16,102232c0,105138707775754,-161972713058058,1696427825732640,-408171236906306160,4274998120846252800
270,375,92,19c00c40,85360331495620,-94646940719940,1368086956236000,-119255145307124400,1723789564857360000
270,378,92,19c00c40,3397263403422,-4866318582174,54723478249440,-42920929894774680,482661078160060800
270,381,92,19c00c40,419708010675808,-1357922278139616,6949881737678880,-1710982070455916160,8756850989475388800
270,383,92,19c00c40,1292571051842596,-2404392412058532,20959092169535520,-3029534439193750320,26408456133614755200
270,384,21,19801c80,26846604799882,-59815201589514,437787825995520,-602937232022301120,4412901286034841600
270,385,21,19801c80,3402082676340,-4562704388340,54723478249440,-442673579756746800,5309271859760668800
270,387,92,19c00c40,147042282983086,-148774430969262,2353109564725920,-187455783021270120,2964918051554659200
270,390,24,10740051,3472513592806,-125556650982,54723478249440,-2056617943085160,896370573725827200
270,397,92,19c00c40,1357700321134874,-1365763228613658,21725220865027680,-1720861668053209080,27373778289934876800
270,402,58,08c0a980,231238001992930,-97898045295330,3666473042712480,-123351537072115800,4619756033817724800
270,404,161,04c10690,349710638767216,-76514970439152,5527071303193440,-192817725506663040,13928219684047468800
270,409,21,19801c80,1415433438553776,-355303787195952,22381902604020960,-447682771866899520,28201197281066409600
270,410,92,19c00c40,138168523692956,-270033440251932,2243662608227040,-340242134717434320,2827014886366070400
270,412,58,08c0a980,357065006060120,-50977656981720,5636518259692320,-128463695593934400,14204026014424646400
270,415,92,19c00c40,283414303296504,-313093671134328,4542048694703520,-394498025629253280,5722981355326435200
270,416,20,1804aa01,6940353687756,-545543666892,109446956498880,-71488042109527680,14341929179613235200
270,419,92,19c00c40,1417110809472180,-2438568549314100,22929137386515360,-3072596372135766000,28890713107009353600
270,420,20,1804aa01,3401583757858,-4594136252706,54723478249440,-81040563497733840,965322156320121600
270,421,92,19c00c40,1437565608111700,-1587704061019860,23038584343014240,-2000507116885023600,29028616272197942400
270,422,92,19c00c40,708609104038208,-1544242088120256,11546653910631840,-1945745031031522560,14548783927396118400
270,431,58,08c0a980,1491344902633174,-388547636144598,23585819125508640,-489570021542193480,29718132098140886400
270,433,26,0230106c,1501693156648622,-174395459166894,23695266082007520,-219738278550286440,29856035263329475200
270,434,92,19c00c40,107687602886462,-1392321083454,1696427825732640,-12280271956064280,14962493422961884800
270,437,92,19c00c40,77533366223090,-149957926893810,1258639999737120,-3589992769837811400,30131841593706652800
270,438,92,19c00c40,252517979864480,-70622917374240,3994813912209120,-88984875891542400,5033465529383491200
270,439,92,19c00c40,1513334867674702,-754331142510414,24023606951504160,-950457239563121640,30269744758895241600
270,440,2,06411019,3471619228596,-181901596212,54723478249440,-10084624493993280,3033869634148953600
270,443,92,19c00c40,1537047950053646,-135982604627982,24242500864501920,-171338081831257320,30545551089272419200
270,445,58,08c0a980,305904809146114,-209555280595458,4870389564200160,-264039653550277080,6136690850892201600
270,446,26,0230106c,762121534944618,-799685896989546,12203335649625120,-1007604230206827960,15376202918527651200
270,448,92,19c00c40,13853434682988,-2809266962796,218893912997760,-198221876894885760,15445154501121945600
270,454,401,0d600c40,775440404534390,-836172764824950,12422229562622880,-1053577683679437000,15652009248904828800
270,455,92,19c00c40,3452446340930,-1389793519170,54723478249440,-159353724908032200,6274594016080790400
270,456,92,19c00c40,3466907656072,-478730665224,54723478249440,-45843248501850240,5240320277166374400
270,459,92,19c00c40,3450462656822,-1514765617974,54723478249440,-32446279537003080,1172176904103004800
270,462,92,19c00c40,3386471767120,-5546191669200,54723478249440,-538091515745784000,5309271859760668800
270,465,92,19c00c40,107180014029022,-33370419102174,1696427825732640,-42046728068739240,2137499060423126400
270,466,21,19801c80,807415345264952,-135114976786104,12750570432119520,-170244870750491040,16065718744470595200
270,468,92,19c00c40,3401685908098,-4587700787586,54723478249440,-150293077801317360,1792741147451654400
270,477,199,08c42c01,184036814518674,-7058074204818,2900344347220320,-8893173498070680,3654433877497603200
270,481,199,08c42c01,127771243403808,-49486446477216,2024768695229280,-810587993296798080,33165711227855606400
270,485,92,19c00c40,336430421012968,-37593036965736,5308177390195680,-47367226576827360,6688303511646556800
270,489,92,19c00c40,556222422554702,-637695197688654,8919926954658720,-803495949087704040,11239107962869987200
270,491,92,19c00c40,1689199155070392,-1057364512465464,26869227820475040,-1332279285706484640,33855227053798550400
270,495,21,19801c80,3459826947342,-924815315214,54723478249440,-12817940268866040,758467408537238400
270,496,92,19c00c40,107544277703558,-10421807606406,1696427825732640,-105051820672572480,17099992483385011200
270,512,16,102232c0,110389820502938,-50046524243226,1751151303982080,-504468964371718080,17651605144139366400
270,513,92,19c00c40,3424843932164,-3128745271428,54723478249440,-74902161797986320,1310080069291593600
270,514,92,19c00c40,891438447615898,-95113440622746,14063933910106080,-119842935184659960,17720556726733660800
270,516,92,19c00c40,148401458241908,-63146389663476,2353109564725920,-159128901951959520,5929836103109318400
270,519,92,19c00c40,586776351747824,-901736788499568,9467161737153120,-1136188353509455680,11928623788812931200
270,520,1,0a10d120,3474157778432,-21972956544,54723478249440,-1439668112762880,3585482294903308800
270,525,92,19c00c40,16727479819928,-40638336333336,273617391247200,-358430126460023520,2413305390800304000
270,530,21,19801c80,181424210580640,-171652122300960,2900344347220320,-216281674099209600,3654433877497603200
270,531,92,19c00c40,196018228224916,-565592488698132,3228685216716960,-712646535759646320,4068143373063369600
270,532,92,19c00c40,3461963864958,-790189505406,54723478249440,-264839914631874960,18341120970082310400
270,537,92,19c00c40,617964392117966,-250253723167182,9795502606649760,-315319691190649320,12342333284378697600
270,538,81,08940509,933144663852300,-94348773702540,14720615649099360,-118879454865200400,18547975717865193600
270,542,92,19c00c40,930282296391778,-712465749710946,14830062605598240,-897706844635791960,18685878883053782400
270,543,92,19c00c40,625221867142028,-230820622646796,9904949563148640,-290833984534962960,12480236449567286400
270,544,92,19c00c40,6933059466244,-1005079622148,109446956498880,-172230444051281280,18754830465648076800
270,545,92,19c00c40,373516566132658,-327892850398386,5964859129188960,-413144991501966360,7515722502778089600
270,550,11,04518811,17364071622724,-533052757188,273617391247200,-7388111214625680,3792337042686192000
270,555,58,08c0a980,126974101628050,-99706378349970,2024768695229280,-125630036720962200,2551208555988892800
270,556,28,0b2a0802,478030746335952,-310316887523664,7606563476672160,-781998556559633280,19168539961213843200
270,558,352,0070ac01,107682128021102,-1737237601134,1696427825732640,-2188919377428840,2137499060423126400
270,564,92,19c00c40,160996410037164,-145240078553388,2572003477723680,-366004997954537760,6481448763863673600
270,566,92,19c00c40,979456272596646,-241232204777382,15486744344591520,-303952578019501320,19513297874185315200
270,567,21,19801c80,10419013316894,-283900028958,164170434748320,-2503998255409560,1447983234480182400
270,569,92,19c00c40,1956085277158324,-1317264034751028,31137659123931360,-1659752683786295280,39233450496153513600
270,571,92,19c00c40,1954530768441494,-1852985909906838,31247106080430240,-2334762246482615880,39371353661342102400
270,581,92,19c00c40,286214138669680,-136704042624240,4542048694703520,-1205729655945796800,40060869487285046400
270,588,199,08c42c01,24079746385828,-15233368677156,383064347746080,-268716623465031840,6757255094240851200
270,589,92,19c00c40,105918792883924,-112827351243348,1696427825732640,-2701086788765751120,40612482148039401600
270,592,58,08c0a980,127653967101660,-56874853512540,2024768695229280,-573298523406403200,20409668447911142400
271,277,365,0092a109,86287672081689398,-41113114521184566,1369309113916904160,-575583603296583924,19170327594836658240
271,282,58,08c0a980,14734466711877550,-1079187102537390,232337647487705760,-90651716613140760,19516362388967283840
271,294,6,024085d0,2130922964241920,-4165770905009280,34603479413062560,-2449473292145456640,20346845894880785280
271,301,76,21948006,13374347603417992,-7673023705632264,212564230680241440,-751956323151961872,20831294606663661120
271,306,26,0230106c,313076020125070,-49627539584910,4943354201866080,-212604379581754440,21177329400794286720
271,308,22,0202a129,310429217357506,-216376113941442,4943354201866080,-933013803315497904,21315743318446536960
271,310,81,08940509,9462230832639094,-16855378575130998,153243980257848480,-2359753000518339720,21454157236098787200
271,311,22,0202a129,95324353619702720,-144098349080132160,1537383156780350880,-2017376887121850240,21523364194924912320
271,313,1,0a10d120,96676968815836482,-98430425338633794,1547269865184083040,-1378025954740873116,21661778112577162560
271,315,81,08940509,313042880197712,-51715355008464,4943354201866080,-228064715587326240,21800192030229412800
271,316,58,08c0a980,24373349110217402,-26578933845984954,390524981947420320,-1488420295375157424,21869398989055537920
