q,r,tests,first_inactive_mask,margin_num,den
332,478,317,0806c80c,-239922745447714560,20263593243303970560
332,481,418,018c2114,-1220554307935688544,40781541213511338240
332,483,13,12904122,-1171082856275340624,40951111031446936320
332,484,39,0090c4a4,-412160746943373120,10258973985103683840
332,485,417,0090492c,-228409192210903200,41120680849382534400
332,487,418,018c2114,-2743040786861721024,41290250667318132480
332,488,22,0202a129,-526647672814064256,10343758894071482880
332,489,418,018c2114,-2634308967763344816,41459820485253730560
332,494,298,32868100,-1565202151194134544,20941872515046362880
332,495,418,018c2114,-1823186050420109760,41968529939060524800
332,496,418,018c2114,-1388513165197342464,10513328712007080960
332,500,418,018c2114,-1220432287646965680,10598113620974880000
332,502,298,32868100,-160107623345320560,21281012150917559040
332,508,13,12904122,-1314749230329775968,10767683438910478080
332,512,13,12904122,-754187314369349952,10852468347878277120
332,513,418,018c2114,-4501793395404730656,43494658300480907520
332,516,13,12904122,-605933227454555952,10937253256846076160
332,518,418,018c2114,-387590464139675328,21959291422659951360
332,519,13,12904122,-8088712195989445776,44003367754287701760
332,520,13,12904122,-1254578041148140800,11022038165813875200
332,523,418,018c2114,-3038873199434590896,44342507390158897920
332,525,421,1c81a100,-426397363823309760,44512077208094496000
332,526,418,018c2114,-627634754315415504,22298431058531147520
332,530,20,1804aa01,-523681161592024800,22468000876466745600
332,533,418,018c2114,-426925839204341568,45190356479836888320
332,538,13,12904122,-370790358460858224,22807140512337941760
332,540,39,0090c4a4,-520451606505877200,11445962710652870400
332,544,37,10864540,-205540851235329792,11530747619620669440
332,545,298,32868100,-2597461995229920,46207775387450476800
332,550,417,0090492c,-534503176025742000,23315849966144736000
332,552,418,018c2114,-711484419944251296,11700317437556267520
332,557,418,018c2114,-214015355367733584,47225194295064065280
332,558,418,018c2114,-2220462403493315184,23654989602015932160
332,560,418,018c2114,-186867107274012480,11869887255491865600
332,561,417,0090492c,-3590463262280124384,47564333930935261440
332,564,418,018c2114,-493594572349485936,11954672164459664640
332,567,13,12904122,-2792473952884939008,48073043384742055680
332,571,421,1c81a100,-288110998109074896,48412183020613251840
332,588,298,32868100,-333860026105399248,12463381618266458880
332,589,418,018c2114,-1821347154848413584,49938311382033634560
332,590,418,018c2114,-49553574104472480,25011548145500716800
332,591,418,018c2114,-88171508582256960,50107881199969232640
332,592,418,018c2114,-190340950028544000,12548166527234257920
332,593,393,0262a202,-2268229508265945168,50277451017904830720
332,594,418,018c2114,-1240175207355294672,25181117963436314880
332,595,13,12904122,-3986447239222318080,50447020835840428800
332,596,418,018c2114,-519877989030090096,12632951436202056960
332,599,418,018c2114,-1765001974219118208,50786160471711624960
332,604,418,018c2114,-547528066932939120,12802521254137655040
332,612,37,10864540,-105495337131898896,12972091072073253120
332,616,298,32868100,-121670586013616640,13056875981041052160
332,617,417,0090492c,-442248904944853776,52312288833132007680
332,618,417,0090492c,-1712254383994366800,26198536871049903360
332,619,298,32868100,-2209495066259919984,52481858651067605760
332,622,39,0090c4a4,-31795668520837200,26368106688985501440
332,623,418,018c2114,-2655467002892939760,52820998286938801920
332,624,298,32868100,-119216270789231616,13226445798976650240
332,626,418,018c2114,-1609417247288577552,26537676506921099520
332,630,13,12904122,-175595283428211360,26707246324856697600
332,631,418,018c2114,-634388049422608320,53499277558681194240
332,632,393,0262a202,-762966375799453056,13396015616912248320
332,636,418,018c2114,-296138273296032720,13480800525880047360
332,640,418,018c2114,-1852216633445653440,13565585434847846400
332,641,418,018c2114,-2686045868503585056,54347126648359184640
332,643,22,0202a129,-518748684777220464,54516696466294782720
332,644,418,018c2114,-501235199221274784,13650370343815645440
332,648,418,018c2114,-115266083577942528,13735155252783444480
332,650,13,12904122,-322152865068499920,27555095414534688000
332,654,22,0202a129,-503485843227641568,27724665232470286080
333,366,418,018c2114,-641255003527803336,10374914794354830720
334,416,65,08068a81,-894590889332212800,17741497577743779840
335,338,20,1804aa01,-709941565581033240,28916250730192425600
335,344,32,32a40801,-653705699039265600,29429556956172172800
335,346,65,08068a81,-80882233454723400,29600659031498755200
335,349,420,108c1112,-2020116972734045640,29857312144488628800
335,350,24,10740051,-181547633452021200,5988572636430384000
335,361,420,108c1112,-99369578451010140,30883924596448123200
335,366,20,1804aa01,-1017539287413699960,31311679784764579200
335,372,120,11440883,-588743976323739600,31824986010744326400
335,383,263,20820649,-1791765295918457580,32766047425040529600
335,384,10,22205c02,-58217571131408640,32851598462703820800
335,395,130,30700448,-68738111165920140,6758531975400004800
335,416,20,1804aa01,-1835764315230081600,35589231667929139200
335,419,173,21b40108,-393004874163624660,35845884780919012800
335,420,20,1804aa01,-1339887380418699840,7186287163716460800
335,428,62,1802001f,-187861371791541840,36615844119888633600
335,440,26,0230106c,-152672335850311200,7528491314369625600
335,455,420,108c1112,-266569874923339260,7785144427359499200
335,466,420,108c1112,-809219363449311360,39866783551093699200
335,494,420,108c1112,-4868457568561117440,42262212605665852800
335,512,263,20820649,-1434681459005719680,43802131283605094400
335,516,173,21b40108,-43136784630218160,44144335434258259200
335,519,420,108c1112,-2184303182857728660,44400988547248132800
335,520,32,32a40801,-382348068338658240,8897307916982284800
335,538,263,20820649,-1119291816767697720,46026458262850665600
335,544,420,108c1112,-591872689266768000,46539764488830412800
335,550,179,04710841,-211161766114751760,9410614142962032000
335,567,420,108c1112,-4466787693956438760,48507438355086110400
335,640,20,1804aa01,-535630764971877120,10950532820901273600
335,650,169,14248083,-240710275386977760,11121634896227856000
336,512,291,0230c124,-35055595403978688,2745805244643901440
337,346,263,20820649,-606044686386928320,29777379383925613440
337,366,418,018c2114,-5104607571469706832,31498615186464666240
337,383,263,20820649,-1659818105673331716,32961665618622861120
337,384,21,19801c80,-1362619740798493632,33047727408749813760
337,420,420,108c1112,-1615008296842274880,36145951853320108800
337,422,91,19c00c40,-859709938807571544,36318075433574014080
337,440,173,21b40108,-46818602137359360,37867187655859161600
337,512,418,018c2114,-1390629241492972992,44063636544999751680
337,520,37,10864540,-557995440365868960,44752130866015372800
337,538,263,20820649,-1022882220788386896,46301243088300520320
337,592,418,018c2114,-50408994619480896,50948579755155962880
338,346,17,0c82044a,-455783826290240448,14932869780069521280
338,347,20,1804aa01,-1397294710487833248,29952056726497825920
338,350,234,1a440803,-33612292372702680,15105504112787088000
338,358,20,1804aa01,-2463031298160774432,15450772778222221440
338,359,20,1804aa01,-255790325901906432,30987862722803226240
338,360,422,38120016,-890610376612320,15537089944581004800
338,366,20,1804aa01,-3534609720357123408,15796041443657354880
338,368,43,38060490,-247683937387041792,15882358610016138240
338,372,20,1804aa01,-3041699867360245728,16054992942733704960
338,378,20,1804aa01,-588646972493156304,16313944441810055040
338,381,90,2210812c,-489773393273389680,32886840382696460160
338,383,20,1804aa01,-34098361855432056,33059474715414026880
338,384,20,1804aa01,-385589875008933504,16572895940886405120
338,385,20,1804aa01,-1501932620718489960,33232109048131593600
338,387,20,1804aa01,-463624118453589912,33404743380849160320
338,397,20,1804aa01,-679578825463207488,34267915044436993920
338,409,20,1804aa01,-4681145628892146960,35303721040742394240
338,410,20,1804aa01,-1918513673528896080,17695019103550588800
338,412,20,1804aa01,-2159160539001586848,17781336269909372160
338,416,20,1804aa01,-353190975197231808,1381074661740533760
338,419,20,1804aa01,-1132685141585129496,36166892704330227840
338,420,20,1804aa01,-3264146920176891840,18126604935344505600
338,422,20,1804aa01,-2213826970802271552,18212922101703288960
338,433,20,1804aa01,-3042852907315004784,37375333033353194880
338,440,32,32a40801,-958705463715199200,18989776598932339200
338,442,422,38120016,-32177694896729928,1467391828099317120
338,444,20,1804aa01,-553567148918312256,19162410931649905920
338,454,71,0200a1a5,-177629394085219440,19593996763443822720
338,455,20,1804aa01,-206010603803768400,3021100822557417600
338,462,20,1804aa01,-1527884213258258856,19939265428878956160
338,481,20,1804aa01,-84403435022131680,3193735155274984320
338,483,20,1804aa01,-3376427117558832792,41691191351292362880
338,488,20,1804aa01,-160099976209170816,21061388591543139840
338,506,20,1804aa01,-1495170684279063792,21838243088772190080
338,512,20,1804aa01,-2477110493641230720,22097194587848540160
338,516,219,12840486,-108171080405165232,22269828920566106880
338,519,20,1804aa01,-2860336401143470704,44798609340208563840
338,520,16,102232c0,-57903390566723520,1726343327175667200
338,537,20,1804aa01,-2346625905803433072,46352318334666664320
338,540,20,1804aa01,-255804019762309200,23305634916871507200
338,545,422,38120016,-723214923164042400,47042855665536931200
338,550,20,1804aa01,-2365541488660830480,23737220748665424000
338,567,20,1804aa01,-4979114044635885336,48941833325430165120
338,578,422,38120016,-39603577049592192,24945661077688391040
338,592,20,1804aa01,-3269294269476842880,25549881242199874560
338,595,20,1804aa01,-2932779351046512240,51358713983476099200
338,616,20,1804aa01,-564493634183711232,26585687238505274880
338,628,20,1804aa01,-775837489938009408,27103590236657975040
338,636,20,1804aa01,-469602939901455360,27448858902093108480
338,640,20,1804aa01,-1579562008160834880,27621493234810675200
338,643,20,1804aa01,-1105375282456149432,55501937968697700480
339,366,74,0840e805,-529261099479548352,10561850196054917760
339,372,420,108c1112,-135957694695063696,10734995281236145920
339,416,420,108c1112,-1210620452503250880,36014177717695457280
339,440,26,0230106c,-553668589150316640,38091918739870195200
339,512,370,20027016,-5577028868702958912,44325141806394408960
341,366,418,018c2114,-2842352702214584328,31872485989864840320
341,384,385,02641484,-588151508264236224,33439985300841799680
341,416,420,108c1112,-460659872964747456,36226650742578616320
341,440,173,21b40108,-18695672137628640,3483331802171020800
341,512,418,018c2114,-2896893840990530304,44586647067789066240
341,567,420,108c1112,-128089410489164124,49376228295774219840
342,384,385,02641484,-62168877116712576,5589674962310799360
342,512,370,20027016,-815126112470964672,22358699849243197440
344,346,331,1886010c,-737147629207918656,15197950308709808640
344,349,255,32260808,-520813291480975584,30659448888668920320
344,359,255,32260808,-360076087789707744,31537943126166597120
344,360,422,38120016,-111206684214501120,3953224068739545600
344,366,20,1804aa01,-85512755696868864,16076444546207485440
344,372,37,10864540,-557549746761125664,8169996408728394240
344,383,255,32260808,-2720137073087554848,33646329296161021440
344,384,10,22205c02,-10342695850966080,4216772339988848640
344,390,138,10259240,-900359874978782400,17130637631204697600
344,410,420,108c1112,-698594243796015840,18009131868702374400
344,416,32,32a40801,-60981474200250240,4568170034987919360
344,420,263,20820649,-507983284936411200,9224189493725606400
344,428,422,38120016,-30448917116271360,9399888341225141760
344,440,195,122e0808,-75834106196808960,4831718306237222400
344,448,255,32260808,-8034888170155392,4919567729986990080
344,462,37,10864540,-373221183048281568,20293216886196334080
344,512,20,1804aa01,-120976382783954880,5622363119985131520
344,518,420,108c1112,-863438264572089024,22753000751189829120
344,520,13,12904122,-420499463701000320,5710212543734899200
344,567,195,122e0808,-133812365174744256,49810623266118274560
345,366,74,0840e805,-320643007686038520,10748785597755004800
345,372,418,018c2114,-651024172302305760,10924995197718201600
345,440,26,0230106c,-108948478872119040,7753222398380659200
345,520,418,018c2114,-239946385662809280,9162899198086233600
346,349,389,28820c81,-1264350172244587344,30837701498486762880
346,356,421,1c81a100,-114626335719881664,15728111365990383360
346,360,422,38120016,-41731774338250080,15904831718417241600
346,361,4,09034019,-1861746214052177208,31898023613047912320
346,366,1,0a10d120,-11704628988480456,16169912247057528960
346,372,157,088248c8,-903056263759510560,16434992775697816320
346,375,157,088248c8,-510508764020251080,33135066080035920000
346,378,159,04c10690,-873994076156121480,16700073304338103680
346,383,263,20820649,-2982529561366533528,33841947489743352960
346,384,21,19801c80,-1062508537707269184,16965153832978391040
346,385,202,118284c0,-1544382721151618040,34018667842170211200
346,387,159,04c10690,-393368438300974416,34195388194597069440
346,402,418,018c2114,-248050358668959336,17760395418899253120
346,406,17,0c82044a,-1108779196857115392,17937115771326111360
346,409,17,0c82044a,-679752544667471352,36139312071292510080
346,412,97,02423007,-168130672190157600,18202196299966398720
346,416,37,10864540,-762915528531741312,18378916652393256960
346,420,46,0ac44140,-1207908416302418880,18555637004820115200
346,428,65,08068a81,-17737276237440480,18909077709673831680
346,430,418,018c2114,-532363666290324120,18997437885887260800
346,431,4,09034019,-4475235044810442528,38083235947987950720
346,434,159,04c10690,-175835889437095440,19174158238314119040
346,437,17,0c82044a,-488235770313434136,38613397005268525440
346,440,26,0230106c,-1418421525769432800,19439238766954406400
346,443,418,018c2114,-1358586412154124552,39143558062549100160
346,454,418,018c2114,-1539344247482618136,20057760000448410240
346,459,159,04c10690,-4339242761142138696,40557320881963966080
346,462,17,0c82044a,-209709428937396696,20411200705302126720
346,466,17,0c82044a,-363231086599088064,20587921057728984960
346,485,418,018c2114,-2855851084866626280,42854685463513123200
346,488,418,018c2114,-923457231066303360,21559882996076705280
346,489,157,088248c8,-540894441000080664,43208126168366839680
346,495,263,20820649,-317092690268489520,43738287225647414400
346,512,17,0c82044a,-453961883576045376,22620205110637854720
346,514,389,28820c81,-258642456211893096,22708565286851283840
346,516,37,10864540,-2353869313432824096,22796925463064712960
346,520,4,09034019,-1027685156659630560,22973645815491571200
346,530,418,018c2114,-174861413767741680,23415446696558716800
346,538,263,20820649,-1366134724531662624,23768887401412433280
346,540,17,0c82044a,-1438713294768298080,23857247577625862400
346,542,65,08068a81,-440077707401854536,23945607753839291520
346,545,389,28820c81,-178517900127490560,48156296036318870400
346,549,389,28820c81,-1562598707968863432,48509736741172586880
346,550,77,05800683,-1307473296108182280,24299048458693008000
346,567,389,28820c81,-1875429257001603912,50100219913014311040
346,588,186,28062405,-162703861225126704,25977891806748161280
346,595,331,1886010c,-182819854223828640,52574304846990326400
346,612,37,10864540,-2218399901984867328,27038213921309310720
346,626,17,0c82044a,-666388610472018168,27656735154803314560
347,361,420,108c1112,-81935475680406348,31990214432738802240
347,366,20,1804aa01,-2179102360927047192,32433292194965101440
347,372,418,018c2114,-385121087817443712,32964985509636660480
347,384,21,19801c80,-321032017035838080,34028372138979778560
347,410,418,018c2114,-355497740666880840,36332376502556534400
347,416,20,1804aa01,-2063408549785966656,36864069817228093440
347,420,418,018c2114,-442653641682426720,37218532027009132800
347,431,420,108c1112,-1162697178100109652,38193303103906991040
347,442,420,108c1112,-1019297036245734792,39168074180804849280
347,454,418,018c2114,-2154972812362143480,40231460810147967360
347,462,418,018c2114,-1644354692367239160,40940385229710046080
347,512,418,018c2114,-1447554143465119872,45371162851973038080
347,518,420,108c1112,-1028073744056202480,45902856166644597120
347,520,32,32a40801,-2331919063718112960,46080087271535116800
347,540,353,18740480,-126151359320553840,47852398320440313600
347,567,420,108c1112,-2351633849128890144,50245018236462329280
348,366,418,018c2114,-31070492686146816,5421126649302524160
349,366,418,018c2114,-5878490411445346800,32620227596665188480
349,372,397,118c0540,-2699623637853760800,33154985426118716160
349,381,90,2210812c,-651105120772635984,33957122170299007680
349,384,106,22a40482,-1089138631033978560,34224501085025771520
349,409,75,21948006,-1922289355679735448,36452658707748803520
349,412,22,0202a129,-1635912104512708512,36720037622475567360
349,416,420,108c1112,-3710005093395199872,37076542842111252480
349,420,418,018c2114,-3434550456014092800,37433048061746937600
349,437,173,21b40108,-722188710491840424,38948195245198599360
349,440,173,21b40108,-3756195695015295840,39215574159925363200
349,462,418,018c2114,-4953782387337615216,41176352867921631360
349,466,420,108c1112,-939647000432551320,41532858087557316480
349,512,418,018c2114,-2440998048718853568,45632668113367695360
349,516,173,21b40108,-636822359646407424,45989173333003380480
349,519,37,10864540,-786764140901922456,46256552247730144320
349,520,32,32a40801,-801667586778065280,46345678552639065600
349,530,418,018c2114,-3469435215266026440,47236941601728278400
349,542,71,0200a1a5,-357921428449098024,48306457260635333760
349,567,418,018c2114,-1430979704012425392,50534614883358365760
349,589,418,018c2114,-551103128822689128,52495393591354633920
350,366,2,06411019,-815301875158953840,16356847648757616000
350,370,1,0a10d120,-530254242459675720,3307122202207824000
350,383,255,32260808,-81556277045508720,34233183876908016000
350,384,32,32a40801,-1391303296699243200,17161282779024384000
350,390,138,10259240,-111707584630682040,3485885564489328000
350,410,56,06220849,-488637439328228400,3664648926770832000
350,416,13,12904122,-221918530242165120,18591389677276416000
350,440,26,0230106c,-21004556662061280,3932793970193088000
350,445,182,03648840,-288438102603241920,7954969621526928000
350,448,32,32a40801,-5704986347686080,2860213796504064000
350,462,56,06220849,-11222767772647200,2949595477644816000
350,512,390,10a41016,-1319742963108984960,22881710372032512000
350,520,13,12904122,-308291487860079360,4647847419319104000
350,530,234,1a440803,-303395354169715080,4737229100459856000
350,540,24,10740051,-202366792861506000,4826610781600608000
350,567,195,122e0808,-5041124758870200,7239916172400912000
350,588,182,03648840,-30336004214575920,3754030607911584000
350,602,255,32260808,-44124792757587360,3843412289052336000
350,616,56,06220849,-7977707278168320,3932793970193088000
350,640,421,1c81a100,-92928620632135680,5720427593008128000
351,366,418,018c2114,-530609527409735592,10935720999455091840
353,366,74,0840e805,-2345307145983008424,32994098400065362560
353,416,24,10740051,-1264247484463611648,37501488891877570560
354,384,127,12c80482,-183168918825959808,5785803908356792320
354,420,197,08c42c01,-161589798267473520,6328223024765241600
356,366,110,082a1828,-202957814089839312,16637250751307746560
356,372,21,19801c80,-589504032400058496,8454996283451477760
356,384,420,108c1112,-184082287617027072,8727738099046686720
356,416,20,1804aa01,-296063348781485376,9455049607300577280
356,440,26,0230106c,-113736672165584160,10000533238490995200
356,512,420,108c1112,-758718577338164352,11636984132062248960
356,519,420,108c1112,-3510594354635589312,47184334097971150080
356,520,37,10864540,-899719111512355680,11818812009125721600
356,567,420,108c1112,-2028079491981968880,51548203147494493440
358,366,22,0202a129,-1006105862118723912,16730718452157790080
358,372,80,08940509,-125630507159155152,17004992525143983360
358,378,139,01860c09,-797495926961315232,17279266598130176640
358,384,120,11440883,-317714179410613440,17553540671116369920
358,416,20,1804aa01,-144112245103374912,19016335727042734080
358,420,263,20820649,-67111500757266000,19199185109033529600
358,440,138,10259240,-90626230525390560,20113432018987507200
358,484,263,20820649,-241751935254625488,22124775220886257920
358,520,177,30c48500,-795827229339542400,23770419658803417600
358,538,263,20820649,-118588710123060912,24593241877761997440
358,540,72,11420c88,-556515418295395440,24684666568757395200
358,567,22,0202a129,-753115870140684624,51837799794390529920
358,650,417,0090492c,-759405112699222080,29713024573504272000
359,366,22,0202a129,-520730027232648408,33554904605165623680
359,372,420,108c1112,-1832608212050240352,34104985008528994560
359,416,420,108c1112,-2327001307059094848,38138907966527047680
359,420,420,108c1112,-4677728089962367440,38505628235435961600
359,440,173,21b40108,-1444766801463659520,40339229579980531200
359,466,420,108c1112,-2494115242723874952,42722911327888471680
359,519,420,108c1112,-606357825116398992,47581954890931581120
359,520,177,30c48500,-2061931378946231520,47673634958158809600
359,567,420,108c1112,-3448577494927656,51982598117838548160
360,366,418,018c2114,-287762285718734400,5608062051002611200
360,369,422,38120016,-29950514158924800,3769353181821427200
360,370,1,0a10d120,-129583829402364960,3401611407985190400
360,372,422,38120016,-476714715587359200,2849998747230835200
360,383,422,38120016,-1110314006629430400,35211274844819673600
360,384,418,018c2114,-48417456351801600,1470967095344947200
360,397,422,38120016,-417925647404435520,36498371053246502400
360,416,62,1802001f,-29130513911029440,4780643059871078400
360,420,30,0080501f,-22853633355483840,643548104213414400
360,428,422,38120016,-452172645286346880,9837092450119334400
360,431,422,38120016,-1980161694593792640,39624176130854515200
360,437,422,38120016,-2008853403576747840,40175788791608870400
360,440,173,21b40108,-65097486454381920,1011289878049651200
360,442,422,38120016,-664426128073649760,20317733004452083200
360,445,422,38120016,-237555424275976800,8182254467856268800
360,466,422,38120016,-504509757942960000,21420958325960793600
360,512,370,20027016,-317808743280517440,5883868381379788800
360,516,422,38120016,-148665907357440480,3953224068739545600
360,519,422,38120016,-691005720245662080,15904831718417241600
360,520,298,32868100,-36683207299065600,1195160764967769600
360,530,418,018c2114,-74693962728362880,4872578503330137600
360,550,107,201a0416,-194248985268159360,5056449390248256000
360,567,422,38120016,-605549932651026720,5791932937920729600
360,594,422,38120016,-185370888862938240,3033869634148953600
360,595,422,38120016,-150427507313442240,10940317771628044800
360,628,422,38120016,-488159266750303680,14433864623072294400
361,366,22,0202a129,-466235208825718248,33741840006865710720
361,370,1,0a10d120,-1287130631634565200,34110603285629270400
361,372,418,018c2114,-1800503223753146976,34294984925011050240
361,381,263,20820649,-3762275363935188660,35124702302229059520
361,383,263,20820649,-337149861991810308,35309083941610839360
361,384,127,12c80482,-2109980842463100096,35401274761301729280
361,410,157,088248c8,-1600647089733442800,37798236073264867200
361,416,420,108c1112,-3293307186015921984,38351380991410206720
361,420,263,20820649,-746642482637178960,38720144270173766400
361,487,420,108c1112,-578123953585335612,44896929189463391040
361,512,420,108c1112,-3042206204284001664,47201699681735639040
361,520,37,10864540,-5114651130533337120,47939226239262758400
361,538,263,20820649,-816453374683707936,49598660993698776960
361,554,420,108c1112,-2902918586445632664,51073714108753015680
361,567,420,108c1112,-240687563810623020,52272194764734584640
362,372,331,1886010c,-227347018575427296,17194992441626039040
363,366,418,018c2114,-566466091153849656,11309591802855265920
363,383,263,20820649,-718535790824297292,35504702135193170880
363,384,127,12c80482,-3589603207698816,11865801235782574080
363,416,157,088248c8,-598774642956217728,38563854016293365760
363,440,26,0230106c,-2444685064668000,3708062886182054400
363,462,418,018c2114,-50373100771929936,1297822010163719040
363,520,298,32868100,-242928097158146400,48204817520366707200
364,372,422,38120016,-188483137791779376,8644996199933533440
365,366,418,018c2114,-1766665769470759080,34115710810265884800
366,367,56,06220849,-241648824263011200,34302646211965971840
366,368,74,0840e805,-237776050984054464,17198056956408007680
366,370,1,0a10d120,-4000204510079707440,17291524657258051200
366,371,19,2c120091,-660166121054454840,34676517015366145920
366,372,21,19801c80,-565189660560448224,5794997452702698240
366,373,28,0b2a0802,-237858491727037944,34863452417066232960
366,375,56,06220849,-402809503206506760,11683462606255440000
366,376,74,0840e805,-437957687789143200,17571927759808181760
366,378,28,0b2a0802,-157450035993343128,5888465153552741760
366,379,197,08c42c01,-1000993827440278728,35424258622166494080
366,381,1,0a10d120,-141827784810794208,11870398007955527040
366,382,418,018c2114,-383638187569551264,17852330862358312320
366,383,25,0812412c,-858673001841165000,35798129425566668160
366,384,10,22205c02,-916071649036669440,5981932854402785280
366,385,56,06220849,-1685332699854221880,35985064827266755200
366,387,74,0840e805,-22932128679354720,12057333409655614080
366,389,418,018c2114,-2465951783131762632,36358935630666929280
366,390,26,0230106c,-54837366269802480,6075400555252828800
366,393,418,018c2114,-1010786645105735904,12244268811355701120
366,394,418,018c2114,-3168713284473138192,18413137067458573440
366,395,74,0840e805,-2167953694757295480,36919741835767190400
366,396,25,0812412c,-358132890215890944,6168868256102872320
366,397,74,0840e805,-525737597840121744,37106677237467277440
366,400,418,018c2114,-1211576228527432320,18693540170008704000
366,402,418,018c2114,-285403949068485240,6262335956952915840
366,403,418,018c2114,-1717995660526277496,37667483442567538560
366,404,56,06220849,-163814299153233120,18880475571708791040
366,406,22,0202a129,-642712197525310584,18973943272558834560
366,408,56,06220849,-626758511899189824,6355803657802959360
366,409,22,0202a129,-2303759897810278488,38228289647667799680
366,410,17,0c82044a,-187293369957268680,19160878674258921600
366,411,56,06220849,-430606328070605904,12805075016455962240
366,412,22,0202a129,-1388408744950096464,19254346375108965120
366,415,195,122e0808,-3341114802616303440,38789095852768060800
366,416,20,1804aa01,-1060608959406097920,19441281776809052160
366,417,74,0840e805,-82299321401082408,12992010418156049280
366,418,56,06220849,-125459030102141736,19534749477659095680
366,419,74,0840e805,-1982720426603467824,39162966656168234880
366,420,14,2188042c,-446950178231321520,6542739059503046400
366,422,46,0ac44140,-1114948432324793304,19721684879359182720
366,423,74,0840e805,-63246153699467424,13178945819856136320
366,425,418,018c2114,-933781316537288520,39723772861268496000
366,426,392,082022c9,-156970935244401264,6636206760353089920
366,427,74,0840e805,-12930664324105584,654273905950304640
366,428,25,0812412c,-3583576352358794736,20002087981909313280
366,430,418,018c2114,-1010387917605976560,20095555682759356800
366,431,25,0812412c,-346689963319510440,40284579066368757120
366,432,418,018c2114,-806908397960806848,6729674461203133440
366,433,56,06220849,-496202724127643400,40471514468068844160
366,434,71,0200a1a5,-950449059298346328,20282491084459443840
366,436,418,018c2114,-564171408465417648,20375958785309487360
366,437,25,0812412c,-266478068456937792,40845385271469018240
366,439,418,018c2114,-4067977531968014112,41032320673169105280
366,440,2,06411019,-166896106941231360,20562894187009574400
366,441,418,018c2114,-211989417019698528,13739752024956397440
366,442,22,0202a129,-292105922822001288,20656361887859617920
366,443,56,06220849,-3474903271133140560,41406191476569279360
366,444,20,1804aa01,-206207778421833552,6916609862903220480
366,445,74,0840e805,-1148482973785354200,41593126878269366400
366,446,1,0a10d120,-581326505122897296,20843297289559704960
366,447,418,018c2114,-1288926835003660608,13926687426656484480
366,448,418,018c2114,-3401776716480160704,20936764990409748480
366,449,418,018c2114,-2360748024803211120,41966997681669540480
366,450,418,018c2114,-761659024465233720,7010077563753264000
366,451,74,0840e805,-875637730328579064,42153933083369627520
366,453,418,018c2114,-758820366966558960,14113622828356571520
366,454,2,06411019,-947730772702724472,21217168092959879040
366,455,74,0840e805,-4218499229745691800,42527803886769801600
366,459,74,0840e805,-199163905030791288,14300558230056658560
366,461,339,04289085,-1773167502336656832,43088610091870062720
366,462,25,0812412c,-177051458041803576,7197012965453351040
366,463,418,018c2114,-7923046196694888,43275545493570149760
366,464,74,0840e805,-857038712053801536,21684506597210096640
366,465,74,0840e805,-990041943603847680,14487493631756745600
366,466,417,0090492c,-1258011339687870264,21777974298060140160
366,467,418,018c2114,-836793931845101328,43649416296970323840
366,468,74,0840e805,-363260925301148784,7290480666303394560
366,469,418,018c2114,-1228576310566413984,43836351698670410880
366,471,418,018c2114,-1653738862623540336,14674429033456832640
366,473,238,002490c9,-1025921210697622008,44210222502070584960
366,474,110,082a1828,-130094888874978384,7383948367153438080
366,475,418,018c2114,-5724845905570754760,44397157903770672000
366,477,418,018c2114,-1482269856947702928,14861364435156919680
366,478,20,1804aa01,-455025312283127040,22338780503160401280
366,481,41,0a204449,-7224877612402632,44957964108870933120
366,483,74,0840e805,-1602506227224236040,15048299836857006720
366,484,80,08940509,-338930105868257904,22619183605710531840
366,485,56,06220849,-1113465001049425080,45331834912271107200
366,486,32,32a40801,-45233324272949904,7570883768853525120
366,487,139,01860c09,-27606235176554832,45518770313971194240
366,489,74,0840e805,-1453225982745771360,15235235238557093760
366,490,418,018c2114,-309492119109166560,22899586708260662400
366,491,418,018c2114,-5713981470365226912,45892641117371368320
366,492,19,2c120091,-241833976724030544,7664351469703568640
366,493,418,018c2114,-999294768558053352,46079576519071455360
366,495,25,0812412c,-338251778757196920,15422170640257180800
366,496,418,018c2114,-361789235210083968,23179989810810792960
366,497,392,082022c9,-938896700840667576,46453447322471629440
366,498,74,0840e805,-33030410721913080,7757819170553612160
366,500,418,018c2114,-2679182166372062400,23366925212510880000
366,502,418,018c2114,-406640295937715112,23460392913360923520
366,506,56,06220849,-960475085719147152,23647328315061010560
366,507,418,018c2114,-285178745536782552,15796041443657354880
366,508,56,06220849,-636654091275296640,23740796015911054080
366,509,25,0812412c,-779975121971084256,47575059732672151680
366,511,74,0840e805,-160590492309414384,47761995134372238720
366,512,9,0ca81140,-881731764130412160,23927731417611141120
366,513,418,018c2114,-1537320503071956960,15982976845357441920
366,514,418,018c2114,-2283615676682825184,24021199118461184640
366,515,418,018c2114,-1073979755842757400,48135865937772412800
366,516,24,10740051,-24531709448374128,8038222273103742720
366,517,74,0840e805,-1360553844832886088,48322801339472499840
366,518,56,06220849,-1316467379606888880,24208134520161271680
366,519,20,1804aa01,-1136561380431684480,16169912247057528960
366,520,5,3c601010,-56911404564705600,24301602221011315200
366,521,418,018c2114,-1919068626701653056,48696672142872673920
366,523,74,0840e805,-1159335517829626368,48883607544572760960
366,524,418,018c2114,-502004461428804096,24488537622711402240
366,525,199,18283044,-94153048104442320,16356847648757616000
