q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
0002380000000cf6,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a502282,-,-,-,1105756052940,11195831345076,2048930189208
0002380000000cfa,0000000000000000,0000000000000000,0000000000000000,0,2,-,2a512240,-,-,-,1793510756856,-10121652299934,-1124019701658
0002380000000cfc,0000000000000000,0000000000000000,0000000000000000,0,2,-,2a502a10,-,-,-,3934279440,-395909736264,-1397499600924
0002380000000cfe,0000000000000000,0000000000000000,0000000000000000,1,10,2a512200,2a502206,851400455724,-12476928052764,-1595074852224,1232498161692,10324152126036,80182159848
0002380000001c6e,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a50a120,-,-,-,2664540848592,33034483354446,2884999788720
0002380000001c76,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a50a082,-,-,-,1438166630124,38021608692396,6484179929472
0002380000001c7a,0000000000000000,0000000000000000,0000000000000000,0,2,-,2a50a840,-,-,-,2111411197728,34124883359616,4576753289052
0002380000001c7c,0000000000000000,0000000000000000,0000000000000000,0,2,-,2a50a012,-,-,-,197023281588,28686805619976,2823760784124
0002380000001c7e,0000000000000000,0000000000000000,0000000000000000,1,9,2a50a800,2a50a006,920869521768,31148529169716,3981482451072,1564908738876,33892579577556,3863961920952
0002380000001ce6,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ad02180,-,-,-,261562096278,11669304276252,1739201397192
0002380000001cee,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ad02900,-,-,-,372291289902,8920889417538,-291234515418
0002380000001cf4,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a502890,-,-,-,1011494074878,13060459124496,2157326972892
0002380000001cf6,0000000000000000,0000000000000000,0000000000000000,0,5,-,2a502882,-,-,-,4153173618510,23901284352456,3886415159508
0002380000001cfa,0000000000000000,0000000000000000,0000000000000000,0,2,-,2ad02042,-,-,-,1389686450670,11244296830032,-658206104724
0002380000001cfc,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a502016,-,-,-,1320918268572,9923746662396,-929804662080
0002380000001cfe,0000000000000000,0000000000000000,0000000000000000,0,6,-,2a502806,-,-,-,2131980884208,13180911919056,-52071512724
0002380000004c6e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2850a320,-,-,-,1276766609076,-233138174094,-2012986478286
0002380000004c76,0000000000000000,0000000000000000,0000000000000002,0,3,-,2850aa80,-,-,-,2395890978012,16936194203586,3409779521862
0002380000004c7a,0000000000000000,0000000000000000,0000000000000000,0,2,-,2851a240,-,-,-,793369381644,-13168090867554,-1959607513206
0002380000004c7c,0000000000000000,0000000000000000,0000000000000000,0,1,-,2851a210,-,-,-,1147341460104,-12283160671404,-1782621473976
0002380000004c7e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2850aa02,-,-,-,1927654614144,4998806461026,-1167181729056
0002380000004c7e,0000000000000000,0000000000000000,0000000000000002,0,4,-,2851aa00,-,-,-,5521689975060,2257435238436,1125497707992
0002380000004ce6,0000000000000000,0000000000000000,0000000000000002,0,1,-,28d02380,-,-,-,1879276761558,-77749252434,6990830658
0002380000004cea,0000000000000000,0000000000000000,0000000000000000,0,1,-,28d02340,-,-,-,889081910514,-10877020791084,-3946322007936
0002380000004cee,0000000000000000,0000000000000000,0000000000000000,0,6,-,28502324,-,-,-,2360213496900,-13291704204534,-3763252870146
0002380000004cf2,0000000000000000,0000000000000000,0000000000000000,0,1,-,285122c0,-,-,-,670669216308,-18831926432214,-1298916095274
0002380000004cf2,0000000000000000,0000000000000000,0000000000000002,0,1,-,28d022c0,-,-,-,1990819211346,201106872036,62762055552
0002380000004cf4,0000000000000000,0000000000000000,0000000000000000,0,1,-,28512290,-,-,-,1888696214496,-15786858936744,-689902596180
0002380000004cf6,0000000000000000,0000000000000000,0000000000000000,0,2,-,28502286,-,-,-,21999478032,-6101305642404,-1496978776692
0002380000004cf6,0000000000000000,0000000000000000,0000000000000002,0,6,-,28502a82,-,-,-,2442087264708,4536325543806,533780618364
0002380000004cf8,0000000000000000,0000000000000000,0000000000000000,0,2,-,28512250,-,-,-,2242980001080,-23224933881324,-3970976115960
0002380000004cfa,0000000000000000,0000000000000000,0000000000000000,0,5,-,28512242,-,-,-,2656606822884,-22190866826814,-4160187876600
0002380000004cfc,0000000000000000,0000000000000000,0000000000000000,0,5,-,28502216,-,-,-,3522713163228,-5365170030654,-3143210185206
0002380000004cfe,0000000000000000,0000000000000000,0000000000000000,4,13,28512202,28502a06,1714496521752,-24546142579644,-4631243027166,600135869592,-10540534637934,-4178283106662
0002380000004cfe,0000000000000000,0000000000000000,0000000000000002,0,1,-,28d12202,-,-,-,10143570092670,532740039426,304662873816
0002380000005c66,0000000000000000,0000000000000000,0000000000000002,0,1,-,28d0a180,-,-,-,768189583602,12839438822616,1660522716468
0002380000005c6e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2850a124,-,-,-,3953818159704,9022705660836,-772043111532
0002380000005c76,0000000000000000,0000000000000000,0000000000000002,0,4,-,2850a882,-,-,-,846604956834,14399161875756,1576442155554
0002380000005c7a,0000000000000000,0000000000000000,0000000000000000,0,2,-,28d0a042,-,-,-,601555819410,7356419896896,-1705435393914
0002380000005c7e,0000000000000000,0000000000000000,0000000000000000,0,2,-,2851a802,-,-,-,252594350568,1283612228766,-1905075275796
0002380000005c7e,0000000000000000,0000000000000000,0000000000000002,0,1,-,28d0a802,-,-,-,2694227358186,16192823366286,61845299964
0002380000005ce6,0000000000000000,0000000000000000,0000000000000000,0,2,-,28d02182,-,-,-,1242754638426,888634375776,-1205533967274
0002380000005ce8,0000000000000000,0000000000000000,0000000000000000,0,1,-,28d02150,-,-,-,2059857580410,-3300552970344,-3360934172988
0002380000005cee,0000000000000000,0000000000000000,0000000000000000,0,2,-,28502126,-,-,-,568695367044,-11040139323864,-5208109773048
0002380000005cf0,0000000000000000,0000000000000000,0000000000000000,0,1,-,28d020d0,-,-,-,79204921866,-3185750101464,-1544515068348
0002380000005cf2,0000000000000000,0000000000000000,0000000000000000,0,2,-,28d020c2,-,-,-,288255304134,-1497613959954,-1682783634420
0002380000005cf4,0000000000000000,0000000000000000,0000000000000000,0,2,-,28502096,-,-,-,2216099641392,554031477846,-1095817081842
0002380000005cf6,0000000000000000,0000000000000000,0000000000000000,0,3,-,28502886,-,-,-,454772627946,-266770637154,-1259977504842
0002380000005cf6,0000000000000000,0000000000000000,0000000000000002,0,3,-,28512882,-,-,-,4176012150702,4864738078746,317063054952
0002380000005cf8,0000000000000000,0000000000000000,0000000000000000,0,2,-,28502056,-,-,-,393071875560,-10235482637814,-5047178435838
0002380000005cfa,0000000000000000,0000000000000000,0000000000000000,0,2,-,28d02842,-,-,-,2039012957142,252060093936,-3126307354506
0002380000005cfc,0000000000000000,0000000000000000,0000000000000000,0,5,-,28502036,-,-,-,1253176141644,-5479342055964,-4095950319468
0002380000005cfe,0000000000000000,0000000000000000,0000000000000000,0,3,-,28d02806,-,-,-,240048767322,-4250832508944,-3930119032896
0002540000000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a448888,-,-,-,352386357498,17313191967078,441463165164
0002880000000000,0000000000000000,0000000000000000,0000000000000000,11,146,08453202,08453016,1189412331030,-28858198921776,-5610700862424,4822317492930,-4592669433534,-3801301951734
00028c0000000000,0000000000000000,0000000000000000,0000000000000000,33,387,08443206,08443036,354570220746,-20831886329436,-6273441673884,3335653001898,-638010371754,-4123094798970
0002980000000000,0000000000000000,0000000000000000,0000000000000000,1,33,28452280,08452a82,591556115682,-19744071169662,-3613281733278,611232709248,-10820357344062,-2541490687638
0002980000000000,0000000000000000,0000000000000000,0000000000000002,0,8,-,0845aa80,-,-,-,6576094739088,10203892969788,2167391411640
00029c0000000000,0000000000000000,0000000000000000,0000000000000000,1,70,0a44a880,08c423c0,491672184822,22493894077998,877442769630,1564481165184,370714700538,-2421846382914
00029c0000000000,0000000000000000,0000000000000000,0000000000000002,0,7,-,08c4a980,-,-,-,4067823835404,21346772427288,843459433236
0002a80000000c00,0000000000000000,0000000000000000,0000000000000000,11,109,08413a80,08413216,185363540712,-14746262952078,1368653890590,5538620111472,-12366908940708,40180120848
0002a80000001c00,0000000000000000,0000000000000000,0000000000000000,0,32,-,0a41b880,-,-,-,2412320665734,24176359295424,5648816540304
0002ac0000000c00,0000000000000000,0000000000000000,0000000000000000,6,139,28403206,08403236,1762999131852,-14456682064188,-2624034924252,873107100936,-7631619577848,-1557327101652
0002ac0000001c00,0000000000000000,0000000000000000,0000000000000000,1,82,28403016,08c0b124,98772342732,-9784899907146,-3578106809466,567081661482,265529382804,-1264057978176
0002b80000000c76,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a41a280,-,-,-,2457058076172,8770810418496,4229497321056
0002b80000000cf6,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a412282,-,-,-,1182690274500,753877533276,2187033885036
0002b80000001c76,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a41a880,-,-,-,2028314988630,20335249198656,4328901964800
0002b80000004c76,0000000000000000,0000000000000000,0000000000000002,0,2,-,2841aa80,-,-,-,4587783523344,5918406388776,3432716417088
0002b80000004ce6,0000000000000000,0000000000000000,0000000000000002,0,1,-,28c12380,-,-,-,2763978681870,-8500283817354,548978375862
0002b80000004cf2,0000000000000000,0000000000000000,0000000000000000,0,1,-,28412ac0,-,-,-,728749500696,-11546818417764,-60328544220
0002b80000004cf2,0000000000000000,0000000000000000,0000000000000002,0,1,-,28c122c0,-,-,-,2875521131658,-8221427692884,604749600756
0002b80000004cf4,0000000000000000,0000000000000000,0000000000000000,0,1,-,28412292,-,-,-,1477871098200,-14326310701584,-1012252172526
0002b80000004cf4,0000000000000000,0000000000000000,0000000000000002,0,1,-,28412a90,-,-,-,2195519581836,-7879893214914,673056496350
0002b80000004cf6,0000000000000000,0000000000000000,0000000000000000,0,1,-,28412286,-,-,-,571854940524,-13406546414394,-731532472902
0002b80000004cf6,0000000000000000,0000000000000000,0000000000000002,0,4,-,28412a82,-,-,-,4570413919848,-777147184044,1697580530982
0002bc0000000c76,0000000000000000,0000000000000000,0000000000000000,0,2,-,2a40aa80,-,-,-,2607037836228,25788455997696,5414398024896
0002bc0000000cf6,0000000000000000,0000000000000000,0000000000000000,0,2,-,2ac02282,-,-,-,1545680223990,17566217473392,3111108232176
0002bc0000001c66,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac0a180,-,-,-,1859470251030,25195742379612,4226054966028
0002bc0000001c76,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40a882,-,-,-,807008090238,24445680540876,3776860345356
0002bc0000001cf6,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac02882,-,-,-,587473749576,19825582920948,2945781182484
0002bc0000004c66,0000000000000000,0000000000000000,0000000000000002,0,1,-,28c0a380,-,-,-,227038644378,5323323171096,868771263528
0002bc0000004c76,0000000000000000,0000000000000000,0000000000000002,0,2,-,28c0a282,-,-,-,710232795594,7696818734976,867574581930
0002bc0000004ce6,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c02382,-,-,-,1640486904462,1582956549846,-355197855096
0002bc0000004cf2,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c022c2,-,-,-,1752029354250,1861812674316,-299426630202
0002bc0000004cf4,0000000000000000,0000000000000000,0000000000000000,0,2,-,28402296,-,-,-,905485209300,-1326775059414,-760506711930
0002bc0000004cf6,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c02286,-,-,-,421681639050,-3731288904,-575768580660
0002bc0000004cf6,0000000000000000,0000000000000000,0000000000000002,0,1,-,28c02a82,-,-,-,1944434765574,8390563246926,1006323484320
0002bc0000005cf4,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c02096,-,-,-,439105636746,1209915417186,-1262944968642
0003100000000000,0000000000000000,0000000000000000,0000000000000000,1,48,28452208,0845220e,4424414243130,-19199620597122,-6341285604780,824742584946,-27151256174742,-8352427296276
000310000000063e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a41a208,-,-,-,4587359378112,5772779262306,861493906224
00031000000006be,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a41220a,-,-,-,3312991576440,-3409663808754,-1414071566964
000310000000163e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a41a808,-,-,-,1015290338076,8925590958606,-203595689304
000310000000462e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2841a308,-,-,-,2591519292432,-13443775643844,-3208117173030
000310000000463e,0000000000000000,0000000000000000,0000000000000000,0,4,-,2841a20a,-,-,-,2958308089884,-12526803650214,-3420747945846
00031000000046ae,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c12308,-,-,-,3488953074642,-15011632246464,-3521688493554
00031000000046ba,0000000000000000,0000000000000000,0000000000000000,0,2,-,2841224a,-,-,-,796596735060,-25748721787194,-6065131573242
00031000000046bc,0000000000000000,0000000000000000,0000000000000000,0,3,-,2841221a,-,-,-,3838378017600,-17914337999964,-4498254815796
00031000000046be,0000000000000000,0000000000000000,0000000000000000,0,6,-,2841220e,-,-,-,4240313849268,-13724693739414,-3563559121500
0003140000000000,0000000000000000,0000000000000000,0000000000000000,4,104,28442a08,0844a12c,6970952772,-16553038299462,-7916740108452,1372563882270,-5325527663442,-6477314122692
0003140000000000,0000000000000000,0000000000000000,0000000000000020,0,1,-,0ac4a808,-,-,-,5073533548902,28985596938648,72379560834
000314000000062e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a40a308,-,-,-,2909540964960,13304692854306,-77051885400
000314000000063e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40a20a,-,-,-,328705246800,8673719741946,-1442323366848
00031400000006be,0000000000000000,0000000000000000,0000000000000000,0,2,-,2ac0220a,-,-,-,2326046983974,10027839776472,-1164964490802
000314000000162e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40a128,-,-,-,816733922256,12722203893546,-2442581620416
000314000000163e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40a80a,-,-,-,1334518331580,15721849344726,-218471899968
00031400000016be,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac0280a,-,-,-,178924494546,8761602983868,-1517580811026
000314000000462e,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0a308,-,-,-,1906224947802,1197504518616,-2724789650562
000314000000463a,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0a248,-,-,-,30234593214,-3492471367854,-3662784827856
000314000000463e,0000000000000000,0000000000000000,0000000000000000,0,2,-,28c0a20a,-,-,-,2584860092766,2894092381026,-2861367872454
00031400000046ae,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0230a,-,-,-,1951586251650,-7128589679064,-4865904284472
00031400000046ba,0000000000000000,0000000000000000,0000000000000000,0,2,-,28c0224a,-,-,-,3626656651422,-2940913679634,-4028369084586
00031400000046bc,0000000000000000,0000000000000000,0000000000000000,0,2,-,2840221e,-,-,-,1717157497356,-8786888936154,-5020926670872
00031400000046be,0000000000000000,0000000000000000,0000000000000000,0,2,-,28c0220e,-,-,-,2402974487214,-4539793765374,-4251378259548
000314000000562e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2840a12c,-,-,-,5556871908,-5619007111914,-4893758370648
0003980000000000,0000000000000000,0000000000000000,0000000000000000,6,102,28452202,08452216,2901647604114,-22466502869832,-6455258640684,2960445692862,-19035412450992,-5901482123964
0003980000000000,0000000000000000,0000000000000000,0000000000000020,0,2,-,0ac5a200,-,-,-,5406548218848,11478414443958,433396181862
0003980000000000,0000000000000000,0000000000000000,0000000000000220,0,1,-,0a45aa00,-,-,-,7437466711836,15592172910048,1256147875080
00039c0000000000,0000000000000000,0000000000000000,0000000000000000,4,144,28c42202,0844a324,1451179906092,-9471645644832,-6558759959220,2098796726754,-8159474198232,-5286421272888
00039c0000000000,0000000000000000,0000000000000000,0000000000000020,0,4,-,0ac4a300,-,-,-,5881359262968,25280269832538,571165118874
0003b80000000e6e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a41a300,-,-,-,4631833887408,5883965535546,1858669813602
0003b80000000e7e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a41a202,-,-,-,3726468341820,5441667854616,1331133418440
0003b80000000eee,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac12300,-,-,-,106937496162,-9067509750978,-1045219751730
0003b80000000efa,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac12240,-,-,-,2563771870926,-2925423814068,183197435652
0003b80000000efc,0000000000000000,0000000000000000,0000000000000000,0,1,-,2a412212,-,-,-,1091199830364,-8734212593064,-1504042671096
0003b80000000efe,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a412206,-,-,-,735409884132,401552003916,322156593612
0003b80000001e7e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac1a002,-,-,-,428322212010,14195481730542,648647852454
0003b80000004e6e,0000000000000000,0000000000000000,0000000000000000,0,4,-,2841a302,-,-,-,416835563508,-18880484966154,-3716545556304
0003b80000004e7a,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c1a240,-,-,-,3188821646934,-7322463358434,-1008916063218
0003b80000004e7c,0000000000000000,0000000000000000,0000000000000000,0,1,-,2841a212,-,-,-,736516343808,-17851352434524,-3510719049978
0003b80000004e7e,0000000000000000,0000000000000000,0000000000000000,0,2,-,2841aa02,-,-,-,1449881420652,-12693145700844,-2479077703242
0003b80000004e7e,0000000000000000,0000000000000000,0000000000000002,0,1,-,28c1a202,-,-,-,6308358177366,476377967646,74956407624
0003b80000004eea,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c12340,-,-,-,1773783830826,-19299555356004,-3404334462732
0003b80000004eee,0000000000000000,0000000000000000,0000000000000000,0,2,-,28412324,-,-,-,313300510992,-29043276035004,-4687072778052
0003b80000004ef8,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c12250,-,-,-,1557362482578,-19840608726624,-3512545136856
0003b80000004efa,0000000000000000,0000000000000000,0000000000000000,0,3,-,28c12242,-,-,-,7350154736022,-5358628093014,-1092044804508
0003b80000004efc,0000000000000000,0000000000000000,0000000000000000,0,4,-,28412216,-,-,-,6525161488440,-5504241031884,-944529927264
0003b80000004efe,0000000000000000,0000000000000000,0000000000000000,1,3,28c12202,28c12206,2077876675098,-18539323245324,-3728183834970,5084120605158,-7608978157914,-1445347975302
0003bc0000000e6e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40a320,-,-,-,3080905420320,13733103992706,-263804406264
0003bc0000000e7a,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac0a240,-,-,-,1347699945438,14200353454392,1163424379320
0003bc0000000e7e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2a40aa02,-,-,-,793797210360,12309673783176,486106192152
0003bc0000000efa,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac02242,-,-,-,1806516760734,8729014218372,-449790949692
0003bc0000000efe,0000000000000000,0000000000000000,0000000000000000,0,2,-,2ac02206,-,-,-,162340337250,12919333265622,387319205070
0003bc0000001e6e,0000000000000000,0000000000000000,0000000000000000,0,4,-,2a40a124,-,-,-,5623564312548,22652966181636,-1085479535448
0003bc0000001e7a,0000000000000000,0000000000000000,0000000000000000,0,2,-,2ac0a042,-,-,-,22869234486,17358921506052,346284778644
0003bc0000001e7e,0000000000000000,0000000000000000,0000000000000000,0,1,-,2ac0a802,-,-,-,2977880841558,26787647196198,2544735506670
0003bc0000004e6e,0000000000000000,0000000000000000,0000000000000000,0,3,-,2840a324,-,-,-,1268136824472,-7112085876504,-3287529741636
0003bc0000004e7a,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0a242,-,-,-,2065329869526,1595266822926,-2146194331344
0003bc0000004e7e,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0aa02,-,-,-,1490308469118,3762437944356,-1712760107058
0003bc0000004eea,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c02342,-,-,-,650292053418,-10381825174644,-4541612730858
0003bc0000004ef8,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c02252,-,-,-,1972027004850,-6847557215184,-3834759138966
0003bc0000004efa,0000000000000000,0000000000000000,0000000000000000,0,2,-,28c02246,-,-,-,841092297318,-8444499240114,-4057380701766
0003bc0000004efc,0000000000000000,0000000000000000,0000000000000000,0,2,-,28402236,-,-,-,642034739808,-6262935996744,-3541197430260
0003bc0000005e6e,0000000000000000,0000000000000000,0000000000000000,0,1,-,28c0a124,-,-,-,865781779590,1159611556446,-2563095984246
0004000000000000,0000000000000000,0000000000000000,0000000000000000,344,4274,0802aa81,08022297,1912417999380,-14767737759810,1313564822010,3495195683910,-8923355096670,1075211455122
0004000000000000,0000000000000000,0000000000000000,0000000000000001,11,339,08168281,081281a5,1954085969304,-10695246764958,271637926812,1304233553952,-12670252956522,1013428582488
0004000000000000,0000000000000000,0000000000000000,0000000000000020,2,104,0a362800,0832a124,1481026465548,-7153953426018,223105628214,1228224590208,-10071848224872,1356544899486
0004000000000000,0000000000000000,0000000000000000,0000000000000080,0,3,-,0a2282c1,-,-,-,590369776038,7606473421302,4824892473912
0004000000000000,0000000000000000,0000000000000000,0000000000000081,0,8,-,082682c1,-,-,-,2859385966668,-7905722003928,110336680818
0004000000000000,0000000000000000,0000000000000000,00000000000000c0,0,24,-,0a0283a1,-,-,-,1033347426174,4902076282320,1534766918328
0004000000000000,0000000000000000,0000000000000000,00000000000000c1,0,19,-,08078a81,-,-,-,4504030885872,-8768681511408,962203492026
0004000000000000,0000000000000000,0000000000000000,0000000000000100,0,1,-,0aa22203,-,-,-,2827816650288,8095323244302,1510834308480
0004000000000000,0000000000000000,0000000000000000,0000000000000120,0,4,-,0a262206,-,-,-,751170125538,4192462986894,1076554167066
0004000000000000,0000000000000000,0000000000000000,0000000000000200,0,11,-,0a06aa01,-,-,-,4714018179192,9375303325752,332960505192
0004000000000000,0000000000000000,0000000000000000,0000000000000220,0,1,-,0a26a202,-,-,-,353706349752,6631693594974,962688536586
0004000000000000,0000000000000000,0000000000000000,00000000000002c0,0,1,-,0a278201,-,-,-,1163025578736,7835555379834,2266195402044
0004000000000000,0000000000000000,0000000000000000,0000000000000400,0,3,-,08372201,-,-,-,11802388053204,-14297348545578,263403146034
0004000000000000,0000000000000000,0000000000000000,0000000000000401,0,1,-,08b20243,-,-,-,5471195701104,-2299248674100,656970278202
0004000000000000,0000000000000000,0000000000000000,0000000000000420,0,8,-,08322324,-,-,-,3048181684128,-24128589893940,217430955000
0004000000000000,0000000000000000,0000000000000004,0000000000000000,0,19,-,08262096,-,-,-,1575158193252,491035905990,850833560052
0004000000000000,0000000000000000,0000000000000008,0000000000000000,0,30,-,0a320093,-,-,-,2043932290596,169350191640,4135598462520
0004000000000000,0000000000000000,0000000000000008,0000000000000001,0,1,-,08b20283,-,-,-,11000472185304,2303847897120,5178707730504
0004000000000000,0000000000000000,0000000000000008,0000000000000080,0,1,-,0aa202c1,-,-,-,909399116556,4592605714452,4222118932542
0004000000000000,0000000000000000,0000000000000008,00000000000000c0,0,4,-,0a220a83,-,-,-,1364863766112,787861316718,4271442073038
0004000000000000,0000000000000000,0000000000000040,0000000000000000,2,56,0a122281,0a022097,7369314868566,696362586570,4749512065830,269824361310,3229326535428,1596450331224
0004000000000000,0000000000000000,0000000000000058,0000000000000000,0,2,-,0a130a81,-,-,-,9081761805900,5099714493300,5410450476270
0004000000000000,0000000000000000,0000000000000060,0000000000000000,1,32,0a162880,0a062096,3337045330248,3845968163730,2257539927930,388006367868,10166016951090,2015682916086
0004000000000000,0000000000000000,0000000000000080,0000000000000000,1,21,0a12a280,0892a282,257979848742,18177771497130,7806552754014,1719547886952,1987998409530,4288143335868
0004000000000000,0000000000000000,0000000000000080,0000000000000020,0,1,-,0a12a124,-,-,-,975036250188,15344399650608,2805071780070
0004000000000000,0000000000000000,00000000000000e0,0000000000000000,0,10,-,0a122096,-,-,-,361205726742,5355081495288,4239801659520
0004000000000000,0000000000000000,0000000000000240,0000000000000000,0,9,-,08132a81,-,-,-,16176890073456,2929378837140,6297866015994
0004000000000000,0000000000800000,0000000000000000,0000000000000000,2,93,00362281,00162287,2504097039654,-17719852657878,1497610297260,848115379818,-11745002100888,-764569196748
0004000000000000,0000000000800000,0000000000000000,0000000000000400,0,1,-,00b62203,-,-,-,6264582132312,-98403384618,324959983992
0004000000000000,0000000000800000,0000000000000040,0000000000000000,0,4,-,02162087,-,-,-,1714177715922,12575197518660,2049401092536
0004000000000000,0000000000800000,0000000000000400,0000000000000000,0,3,-,00362087,-,-,-,6112600491186,4272265310670,2490187211442
0004000000000000,0000000400000000,0000000000000000,0000000000000000,0,10,-,08368124,-,-,-,487513328526,-13402846330020,-148746499272
0004000000000000,0000000400000000,0000000000000000,0000000000000001,0,5,-,083203a4,-,-,-,558343810836,-25013226698460,1063955443068
0004000000000000,0000000400000000,0000000000000000,0000000000000020,0,2,-,0a328124,-,-,-,3790598211036,26659785767580,7691771192616
0004000000000000,0000000400000000,0000000000000008,0000000000000000,0,6,-,0a320a82,-,-,-,1075408520760,2337774791058,6040331617824
0004000000000000,0000300000800000,0000000000000000,0000000000000000,0,7,-,00b62206,-,-,-,200577003228,-9261640085418,-1033284814506
0004000000000000,0000300000800000,0000000000000000,0000000000000020,0,2,-,02362206,-,-,-,329879094930,12549654633474,3752711563482
0004000000000000,0000300000800000,0000000000000404,0000000000000000,0,1,-,00b62282,-,-,-,2392780059180,6508385475102,4337442320904
0004000000000000,0000300000800080,0000000000000000,0000000000000000,0,6,-,02362086,-,-,-,1938244286286,26084528086302,7024956383970
0004000000000000,0000300000800080,0000000000000000,0000000000000020,0,4,-,0236a006,-,-,-,1173899586510,27995355889452,5613663413736
0004000000000000,0008000000800000,0000000000000000,0000000000000000,0,3,-,02168125,-,-,-,1316776287078,26218125497970,297080223174
0004000000800000,0000000000000000,0000000000000000,0000000000000000,3,82,20322083,20322017,1340431338204,-8122968192402,2319345730044,3424996367100,3003304670478,698057682714
0004000000800000,0000000001802000,0000000000000000,0000000000000000,0,3,-,00332a81,-,-,-,2521039012380,-20178731103930,3895989653934
0004000000800000,0000000001802040,0000000000000000,0000000000000000,1,25,02322281,00322a83,1052480356704,-1730109103128,6590114638884,3786543184788,-10341041967270,4395858329772
0004000000800000,0000000001802800,0000000000000000,0000000000000000,0,1,-,0233a201,-,-,-,1830641672664,16905365073072,7601550935076
0004000000800000,0000000001802840,0000000000000000,0000000000000000,0,7,-,0232a007,-,-,-,474003852084,26712386564220,5715593374176
0004000000800000,0000000101802000,0000000000000000,0000000000000000,0,3,-,00332283,-,-,-,3779561289672,-10015342732080,4866163730694
0004000000800000,0000000101802040,0000000000000000,0000000000000000,0,12,-,00322287,-,-,-,3322199291544,-5032747698930,4001730035184
0004000000800000,0000000101802040,0000000000000400,0000000000000000,0,1,-,00b22283,-,-,-,9052566324858,10284398982900,7572565384650
0004000000800000,0000000101802800,0000000000000000,0000000000000400,0,1,-,00b32203,-,-,-,912673586538,-12351347708490,427478004198
0004000000800000,0000000101802840,0000000000000000,0000000000000000,0,4,-,00b22207,-,-,-,129576598830,-8183090149290,-599823186102
0004000000800000,0008000003802240,0000000000000000,0000000000000000,0,1,-,02328a81,-,-,-,2125384444512,16051622884038,10299355958304
0004000000800000,0008000003802a40,0000000000000000,0000000000000000,0,2,-,02328125,-,-,-,4514741861364,37087212386700,6150901340304
0004002000cc0000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2232a180,-,-,-,548450078148,26807710886460,10254798460872
0004002000e80000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2232a090,-,-,-,60459021252,25587733244220,10010802932424
