====================================================================================================
(B0) INDEPENDENT RECHECK: McGee graph cycle counts via networkx.simple_cycles
====================================================================================================
  McGee (LCF [12,7,-7]^8, n=24): nx cycle histogram up to length 9: c7=32, c8=34, c9=16
  girth = 7; |Aut| = 32
  my checker on same graph: c7=32 c8=34 c9=16 girth=7
  VERDICT: McGee HAS 8-cycles (c8=34) despite girth 7 -- S710's 'McGee -> C16' was an
  enumeration-order artifact, NOT a C8-free statement.

====================================================================================================
(B2) dihedral D_m, three reflections {s, s r^j, s r^k} (0<j<k<m), 2m<=80
     (bipartite cubic; canonical class = gap multiset {j, k-j, m-k} up to symmetry)
    D_34 refl(0,1,13): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,1,14): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,1,15): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,1,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,2,5): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,2,7): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,2,11): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,2,13): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,2,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,3,7): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,3,8): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,3,11): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,3,13): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,3,15): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,3,16): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,3,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,3,18): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,4,9): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,4,11): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,4,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,5,14): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,5,16): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,5,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,6,15): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,6,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,6,19): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,7,15): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,7,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,7,18): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,7,19): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,8,17): n=68 girth=4 c4=17 c16=0 c32=0 conn=True
    D_34 refl(0,9,19): n=68 girth=6 c4=0 c16=1921 c32=-1 conn=True
    D_34 refl(0,9,20): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_34 refl(0,9,21): n=68 girth=6 c4=0 c16=2975 c32=-1 conn=True
    D_34 refl(0,10,21): n=68 girth=6 c4=0 c16=2431 c32=-1 conn=True
    D_35 refl(0,1,5): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,1,6): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,1,7): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,1,8): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,1,10): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,1,11): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,1,14): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,1,15): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,1,16): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,2,5): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,2,7): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,2,9): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,2,10): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,2,12): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,2,14): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,2,15): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,2,16): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,2,17): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,3,7): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,3,8): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,3,10): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,3,13): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,3,14): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,3,15): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,3,17): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,3,18): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,4,9): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,4,10): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,4,11): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,4,14): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,4,15): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,4,18): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,4,19): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,5,11): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,5,12): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,5,13): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,5,14): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,5,16): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,5,17): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,5,18): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,5,19): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,6,13): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,6,14): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,6,15): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,6,16): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,6,20): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,7,15): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,7,16): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,7,17): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,7,18): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,7,19): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,7,20): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,8,18): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,8,20): n=70 girth=6 c4=0 c16=1820 c32=-1 conn=True
    D_35 refl(0,8,21): n=70 girth=6 c4=0 c16=2660 c32=-1 conn=True
    D_35 refl(0,9,19): n=70 girth=6 c4=0 c16=2590 c32=-1 conn=True
    D_35 refl(0,9,20): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_35 refl(0,9,21): n=70 girth=6 c4=0 c16=2380 c32=-1 conn=True
    D_35 refl(0,10,21): n=70 girth=6 c4=0 c16=2555 c32=-1 conn=True
    D_35 refl(0,10,22): n=70 girth=6 c4=0 c16=2310 c32=-1 conn=True
    D_36 refl(0,1,5): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,1,6): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,1,7): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,1,8): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,1,11): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,1,14): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,1,15): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,1,16): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,1,18): n=72 girth=4 c4=18 c16=0 c32=0 conn=True
    D_36 refl(0,2,5): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,2,7): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,2,13): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,2,15): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,2,18): n=72 girth=4 c4=18 c16=None c32=None conn=False
    D_36 refl(0,3,7): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,3,8): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,3,10): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,3,17): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,3,18): n=72 girth=4 c4=18 c16=None c32=None conn=False
    D_36 refl(0,3,19): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,4,15): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,4,17): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,4,18): n=72 girth=4 c4=18 c16=None c32=None conn=False
    D_36 refl(0,5,11): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,5,16): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,5,18): n=72 girth=4 c4=18 c16=0 c32=0 conn=True
    D_36 refl(0,5,19): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,6,13): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,6,17): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,6,19): n=72 girth=6 c4=0 c16=2988 c32=-1 conn=True
    D_36 refl(0,7,17): n=72 girth=6 c4=0 c16=2871 c32=-1 conn=True
    D_36 refl(0,7,18): n=72 girth=4 c4=18 c16=0 c32=0 conn=True
    D_36 refl(0,7,20): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,8,18): n=72 girth=4 c4=18 c16=None c32=None conn=False
    D_36 refl(0,8,19): n=72 girth=6 c4=0 c16=2259 c32=-1 conn=True
    D_36 refl(0,8,21): n=72 girth=6 c4=0 c16=2646 c32=-1 conn=True
    D_36 refl(0,10,21): n=72 girth=6 c4=0 c16=1782 c32=-1 conn=True
    D_36 refl(0,12,24): n=72 girth=4 c4=108 c16=None c32=None conn=False
    D_37 refl(0,1,5): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,1,6): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,1,7): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,1,8): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,1,9): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,1,11): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,1,14): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,1,15): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,1,16): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,1,17): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,2,5): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,2,7): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,2,9): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,2,10): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,2,11): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,2,12): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,2,14): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,2,16): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,2,17): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,2,18): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,3,7): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,3,8): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,3,11): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,3,13): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,3,14): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,3,15): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,3,16): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,3,18): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,3,19): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,4,9): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,4,10): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,4,13): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,4,14): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,4,17): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,4,18): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,4,19): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,4,20): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,5,11): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,5,12): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,5,17): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,5,18): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,6,13): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,6,14): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,6,15): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,6,16): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,6,17): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,6,21): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,7,18): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,7,19): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,7,20): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,8,17): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,8,18): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,8,19): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,8,20): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,9,20): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,9,21): n=74 girth=6 c4=0 c16=2997 c32=-1 conn=True
    D_37 refl(0,9,22): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_37 refl(0,10,22): n=74 girth=6 c4=0 c16=1739 c32=-1 conn=True
    D_37 refl(0,10,23): n=74 girth=6 c4=0 c16=2923 c32=-1 conn=True
    D_37 refl(0,11,23): n=74 girth=6 c4=0 c16=2220 c32=-1 conn=True
    D_38 refl(0,1,5): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,1,6): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,1,7): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,1,8): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,1,9): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,1,11): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,1,12): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,1,15): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,1,16): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,1,17): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,1,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,2,5): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,2,7): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,2,9): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,2,13): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,2,15): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,2,16): n=76 girth=6 c4=0 c16=None c32=None conn=False
    D_38 refl(0,2,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,3,7): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,3,8): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,3,10): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,3,13): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,3,14): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,3,15): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,3,17): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,3,18): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,3,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,3,20): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,4,9): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,4,10): n=76 girth=6 c4=0 c16=None c32=None conn=False
    D_38 refl(0,4,11): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,4,13): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,4,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,5,13): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,5,17): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,5,18): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,5,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,5,21): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,6,15): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,6,17): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,6,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,6,21): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,7,16): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,7,18): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,7,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,7,20): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,8,17): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_38 refl(0,8,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,8,20): n=76 girth=6 c4=0 c16=None c32=None conn=False
    D_38 refl(0,9,19): n=76 girth=4 c4=19 c16=0 c32=0 conn=True
    D_38 refl(0,9,21): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,9,22): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,9,23): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,10,21): n=76 girth=6 c4=0 c16=2565 c32=-1 conn=True
    D_38 refl(0,10,23): n=76 girth=6 c4=0 c16=1786 c32=-1 conn=True
    D_38 refl(0,11,23): n=76 girth=6 c4=0 c16=2527 c32=-1 conn=True
    D_38 refl(0,11,24): n=76 girth=6 c4=0 c16=2147 c32=-1 conn=True
    D_39 refl(0,1,5): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,1,6): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,1,7): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,1,8): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,1,9): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,1,11): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,1,12): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,1,15): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,1,16): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,1,17): n=78 girth=6 c4=0 c16=3159 c32=-1 conn=True
    D_39 refl(0,1,18): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,2,5): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,2,7): n=78 girth=6 c4=0 c16=3159 c32=-1 conn=True
    D_39 refl(0,2,9): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,2,10): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,2,11): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,2,12): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,2,14): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,2,16): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,2,17): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,2,18): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,2,19): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,3,7): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,3,8): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,3,10): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,3,11): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,3,19): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,3,20): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,4,9): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,4,10): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,4,11): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,4,14): n=78 girth=6 c4=0 c16=3159 c32=-1 conn=True
    D_39 refl(0,4,15): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,4,18): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,4,19): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,4,20): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,4,21): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,5,12): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,5,14): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,5,16): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,5,19): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,5,21): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,6,14): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,6,16): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,6,20): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,6,22): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,7,17): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,7,19): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,7,22): n=78 girth=6 c4=0 c16=2496 c32=-1 conn=True
    D_39 refl(0,8,17): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,8,18): n=78 girth=6 c4=0 c16=2535 c32=-1 conn=True
    D_39 refl(0,8,19): n=78 girth=6 c4=0 c16=3159 c32=-1 conn=True
    D_39 refl(0,8,20): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
    D_39 refl(0,8,22): n=78 girth=6 c4=0 c16=2106 c32=-1 conn=True
    D_39 refl(0,9,20): n=78 girth=6 c4=0 c16=1794 c32=-1 conn=True
