LRC H UPPER-MEDIAN TWO-STAR MATCHING -- FINITE-EXACT SCOUT
body=(1, 2, 3, 4, 6, 12);ruler=168;cell=90;edges=((0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5))
D=11;m=27;threshold_checks=132;certified_floor=13450160910690/1000000000000000;representative_margin=141713377670055614/6566838287381973615;levels=(27, 28, 29, 30, 31, 32);edge=(0, 3);gain=127656/5709565;debt=5109770575744762/6566838287381973615
D=11;m=28;threshold_checks=132;certified_floor=13504651203495/1000000000000000;representative_margin=294238720766600194/14449537065442957135;levels=(28, 29, 30, 31, 32, 33);edge=(1, 4);gain=9204/435865;debt=10886809272143402/14449537065442957135
D=11;m=29;threshold_checks=132;certified_floor=13510498750615/1000000000000000;representative_margin=354007197846720163/17548707497421375275;levels=(29, 30, 31, 32, 33, 34);edge=(0, 3);gain=136743/6541753;debt=12815412135633362/17548707497421375275
D=11;m=30;threshold_checks=132;certified_floor=13535014937611/1000000000000000;representative_margin=231888708293455328/11768166175979921715;levels=(30, 31, 32, 33, 34, 35);edge=(1, 2);gain=10574/517997;debt=8337758548653202/11768166175979921715
D=11;m=31;threshold_checks=132;certified_floor=13557946938251/1000000000000000;representative_margin=2648275460781989366/127114422734735182439;levels=(31, 32, 33, 34, 35, 36);edge=(1, 5);gain=29088/1351561;debt=87453321350653546/127114422734735182439
D=11;m=32;threshold_checks=132;certified_floor=13599635302685/1000000000000000;representative_margin=26635336003314048/1254030969054647875;levels=(32, 33, 34, 35, 36, 37);edge=(0, 4);gain=118582/5412625;debt=838486840950658/1254030969054647875
D=11;m=33;threshold_checks=132;certified_floor=15399773486478/1000000000000000;representative_margin=1185284715076852/58039170639263415;levels=(33, 34, 35, 36, 37, 38);edge=(1, 5);gain=31946/1516005;debt=12581706692222/19346390213087805
D=12;m=12;threshold_checks=160;certified_floor=1433690505442/1000000000000000;representative_margin=2382351739549148/89212068316478835;levels=(12, 13, 14, 15, 16, 17);edge=(0, 3);gain=7158/253487;debt=136830644594242/89212068316478835
D=12;m=13;threshold_checks=158;certified_floor=7811311759613/1000000000000000;representative_margin=40060606294670/1928241551024327;levels=(13, 14, 15, 16, 17, 18);edge=(1, 5);gain=6552/294925;debt=69421406362282/48206038775608175
D=12;m=14;threshold_checks=158;certified_floor=7928968104279/1000000000000000;representative_margin=1543127358489946/70495730424941059;levels=(14, 15, 16, 17, 18, 19);edge=(1, 5);gain=7756/333635;debt=478420863009722/352478652124705295
D=12;m=15;threshold_checks=158;certified_floor=8120024362372/1000000000000000;representative_margin=1824320983737806/93296349057753765;levels=(15, 16, 17, 18, 19, 20);edge=(1, 4);gain=14860/713133;debt=39917869879498/31098783019251255
D=12;m=16;threshold_checks=158;certified_floor=12887501211097/1000000000000000;representative_margin=70801232182957366/3528230092342276139;levels=(16, 17, 18, 19, 20, 21);edge=(0, 2);gain=57592/2705809;debt=4295652881057266/3528230092342276139
