a	b	c	denominator	E0_numerator	E1_numerator	E2_numerator	mass_numerator	raw_carriers
4	26	43	187824	1272	3744	3744	1272	2
4	26	47	205296	3576	3744	3744	3576	2
4	26	49	214032	2736	6708	7488	2736	4
4	26	53	231504	3744	3744	3744	3744	2
4	26	55	240240	6216	7488	7488	6216	4
4	26	59	257712	4488	7488	7488	4488	4
4	26	61	266448	7488	7488	7488	7488	4
4	28	29	136416	3768	4032	4032	3768	2
4	28	31	145824	2904	4032	4032	2904	2
4	28	35	164640	2184	4032	4032	2184	2
4	28	37	174048	4008	4032	4032	4008	2
4	28	41	192864	2880	8064	8064	2880	4
4	28	43	202272	3168	8064	8064	3168	4
4	28	47	221088	4032	4032	4032	4032	2
4	28	49	230496	4032	8064	8064	4032	4
4	28	53	249312	4152	8064	8064	4152	4
4	28	55	258720	4032	4032	4032	4032	2
4	28	59	277536	5472	8064	8064	5472	4
4	28	61	286944	5064	8064	8064	5064	4
4	29	31	151032	7632	8352	8352	7632	4
4	29	32	155904	720	8352	8352	720	4
4	29	34	165648	2856	4176	4176	2856	2
4	29	35	170520	2256	3306	4176	2256	2
4	29	37	180264	10992	20880	16926	10992	10
4	29	38	185136	4608	8352	8352	4608	4
4	29	40	194880	3552	7656	8352	3552	4
4	29	41	199752	0	0	0	0	0
4	29	43	209496	3312	8352	8352	3312	4
4	29	44	214368	3456	8352	8352	3456	4
4	29	46	224112	2712	1740	276	276	2
4	29	47	228984	4560	8352	8352	4560	4
4	29	49	238728	6192	8352	8352	6192	4
4	29	50	243600	13680	16356	16704	13680	8
4	29	52	253344	3936	8352	8352	3936	4
4	29	53	258216	5712	7134	4494	4494	4
4	29	55	267960	4032	8178	8352	4032	4
4	29	56	272832	8352	8352	8352	8352	4
4	29	58	282576	0	0	0	0	0
4	29	59	287448	4176	4176	4176	4176	2
4	29	61	297192	4896	8352	8352	4896	4
4	29	62	302064	20880	17052	17076	17052	10
4	31	32	166656	4200	4464	4464	4200	2
4	31	34	177072	2328	4464	4464	2328	2
4	31	35	182280	17376	21390	19326	16446	10
4	31	37	192696	2208	4464	4464	2208	2
4	31	38	197904	2616	4464	4464	2616	2
4	31	40	208320	3840	8184	6144	3096	4
4	31	41	213528	5328	8928	8928	5328	4
4	31	43	223944	0	0	0	0	0
4	31	44	229152	4080	8928	8928	4080	4
4	31	46	239568	7224	13392	13392	7224	6
4	31	47	244776	7440	13392	13392	7440	6
4	31	49	255192	4800	8928	8928	4800	4
4	31	50	260400	2472	4092	2100	2100	2
4	31	52	270816	6912	8928	8928	6912	4
4	31	53	276024	2352	4464	4464	2352	2
4	31	55	286440	6336	8742	6774	6150	4
4	31	56	291648	4128	8928	8928	4128	4
4	31	58	302064	17856	17856	17856	17856	8
4	31	59	307272	5904	8928	8928	5904	4
4	31	61	317688	4464	4464	4464	4464	2
4	31	62	322896	0	0	0	0	0
4	32	35	188160	3144	4608	4608	3144	2
4	32	37	198912	3288	4608	4608	3288	2
4	32	41	220416	4608	4608	4608	4608	2
4	32	43	231168	2736	9216	9216	2736	4
4	32	47	252672	3336	4608	4608	3336	2
4	32	49	263424	3600	9216	9216	3600	4
4	32	53	284928	4176	9216	9216	4176	4
4	32	55	295680	4608	4608	4608	4608	2
4	32	59	317184	4776	9216	9216	4776	4
4	32	61	327936	4920	9216	9216	4920	4
4	34	35	199920	8928	5916	5316	5052	4
4	34	37	211344	1752	4896	4896	1752	2
4	34	41	234192	3744	9588	5388	3540	4
4	34	43	245616	6072	5100	5412	1380	4
4	34	47	268464	1464	4896	4896	1464	2
4	34	49	279888	2208	8772	5484	1188	4
4	34	53	302736	888	4896	4896	888	2
4	34	55	314160	2064	9792	9792	2064	4
4	34	59	337008	2328	4896	4896	2328	2
4	34	61	348432	4488	4896	4896	4488	2
4	35	37	217560	13200	12390	11190	10470	6
4	35	38	223440	2568	5040	5040	2568	2
4	35	40	235200	5760	9240	6240	4920	4
4	35	41	241080	2112	5040	5040	2112	2
4	35	43	252840	15552	30240	26352	15552	12
4	35	44	258720	4656	10080	10056	4656	4
4	35	46	270480	5616	7140	10080	4236	4
4	35	47	276360	0	0	0	0	0
4	35	49	288120	5040	10080	10080	5040	4
4	35	50	294000	7200	10080	10080	7200	4
4	35	52	305760	5136	10080	10080	5136	4
4	35	53	311640	5280	10080	10080	5280	4
4	35	55	323400	7920	10080	10080	7920	4
4	35	56	329280	6048	10080	10080	6048	4
4	35	58	341040	1992	5040	5040	1992	2
4	35	59	346920	7488	10080	10080	7488	4
4	35	61	358680	7296	12810	15120	5466	6
4	35	62	364560	20280	20580	25200	18420	10
4	37	38	236208	9792	8436	7836	7572	4
4	37	40	248640	5376	9768	10656	5376	4
4	37	41	254856	24624	31746	29346	24402	12
4	37	43	267288	2064	5328	5328	2064	2
4	37	44	273504	4608	10656	8232	4608	4
4	37	46	285936	4896	10656	10656	4896	4
4	37	47	292152	7056	10656	10656	7056	4
4	37	49	304584	816	1110	5328	816	2
4	37	50	310800	6480	10212	10656	6480	4
4	37	52	323232	3408	10656	10656	3408	4
4	37	53	329448	10032	15984	15984	10032	6
4	37	55	341880	5520	10656	10656	5520	4
4	37	56	348096	5640	10656	10656	5640	4
4	37	58	360528	11064	21312	21312	11064	8
4	37	59	366744	4416	6882	10656	4416	4
4	37	61	379176	8016	10656	10656	8016	4
4	37	62	385392	1752	5328	5328	1752	2
4	38	41	261744	1992	5472	5472	1992	2
4	38	43	274512	6624	10944	9084	6624	4
4	38	47	300048	6888	8436	9420	4380	4
4	38	49	312816	2568	5472	5472	2568	2
4	38	53	338352	3696	10944	9924	3696	4
4	38	55	351120	984	5472	5472	984	2
4	38	59	376656	1536	10944	10944	1536	4
4	38	61	389424	1416	5472	5472	1416	2
4	40	41	275520	10656	11280	10680	10416	4
4	40	43	288960	5496	11760	16080	4464	6
4	40	47	315840	5472	11520	11400	5472	4
4	40	49	329280	11496	10320	11520	10320	4
4	40	53	356160	8664	15600	17280	7392	6
4	40	55	369600	8640	11520	11520	8640	4
4	40	59	396480	8616	17280	17280	8616	6
4	40	61	409920	9048	14640	17280	7584	6
4	41	43	296184	15792	17712	17712	15792	6
4	41	44	303072	5856	11808	11808	5856	4
4	41	46	316848	7488	11808	11808	7488	4
4	41	47	323736	1968	5904	5904	1968	2
4	41	49	337512	20736	35424	35424	20736	12
4	41	50	344400	5040	11808	11808	5040	4
4	41	52	358176	3984	11808	11808	3984	4
4	41	53	365064	48	4182	5904	48	2
4	41	55	378840	6768	11808	11808	6768	4
4	41	56	385728	4224	11808	11808	4224	4
4	41	58	399504	7320	11808	11808	7320	4
4	41	59	406392	5904	5904	5904	5904	2
4	41	61	420168	10272	17712	17712	10272	6
4	41	62	427056	10488	17712	17712	10488	6
4	43	44	317856	11520	12384	12384	11520	4
4	43	46	332304	3048	6192	6192	3048	2
4	43	47	339528	32928	40506	37434	30090	14
4	43	49	353976	1920	6192	6192	1920	2
4	43	50	361200	6336	12384	12384	6336	4
4	43	52	375648	6288	12384	12384	6288	4
4	43	53	382872	8976	18576	18576	8976	6
4	43	55	397320	0	0	0	0	0
4	43	56	404544	4512	12384	12384	4512	4
4	43	58	418992	7488	12384	12384	7488	4
4	43	59	426216	13248	24768	24768	13248	8
4	43	61	440664	6192	6192	6192	6192	2
4	43	62	447888	7368	12384	12384	7368	4
4	44	47	347424	5880	16104	19008	5880	6
4	44	49	362208	8352	12672	12672	8352	4
4	44	53	391776	11952	12672	12672	11952	4
4	44	55	406560	6864	12408	12672	6864	4
4	44	59	436128	10800	12672	12672	10800	4
4	44	61	450912	10368	19008	19008	10368	6
4	46	47	363216	12384	13248	13248	12384	4
4	46	49	378672	9096	13248	16188	4980	6
4	46	53	409584	7200	13248	13248	7200	4
4	46	55	425040	11064	19596	16548	10788	6
4	46	59	455952	9816	8556	10164	5124	4
4	46	61	471408	6672	13248	13248	6672	4
4	47	49	386904	23616	25662	24126	22206	8
4	47	50	394800	3288	6768	6768	3288	2
4	47	52	410592	9216	13536	13536	9216	4
4	47	53	418488	1824	6768	6768	1824	2
4	47	55	434280	26544	47376	44898	26544	14
4	47	56	442176	7104	13536	13536	7104	4
4	47	58	457968	6216	20304	20304	6216	6
4	47	59	465864	0	0	0	0	0
4	47	61	481656	8496	13536	13536	8496	4
4	47	62	489552	7632	13536	13536	7632	4
4	49	50	411600	13248	14112	14112	13248	4
4	49	52	428064	6816	14112	14112	6816	4
4	49	53	436296	42624	54390	49968	40566	16
4	49	55	452760	1776	7056	7056	1776	2
4	49	56	460992	8064	14112	14112	8064	4
4	49	58	477456	5328	14112	14112	5328	4
4	49	59	485688	11568	21168	21168	11568	6
4	49	61	502152	0	0	0	0	0
4	49	62	510384	13968	14700	15972	7500	6
4	50	53	445200	9480	19500	21396	8844	6
4	50	55	462000	10080	14400	14400	10080	4
4	50	59	495600	12120	21600	21600	12120	6
4	50	61	512400	9528	18300	21600	8796	6
4	52	53	463008	14112	14976	14976	14112	4
4	52	55	480480	6648	22464	22464	6648	6
4	52	59	515424	8928	14976	14976	8928	4
4	52	61	532896	12240	14976	14976	12240	4
4	53	55	489720	27072	30528	30528	27072	8
4	53	56	498624	7296	15264	15264	7296	4
4	53	58	516432	10944	15264	15264	10944	4
4	53	59	525336	6384	9858	13650	3906	4
4	53	61	543144	33408	61056	59646	33408	16
4	53	62	552048	5472	15264	15264	5472	4
4	55	56	517440	14976	15840	15840	14976	4
4	55	58	535920	4512	15840	15840	4512	4
4	55	59	545160	49536	63360	63360	49536	16
4	55	61	563640	6288	12210	15840	5922	4
4	55	62	572880	10824	16500	23760	10452	6
4	56	59	555072	7032	24192	24192	7032	6
4	56	61	573888	11808	16128	16128	11808	4
4	58	59	574896	15840	16704	16704	15840	4
4	58	61	594384	10248	25056	25056	10248	6
4	59	61	604632	30528	33984	33984	30528	8
4	59	62	614544	12024	17700	19596	5700	6
4	61	62	635376	16704	17568	17568	16704	4
5	7	8	11760	0	0	0	0	0
5	7	10	14700	0	0	0	0	0
5	7	11	16170	0	0	0	0	0
5	7	13	19110	120	1260	1260	120	2
5	7	14	20580	0	0	0	0	0
5	7	16	23520	0	0	0	0	0
5	7	17	24990	1740	2520	2076	1740	4
5	7	19	27930	2520	1932	2172	1932	4
5	7	20	29400	1260	210	960	210	2
5	7	22	32340	0	0	0	0	0
5	7	23	33810	1260	1176	1260	1176	2
5	7	25	36750	1260	840	1260	840	2
5	7	26	38220	0	0	0	0	0
5	7	28	41160	210	1260	1260	210	2
5	7	29	42630	1260	168	1260	168	2
5	7	31	45570	0	0	0	0	0
5	7	32	47040	1260	1260	1260	1260	2
5	7	34	49980	1590	2520	2520	1590	4
5	7	35	51450	840	1260	1260	840	2
5	7	37	54390	1260	1176	1260	1176	2
5	7	38	55860	2520	1974	2520	1974	4
5	7	40	58800	1260	1260	1260	1260	2
5	7	41	60270	0	0	0	0	0
5	7	43	63210	300	1260	1260	300	2
5	7	44	64680	1260	1260	1260	1260	2
5	7	46	67620	1260	1260	1260	1260	2
5	7	47	69090	1260	1260	1260	1260	2
5	7	49	72030	1260	1260	1260	1260	2
5	7	50	73500	1260	1050	1260	1050	2
5	7	52	76440	1950	1974	2520	1404	4
5	7	53	77910	2460	2520	2520	2460	4
5	7	55	80850	2520	2520	2520	2520	4
5	7	56	82320	2520	1260	2520	1260	4
5	7	58	85260	1650	1554	2520	684	4
5	7	59	86730	1260	1260	1260	1260	2
5	7	61	89670	1260	1260	1260	1260	2
5	7	62	91140	1260	1260	1260	1260	2
5	8	10	16800	0	0	0	0	0
5	8	11	18480	1290	960	1440	960	2
5	8	13	21840	2490	2688	2298	2298	4
5	8	14	23520	300	1440	924	300	2
5	8	16	26880	0	0	0	0	0
5	8	17	28560	150	1440	1440	150	2
5	8	19	31920	0	0	0	0	0
5	8	20	33600	840	240	1440	240	2
5	8	22	36960	1440	1200	1440	1200	2
5	8	23	38640	0	0	0	0	0
5	8	25	42000	1440	960	1440	960	2
5	8	26	43680	2820	2880	2880	2820	4
5	8	28	47040	1440	1440	1440	1440	2
5	8	29	48720	0	0	0	0	0
5	8	31	52080	1410	480	1440	480	2
5	8	32	53760	240	1440	1440	240	2
5	8	34	57120	0	0	0	0	0
5	8	35	58800	1440	1440	1440	1440	2
5	8	37	62160	2880	2112	2880	2112	4
5	8	38	63840	1440	1440	1440	1440	2
5	8	40	67200	960	1440	1440	960	2
5	8	41	68880	1650	2880	2880	1650	4
5	8	43	72240	1440	1440	1440	1440	2
5	8	44	73920	1440	1440	1440	1440	2
5	8	46	77280	1440	1440	1440	1440	2
5	8	47	78960	330	1440	1440	330	2
5	8	49	82320	1440	384	1440	384	2
5	8	50	84000	2880	2640	2880	2640	4
5	8	52	87360	2880	2880	2880	2880	4
5	8	53	89040	2730	2400	2880	2250	4
5	8	55	92400	1440	1440	1440	1440	2
5	8	56	94080	1440	1440	1440	1440	2
5	8	58	97440	1440	1440	1440	1440	2
5	8	59	99120	1440	1440	1440	1440	2
5	8	61	102480	2880	1536	2880	1536	4
5	8	62	104160	3300	2592	4320	1572	6
5	10	11	23100	0	0	0	0	0
5	10	13	27300	0	0	0	0	0
5	10	14	29400	0	0	0	0	0
5	10	16	33600	0	0	0	0	0
5	10	17	35700	0	0	0	0	0
5	10	19	39900	0	0	0	0	0
5	10	22	46200	0	0	0	0	0
5	10	23	48300	0	0	0	0	0
5	10	26	54600	0	0	0	0	0
5	10	28	58800	0	0	0	0	0
5	10	29	60900	0	0	0	0	0
5	10	31	65100	0	0	0	0	0
5	10	32	67200	0	0	0	0	0
5	10	34	71400	0	0	0	0	0
5	10	37	77700	0	0	0	0	0
5	10	38	79800	0	0	0	0	0
5	10	41	86100	0	0	0	0	0
5	10	43	90300	0	0	0	0	0
5	10	44	92400	0	0	0	0	0
5	10	46	96600	0	0	0	0	0
5	10	47	98700	0	0	0	0	0
5	10	49	102900	0	0	0	0	0
5	10	52	109200	0	0	0	0	0
5	10	53	111300	0	0	0	0	0
5	10	56	117600	0	0	0	0	0
5	10	58	121800	0	0	0	0	0
5	10	59	123900	0	0	0	0	0
5	10	61	128100	0	0	0	0	0
5	10	62	130200	0	0	0	0	0
5	11	13	30030	0	0	0	0	0
5	11	14	32340	150	1980	1980	150	2
5	11	16	36960	3570	3960	3900	3570	4
5	11	17	39270	3660	2640	3960	2640	4
5	11	19	43890	600	1056	1980	600	2
5	11	20	46200	0	0	0	0	0
5	11	22	50820	0	0	0	0	0
5	11	23	53130	120	1980	1980	120	2
5	11	25	57750	1980	1320	1980	1320	2
5	11	26	60060	0	0	0	0	0
5	11	28	64680	0	0	0	0	0
5	11	29	66990	240	1980	1980	240	2
5	11	31	71610	2400	3960	3960	2400	4
5	11	32	73920	3960	3960	3960	3960	4
5	11	34	78540	3960	2310	3960	2310	4
5	11	35	80850	1980	1980	1980	1980	2
5	11	37	85470	960	1848	1980	960	2
5	11	38	87780	210	1122	1980	210	2
5	11	40	92400	1980	1980	1980	1980	2
5	11	41	94710	1980	1980	1980	1980	2
5	11	43	99330	0	0	0	0	0
5	11	44	101640	330	1980	1980	330	2
5	11	46	106260	1980	1980	1980	1980	2
5	11	47	108570	3000	3960	3960	3000	4
5	11	49	113190	3960	3960	3960	3960	4
5	11	50	115500	3960	3630	3960	3630	4
5	11	52	120120	1980	1980	1980	1980	2
5	11	53	122430	1980	1980	1980	1980	2
5	11	55	127050	2640	3960	3960	2640	4
5	11	56	129360	2550	3894	3960	2550	4
5	11	58	133980	1980	1980	1980	1980	2
5	11	59	136290	2400	2640	3960	1080	4
5	11	61	140910	1980	1980	1980	1980	2
5	11	62	143220	1980	1980	1980	1980	2
5	13	14	38220	0	0	0	0	0
5	13	16	43680	2700	2886	4680	2316	4
5	13	17	46410	0	0	0	0	0
5	13	19	51870	780	2340	2340	780	2
5	13	20	54600	870	390	2340	390	2
5	13	22	60060	210	2340	2340	210	2
5	13	23	62790	3900	4680	4680	3900	4
5	13	25	68250	60	1560	2340	60	2
5	13	26	70980	0	0	0	0	0
5	13	28	76440	750	78	2340	78	2
5	13	29	79170	0	0	0	0	0
5	13	31	84630	4680	4680	4680	4680	4
5	13	32	87360	2340	2340	2340	2340	2
5	13	34	92820	0	0	0	0	0
5	13	35	95550	2340	2340	2340	2340	2
5	13	37	101010	300	2340	2340	300	2
5	13	38	103740	2730	4680	4680	2730	4
5	13	40	109200	2340	2340	2340	2340	2
5	13	41	111930	660	2340	2340	660	2
5	13	43	117390	2340	2340	2340	2340	2
5	13	44	120120	0	0	0	0	0
5	13	46	125580	4290	4680	4680	4290	4
5	13	47	128310	4680	4680	4680	4680	4
5	13	49	133770	960	2340	2340	960	2
5	13	50	136500	2340	2340	2340	2340	2
5	13	52	141960	390	2340	2340	390	2
5	13	53	144690	2340	2340	2340	2340	2
5	13	55	150150	4680	4680	4680	4680	4
5	13	56	152880	2340	2340	2340	2340	2
5	13	58	158340	2340	2340	2340	2340	2
5	13	59	161070	2340	2340	2340	2340	2
5	13	61	166530	3120	4680	4680	3120	4
5	13	62	169260	4680	4680	4680	4680	4
5	14	16	47040	0	0	0	0	0
5	14	17	49980	1110	2520	2520	1110	2
5	14	19	55860	5940	6384	5154	4764	6
5	14	20	58800	2220	420	120	120	2
5	14	22	64680	0	0	0	0	0
5	14	23	67620	5010	4872	5040	4872	4
5	14	25	73500	1830	1680	2520	1680	2
5	14	26	76440	240	2520	2520	240	2
5	14	28	82320	0	0	0	0	0
5	14	29	85260	510	336	2520	336	2
5	14	31	91140	1950	2520	2520	1950	2
5	14	32	94080	0	0	0	0	0
5	14	34	99960	3480	5040	5040	3480	4
5	14	35	102900	1470	2520	2520	1470	2
5	14	37	108780	390	2352	222	222	2
5	14	38	111720	6360	6468	5268	5268	6
5	14	40	117600	2520	2520	2520	2520	2
5	14	41	120540	330	2520	2520	330	2
5	14	43	126420	510	2520	2520	510	2
5	14	44	129360	2520	2520	2520	2520	2
5	14	46	135240	5040	5040	5040	5040	4
5	14	47	138180	30	2520	2520	30	2
5	14	49	144060	2520	2520	2520	2520	2
5	14	50	147000	4920	4620	5040	4620	4
5	14	52	152880	1740	1428	2520	1428	2
5	14	53	155820	4350	5040	5040	4350	4
5	14	55	161700	2520	2520	2520	2520	2
5	14	56	164640	1260	5040	5376	840	6
5	14	58	170520	4800	3108	2868	2868	4
5	14	59	173460	2520	2520	2520	2520	2
5	14	61	179340	5040	5040	5040	5040	4
5	14	62	182280	2520	2520	2520	2520	2
5	16	17	57120	0	0	0	0	0
5	16	19	63840	210	2880	2880	210	2
5	16	20	67200	0	0	0	0	0
5	16	22	73920	4320	5280	5760	4320	4
5	16	23	77280	0	0	0	0	0
5	16	25	84000	2010	1920	1050	1050	2
5	16	26	87360	5400	8640	6852	5400	6
5	16	28	94080	600	2880	2880	600	2
5	16	29	97440	1110	2880	2880	1110	2
5	16	31	104160	30	960	2880	30	2
5	16	32	107520	0	0	0	0	0
5	16	34	114240	300	2880	2880	300	2
5	16	35	117600	2880	2880	2880	2880	2
5	16	37	124320	8640	7104	7314	7104	6
5	16	38	127680	1500	2880	1596	1500	2
5	16	40	134400	1680	2880	2880	1680	2
5	16	41	137760	3810	5760	5760	3810	4
5	16	43	144480	0	0	0	0	0
5	16	44	147840	4920	5760	5760	4920	4
5	16	46	154560	2880	2880	2880	2880	2
5	16	47	157920	210	2880	2880	210	2
5	16	49	164640	3270	3648	4938	1158	4
5	16	50	168000	5460	5280	4980	4980	4
5	16	52	174720	5640	5760	5760	5640	4
5	16	53	178080	330	1920	2880	330	2
5	16	55	184800	5070	5760	5760	5070	4
5	16	56	188160	2880	2880	2880	2880	2
5	16	58	194880	780	2880	2880	780	2
5	16	59	198240	5760	5760	5760	5760	4
5	16	61	204960	5760	3072	5442	3072	4
5	16	62	208320	5700	4704	5484	4644	4
5	17	19	67830	0	0	0	0	0
5	17	20	71400	2910	510	1200	510	2
5	17	22	78540	7560	8670	7440	7050	6
5	17	23	82110	240	3060	3060	240	2
5	17	25	89250	840	2040	3060	840	2
5	17	26	92820	930	3060	3060	930	2
5	17	28	99960	690	3060	3060	690	2
5	17	29	103530	6120	6120	6120	6120	4
5	17	31	110670	3060	1020	1860	1020	2
5	17	32	114240	0	0	0	0	0
5	17	34	121380	0	0	0	0	0
5	17	35	124950	540	6120	5160	540	4
5	17	37	132090	4560	6120	6120	4560	4
5	17	38	135660	330	3060	3060	330	2
5	17	40	142800	3060	3060	3060	3060	2
5	17	41	146370	0	0	0	0	0
5	17	43	153510	4260	6120	6120	4260	4
5	17	44	157080	8250	9180	8760	8250	6
5	17	46	164220	210	3060	2760	210	2
5	17	47	167790	3060	3060	3060	3060	2
5	17	49	174930	60	3060	3060	60	2
5	17	50	178500	3210	5610	6120	3210	4
5	17	52	185640	3390	6120	6120	3390	4
5	17	53	189210	3480	5100	6120	2460	4
5	17	55	196350	5340	6120	6120	5340	4
5	17	56	199920	0	0	0	0	0
5	17	58	207060	6120	6120	6120	6120	4
5	17	59	210630	5700	6120	6120	5700	4
5	17	61	217770	1560	3060	3060	1560	2
5	17	62	221340	6120	3570	6120	3570	4
5	19	20	79800	3090	570	240	240	2
5	19	22	87780	1590	3420	3420	1590	2
5	19	23	91770	2100	1596	276	276	2
5	19	25	99750	3420	2280	2400	2280	2
5	19	26	103740	1110	2622	312	312	2
5	19	28	111720	5940	6840	6840	5940	4
5	19	29	115710	7140	13680	9972	7140	8
5	19	31	123690	300	3420	3420	300	2
5	19	32	127680	3420	1482	3072	1482	2
5	19	34	135660	0	0	0	0	0
5	19	35	139650	2760	3420	3420	2760	2
5	19	37	147630	420	3420	3420	420	2
5	19	38	151620	0	0	0	0	0
5	19	40	159600	690	3420	3420	690	2
5	19	41	163590	2460	3420	3420	2460	2
5	19	43	171570	13680	10716	10776	10716	8
5	19	44	175560	4890	6840	6840	4890	4
5	19	46	183540	2880	4902	3972	942	4
5	19	47	187530	1320	3420	3420	1320	2
5	19	49	195510	4680	5928	4008	3768	4
5	19	50	199500	6840	6270	6840	6270	4
5	19	52	207480	510	3420	624	510	2
5	19	53	211470	0	0	0	0	0
5	19	55	219450	3300	3420	3420	3300	2
5	19	56	223440	6810	6840	6840	6810	4
5	19	58	231420	7050	10260	10260	7050	6
5	19	59	235410	3720	6840	6840	3720	4
5	19	61	243390	3900	6840	6840	3900	4
5	19	62	247380	150	3420	3420	150	2
5	20	22	92400	2940	1320	660	660	2
5	20	23	96600	930	3360	690	690	2
5	20	26	109200	0	0	0	0	0
5	20	28	117600	960	3480	840	840	2
5	20	29	121800	3600	480	870	480	2
5	20	31	130200	0	0	0	0	0
5	20	32	134400	3000	1560	960	960	2
5	20	34	142800	3600	600	1020	600	2
5	20	37	155400	3030	1680	1110	1110	2
5	20	38	159600	1020	3600	1140	1020	2
5	20	41	172200	30	3600	1230	30	2
5	20	43	180600	1050	3600	1290	1050	2
5	20	44	184800	3600	840	1320	840	2
5	20	46	193200	60	3600	1380	60	2
5	20	47	197400	3090	1920	1410	1410	2
5	20	49	205800	3600	960	1470	960	2
5	20	52	218400	3120	2040	1560	1560	2
5	20	53	222600	1110	3600	1590	1110	2
5	20	56	235200	3720	3720	3360	240	4
5	20	58	243600	1140	3600	1740	1140	2
5	20	59	247800	3600	1200	1770	1200	2
5	20	61	256200	3750	3840	3660	390	4
5	20	62	260400	3180	2280	1860	1860	2
5	22	23	106260	3630	1848	1518	1518	2
5	22	25	115500	3390	2640	3750	2640	2
5	22	26	120120	2640	3036	1716	1716	2
5	22	28	129360	300	3960	3960	300	2
5	22	29	133980	1650	3960	1914	1650	2
5	22	31	143220	1410	3960	3960	1410	2
5	22	32	147840	9300	15840	13992	9300	8
5	22	34	157080	9000	8580	11880	7980	6
5	22	35	161700	1770	3960	3960	1770	2
5	22	37	170940	0	0	0	0	0
5	22	38	175560	1200	3960	3960	1200	2
5	22	40	184800	1380	3960	3960	1380	2
5	22	41	189420	3960	3960	3960	3960	2
5	22	43	198660	4350	4488	6798	918	4
5	22	44	203280	0	0	0	0	0
5	22	46	212520	4200	5676	6996	1956	4
5	22	47	217140	5970	7920	7920	5970	4
5	22	49	226380	15840	14784	15114	14784	8
5	22	50	231000	7920	7260	7920	7260	4
5	22	52	240240	5760	7920	7392	5760	4
5	22	53	244860	4680	7920	7920	4680	4
5	22	55	254100	4620	7920	7590	4620	4
5	22	56	258720	1140	3960	3960	1140	2
5	22	58	267960	5760	11880	11748	5760	6
5	22	59	272580	3090	1320	3960	1320	2
5	22	61	281820	330	3960	3960	330	2
5	22	62	286440	4800	7920	7920	4800	4
5	23	25	120750	3480	2760	2100	2100	2
5	23	26	125580	3780	8280	8280	3780	4
5	23	28	135240	13290	16422	14772	13152	8
5	23	29	140070	1740	4140	4140	1740	2
5	23	31	149730	1500	4140	2604	1500	2
5	23	32	154560	330	4140	4140	330	2
5	23	34	164220	3540	6762	6996	3132	4
5	23	35	169050	3120	4140	4140	3120	2
5	23	37	178710	780	4140	4140	780	2
5	23	38	183540	0	0	0	0	0
5	23	40	193200	2730	4140	4140	2730	2
5	23	41	198030	12360	11868	12420	11868	6
5	23	43	207690	6720	8280	8280	6720	4
5	23	44	212520	4710	5106	7836	1536	4
5	23	46	222180	0	0	0	0	0
5	23	47	227010	5400	6624	12228	2904	6
5	23	49	236670	3540	4140	4140	3540	2
5	23	50	241500	5250	7590	8280	4560	4
5	23	52	251160	3420	8280	8280	3420	4
5	23	53	255990	6120	8280	8280	6120	4
5	23	55	265650	8280	8280	8280	8280	4
5	23	56	270480	14940	16560	16560	14940	8
5	23	58	280140	5550	8280	8280	5550	4
5	23	59	284970	1920	4140	4140	1920	2
5	23	61	294630	2940	2208	4140	2208	2
5	23	62	299460	5580	12420	12420	5580	6
5	25	26	136500	4170	3450	3120	3120	2
5	25	28	147000	3240	4650	6720	1560	4
5	25	29	152250	3180	4500	3480	3180	2
5	25	31	162750	3780	6000	7440	1920	4
5	25	32	168000	2190	4500	3840	2190	2
5	25	34	178500	4500	2850	4080	2850	2
5	25	37	194250	4500	4200	4440	4200	2
5	25	38	199500	4710	7050	9000	2760	4
5	25	41	215250	4500	3900	4500	3900	2
5	25	43	225750	5940	5100	9000	3360	4
5	25	44	231000	4500	4500	4500	4500	2
5	25	46	241500	6270	6450	9000	3720	4
5	25	47	246750	6660	4800	9000	3840	4
5	25	49	257250	5280	7800	9000	4080	4
5	25	52	273000	4500	4500	4500	4500	2
5	25	53	278250	6060	7500	9000	4560	4
5	25	56	294000	5070	8850	9000	4920	4
5	25	58	304500	8610	5550	9000	5160	4
5	25	59	309750	4500	4500	4500	4500	2
5	25	61	320250	7620	6900	9000	5520	4
5	25	62	325500	8970	5250	9000	5250	4
5	26	28	152880	4020	4524	3864	3864	2
5	26	29	158340	330	4680	4680	330	2
5	26	31	169260	15450	18720	18318	15450	8
5	26	32	174720	5400	9360	9360	5400	4
5	26	34	185640	2040	4680	4680	2040	2
5	26	35	191100	4650	4680	4680	4650	2
5	26	37	202020	1050	4680	4680	1050	2
5	26	38	207480	1560	4680	4680	1560	2
5	26	40	218400	1800	9360	9360	1800	4
5	26	41	223860	0	0	0	0	0
5	26	43	234780	4680	4680	4680	4680	2
5	26	44	240240	3360	5772	9360	1512	4
5	26	46	251160	7800	9360	9360	7800	4
5	26	47	256620	18510	16536	18720	16536	8
5	26	49	267540	2130	4680	4680	2130	2
5	26	50	273000	5760	13260	14040	4980	6
5	26	52	283920	0	0	0	0	0
5	26	53	289380	5070	9360	9360	5070	4
5	26	55	300300	8610	9360	9360	8610	4
5	26	56	305760	6180	9360	9360	6180	4
5	26	58	316680	3360	4680	4680	3360	2
5	26	59	322140	8640	14040	14040	8640	6
5	26	61	333060	6630	9360	9360	6630	4
5	26	62	338520	17640	18720	18720	17640	8
5	28	29	170520	4710	5040	5040	4710	2
