w0,w1,weight,count8,least8,count9,least9
4300000000000400,0000000000000040,5,8,02a88403,128,02a28503
4300000000000400,0000000000000440,6,0,,11,0a8a8403
4300000000000400,0000000000020000,5,0,,1,10e98401
4300000000001400,0000000000000000,5,0,,19,02e90403
4300000000001400,0000000000000140,7,0,,12,0aab0401
430000000000140a,0000000000000000,7,0,,2,12e30402
4300000000002000,0000000000000000,4,0,,56,0260cd01
4300000000002000,0000000000000040,5,1,0a2ac400,79,0228c407
4300000000002400,0000000000000000,5,0,,60,02638c01
4300000000002400,0000000000000040,6,0,,35,022b8403
4300000000012000,0000000000000000,5,0,,1,12694401
4300000000012000,0000000000000140,7,0,,1,0a2b4401
4300000000013400,0000000000000000,7,0,,1,0a6b0401
4300000000013400,0000000000000140,9,0,,3,0a2b0403
430000000001a000,0000000000000000,6,0,,8,02694c04
430000000001a000,0000000000000140,8,0,,6,0a2b4402
430000000001a142,0000000000000000,9,0,,1,1a634400
430000000001b400,0000000000000000,8,0,,4,0a6b0402
430000000001b400,0000000000000140,10,0,,4,0a2b0406
4300000000022000,0000000000001000,6,0,,6,0248cc05
4300000000022000,0000000000001440,8,0,,2,0a0ac405
4300000000022000,0000000000003000,7,0,,8,0a4ac404
4300000000022000,0000000000003440,9,0,,3,0a0acc04
4300000000022400,0000000000001000,7,0,,1,12498c01
4300000000022400,0000000000003000,8,0,,1,1a4a8c00
4300000010000002,0000000000000000,5,0,,18,02e14406
4300000010000002,0000000000030000,7,0,,1,08e34500
4300000010200002,0000000000030000,8,0,,1,00e14524
4300000020001408,0000000000000000,7,0,,1,0ae30401
430000003000140a,0000000000000000,9,0,,2,0ae30402
4300000400012140,0000000000000000,8,0,,1,0a634401
430000041001a142,0000000000000000,11,0,,1,0a634c00
4300100000000000,0000000000000024,6,0,,8,12c94401
4300100000000000,0000000000000764,10,0,,9,12894405
4300100000000000,0000000048000024,8,0,,10,02c94405
4300100000000000,0000000048000764,12,0,,22,02894407
4300100000000002,0000000000000024,7,0,,5,12c14406
4300100000001400,0000000000000024,8,0,,1,1acb0400
4300100002000000,0000000000030024,9,0,,1,18cb4400
4300100002000000,0000000048030024,11,0,,2,00c94524
4300101000000000,0000000048000024,9,0,,1,0ac34401
4300101010000002,0000000048000024,11,0,,3,0ac34404
4300103010000002,0000000048000024,12,0,,1,02c14524
4300800000000000,0000000000000140,6,0,,4,02a14425
4300800000000002,0000000000000140,7,0,,14,12a14406
4300800000001408,0000000000000140,9,0,,1,1aa30401
430080000000140a,0000000000000140,10,0,,1,1aa30402
4300800000012140,0000000000000140,10,0,,1,1a234401
430080000001a142,0000000000000140,12,0,,1,1a234402
4300800110000002,0000000000000140,9,1,0aa34400,13,02a14506
4300900000000000,0000000000000764,11,0,,1,1a834401
4300900000000002,0000000000000764,12,0,,3,1a834402
6100000000000000,0000000000000001,4,0,,8,02e82403
6100000000000000,0000000000000141,6,0,,15,02a82407
6100000000000000,0000000000020001,5,0,,5,00e86403
6100000000000000,0000000000020141,7,0,,7,00a86407
6100000000000000,0000000002000001,5,0,,5,02e06403
6100000000000008,0000000000000001,5,0,,1,12e02403
6100000020000008,0000000002000001,7,0,,1,0ae22401
6100100000000000,000000000000002d,8,0,,5,12c06403
6100100000000000,000000000000076d,12,0,,3,12886403
6100100000000000,000000000002002d,9,0,,3,10c86405
6100100000000000,000000004800002d,10,0,,6,02c86403
6100100000000000,000000004800076d,14,0,,7,02886407
6100100000000000,000000004802002d,11,0,,4,00c86407
6100100000000000,000000004802076d,15,0,,3,00886525
6100101000000000,000000004a00002d,12,0,,1,0ac26401
6100103000000000,000000004a00002d,13,0,,1,02c06c05
6100800000000000,0000000000000141,7,0,,3,12a06403
6100800000000000,0000000002000141,8,0,,5,02a06407
6100800020000008,0000000002000141,10,0,,1,0aa22403
6100900000000000,000000000000076d,13,0,,1,1a826401
6100901000000000,000000004a00076d,17,0,,1,0a826405
6108000000000000,0000000000000001,5,0,,10,02682407
6108000000000000,0000000000000141,7,0,,12,02286407
6108000000000108,0000000000000001,7,0,,1,1a622401
6108000400000100,0000000002000001,8,0,,1,0a626401
6108000420000108,0000000002000001,10,0,,1,0a622c01
6300000000000000,0000000000000001,5,0,,13,02e84403
6300000000000000,0000000000000141,7,1,02a84405,29,02a84407
6300000000000000,0000000000020001,6,0,,2,00e84425
6300000000000000,0000000000020141,8,0,,3,00a84525
6300000000000000,0000000002000001,6,0,,2,02e04c05
6300000000001400,0000000000000001,7,0,,5,02ea0403
6300000000001400,0000000000000141,9,0,,9,0aaa0403
6300100000000000,000000000000002d,9,0,,5,12c84403
6300100000000000,000000000000076d,13,0,,7,12884407
6300100000000000,000000004800002d,11,0,,6,02c84407
6300100000000000,000000004800076d,15,0,,13,02884417
6300100002000000,000000004802002d,13,0,,2,00c84525
6300100002000000,000000004802076d,17,0,,1,00884d25
6300800000000000,0000000000000141,8,0,,5,12a04407
6300800000000000,0000000002000141,9,0,,7,02a04525
6300800000001408,0000000000000141,11,0,,1,1aa20403
6308000000012000,0000000000000001,8,0,,1,0a6a4401
6308000000012000,0000000000000141,10,0,,4,0a2a4403
6308000000013400,0000000000000001,10,0,,2,0a6a0c01
6308000000013400,0000000000000141,12,0,,2,1a2a0403
7100000000000000,0000000000000001,5,2,02e82402,38,02e82406
7100000000000000,0000000000000141,7,6,02a86402,55,02a82416
7100000000000000,0000000000030001,7,0,,31,00e86406
7100000000000000,0000000000030141,9,0,,22,00a86416
7100000000000000,0000000002000001,6,0,,20,02e06406
7100000000000000,0000000002030001,8,0,,3,08e26404
7100000000000008,0000000000000001,6,0,,6,12e02502
7100000000200000,0000000000030001,8,0,,2,10e06504
7100000000200000,0000000002030001,9,0,,1,00e06524
7100000020000008,0000000002000001,8,0,,4,02e22406
7100100000000000,000000000000002d,9,1,12c86400,30,12c06406
7100100000000000,000000000000076d,13,1,12886404,19,12886406
7100100000000000,000000000003002d,11,0,,16,10c86406
7100100000000000,000000000003076d,15,0,,2,10886524
7100100000000000,000000004800002d,11,1,02c86404,25,02c86406
7100100000000000,000000004800076d,15,1,02886406,22,02886416
7100100000000000,000000004803002d,13,0,,20,00c86416
7100100000000000,000000004803076d,17,0,,6,00886526
7100100000000008,000000000000002d,10,0,,2,1ac22402
7100100000200000,000000000003002d,12,0,,1,10c06524
7100101000000000,000000004a00002d,13,0,,7,02c26406
7100101000000000,000000004a03002d,15,0,,2,08c26424
7100103000000000,000000004a00002d,14,0,,3,02c06416
7100800000000000,0000000000000141,8,0,,17,12a06406
7100800000000008,0000000000000141,9,0,,1,1aa22402
7100800100000000,0000000002000141,10,0,,20,02a06416
7100800120000008,0000000002000141,12,0,,2,0aa22406
7100900000000000,000000000000076d,14,0,,11,12806416
7100901100000000,000000004a00076d,19,0,,4,0a826406
710c000000000000,0000000000000001,7,0,,37,02682416
710c000000000000,0000000000000141,9,0,,33,02286416
710c000000000000,0000000000030001,9,0,,3,186a2402
710c000000000000,0000000100030001,10,0,,3,086a6402
710c000000000100,0000000000000001,8,0,,2,12626402
710c000000000108,0000000000000001,9,0,,3,1a622402
710c000400000100,0000000002000001,10,0,,4,02626406
710c000420000108,0000000002000001,12,0,,2,0a622406
710c800000000100,0000000000000141,11,0,,1,1a226402
710c800500000100,0000000002000141,14,0,,1,0a226406
714c100000000000,000000000000182d,14,0,,5,12486406
714c100000000000,0000000000001f6d,18,0,,2,120a6406
714c100000000000,000000000003982d,17,0,,1,184a6404
714c100000000000,00000000d800182d,18,0,,5,024a6406
714c100000000000,00000000d8001f6d,22,0,,3,020a6416
714c100000100100,000000000000182d,16,0,,3,1a426402
7300000000000000,0000000000000001,6,4,02e84402,34,02e84406
7300000000000000,0000000000000141,8,11,02a84406,69,02a84416
7300000000000000,0000000000030001,8,0,,10,00e84524
7300000000000000,0000000000030141,10,0,,14,00a84526
7300000000000002,0000000000000001,7,0,,19,12e04406
7300000000001400,0000000000000001,8,0,,15,0aea0402
7300000000001400,0000000000000141,10,2,0aaa0402,23,02aa0416
730000000000140a,0000000000000001,10,0,,2,1ae20402
7300000010000002,0000000002000001,9,0,,14,02e04416
7300100000000000,000000000000002d,10,0,,16,12c84406
7300100000000000,000000000000076d,14,0,,20,12884416
7300100000000000,000000004800002d,12,0,,19,02c84416
7300100000000000,000000004800076d,16,1,0a8a4404,25,02884436
7300100000000002,000000000000002d,11,0,,6,12c04524
7300100002000000,000000000003002d,13,0,,2,10c84524
7300100002000000,000000004803076d,19,0,,1,088a4524
7300101010000002,000000004a00002d,16,0,,1,0ac24c04
7300800000000002,0000000000000141,10,1,1aa24400,23,12a04416
730080000000140a,0000000000000141,13,0,,2,1aa20502
7300800110000002,0000000002000141,13,0,,18,02a04526
7300800110000002,0000000002030141,15,0,,1,08a24524
7300900000000002,000000000000076d,16,0,,4,1a824406
7300901110000002,000000004a00076d,22,0,,1,0a824524
730c00000001a000,0000000000000001,11,0,,10,02684416
730c00000001a000,0000000000000141,13,1,0a2a4404,14,022a4416
730c00000001a142,0000000000000001,14,0,,2,1a624402
730c00000001b400,0000000000000001,13,0,,2,1a6a0402
730c00000001b400,0000000000000141,15,0,,4,0a2a0416
734c1000000ba000,00000000d8003f6d,29,0,,1,0a0a4416
8000000000000000,0000000000000000,1,1,086a20c0,48,082a20c3
8000000000000000,0000000000000002,2,0,,27,0a2820c3
8000000000000000,0000000000000010,2,1,088a60c0,44,080a60c5
8000000000000000,0000000000000012,3,0,,16,0a80e0c1
8000000000000000,0000000000000034,4,0,,1,18c36040
8000000000000000,0000000000000036,5,0,,1,1ac16040
8000000000000000,0000000000000042,3,0,,2,1aa0e040
8000000000000000,0000000000000450,4,0,,4,088ae140
8000000000000000,0000000000000452,5,0,,10,0a80e141
8000000000000000,0000000000040002,3,0,,34,086828c1
8000000000000000,0000000000040012,4,3,08c860c0,62,084868c1
8000000000000000,0000000000040036,6,0,,1,18c96040
8000000000000000,0000000000040042,4,0,,3,08a8e140
8000000000000000,0000000000040142,5,0,,2,08a96140
8000000000000000,0000000000040452,6,0,,5,1880e141
8000000000000000,0000000000080000,2,0,,42,022a20c3
8000000000000000,0000000000080002,3,3,0228a0c2,145,022820c7
8000000000000000,0000000000080010,3,0,,24,020ae0c1
8000000000000000,0000000000080012,4,5,0288e0c0,102,0208e0c3
8000000000000000,0000000000080036,6,0,,3,12c16042
8000000000000000,0000000000080040,3,0,,1,12a2e040
8000000000000000,0000000000080042,4,0,,14,02a0e141
8000000000000000,0000000000080142,5,0,,2,02a96140
8000000000000000,0000000000080450,5,0,,1,128ae040
8000000000000000,0000000000080452,6,0,,22,0280e161
8000000000000000,0000000000180000,3,0,,47,002a60c3
8000000000000000,0000000000180010,4,1,00ca60c0,45,004a68c1
8000000000000000,0000000000180034,6,0,,1,10cb6040
8000000000000000,00000000001c0002,5,2,00a8e0c0,121,002860d6
8000000000000000,00000000001c0012,6,4,00c8e0c0,165,0048e8c1
8000000000000000,00000000001c0036,8,0,,7,10c96041
8000000000000000,00000000001c0042,6,0,,12,00a8e141
8000000000000000,00000000001c0452,8,0,,2,0088e164
8000000000000000,0000000001000000,2,0,,2,08e2a0c0
8000000000000000,0000000001000002,3,0,,3,0aa0a0c2
8000000000000000,0000000001000010,3,0,,7,08c2a1c0
8000000000000000,0000000001000012,4,0,,9,0a80e0c2
8000000000000000,0000000001000042,4,0,,1,0aa0e140
8000000000000000,0000000001000450,5,0,,1,0a82e140
8000000000000000,0000000001040002,4,0,,2,08e0e0c0
8000000000000000,0000000001040012,5,0,,12,08c0e0c2
8000000000000000,0000000001080000,3,0,,3,02a2a0c2
8000000000000000,0000000001080002,4,1,02a0e0c0,14,02a0a1c2
8000000000000000,0000000001080010,4,0,,9,0282e0c2
8000000000000000,0000000001080012,5,1,02c0e0c0,24,0280e0c6
8000000000000000,0000000001080040,4,0,,1,02a2e140
8000000000000000,0000000001080042,5,0,,5,02a0e142
8000000000000000,0000000001080452,7,0,,1,0280e164
8000000000000000,0000000001180000,4,0,,1,00e2e0c0
8000000000000000,0000000001180010,5,0,,7,00c2e0c2
8000000000000000,00000000011c0002,6,0,,12,00e0e0c2
8000000000000000,00000000011c0012,7,0,,21,00c0e0c6
8000000000000000,0000000020000002,3,0,,1,0ae8a040
8000000000000000,0000000020000010,3,0,,2,08c2e041
8000000000000000,0000000020000012,4,0,,2,0ac0e041
8000000000000000,0000000020000040,3,0,,2,08aae040
8000000000000000,0000000020000042,4,0,,3,0aa0e041
8000000000000000,0000000020000140,4,0,,1,08ab6040
8000000000000000,0000000020000142,5,0,,1,0aa96040
8000000000000000,0000000020000450,5,0,,5,088ae041
8000000000000000,0000000020000452,6,0,,5,0a88e041
8000000000000000,0000000020040002,4,0,,3,08e0e041
8000000000000000,0000000020040012,5,0,,9,08c0e841
8000000000000000,0000000020040042,5,0,,6,08a8e041
8000000000000000,0000000020040142,6,0,,1,08a96042
8000000000000000,0000000020080002,4,0,,8,02e0e041
8000000000000000,0000000020080010,4,0,,1,02cae040
8000000000000000,0000000020080012,5,1,02c8e040,10,02c0e043
8000000000000000,0000000020080040,4,0,,2,02aaa042
8000000000000000,0000000020080042,5,1,02a8e040,12,02a0e043
8000000000000000,0000000020080142,6,0,,3,02a96041
8000000000000000,0000000020080452,7,0,,5,0288e043
8000000000000000,0000000020180000,4,0,,2,00eae040
8000000000000000,0000000020180010,5,0,,2,00cae044
8000000000000000,00000000201c0002,6,0,,14,00e1e041
8000000000000000,00000000201c0012,7,0,,13,00c1e841
8000000000000000,00000000201c0042,7,0,,3,00a8e043
8000000000000000,0000000021000000,3,0,,1,08e2e040
8000000000000000,0000000021000002,4,0,,1,0ae0e040
8000000000000000,0000000021000010,4,0,,6,08c2e044
8000000000000000,0000000021000012,5,0,,6,0ac0e042
8000000000000000,0000000021000040,4,0,,1,0aa2e040
8000000000000000,0000000021000042,5,0,,5,0aa0e042
8000000000000000,0000000021040002,5,0,,6,08e0e042
8000000000000000,0000000021040012,6,0,,2,08c0e844
8000000000000000,0000000021080000,4,0,,1,02e2e040
8000000000000000,0000000021080002,5,1,02e0e040,6,02e0e042
8000000000000000,0000000021080010,5,0,,1,02c3e040
8000000000000000,0000000021080012,6,0,,6,02c0e046
8000000000000000,0000000021080040,5,0,,1,02a2e042
8000000000000000,0000000021080042,6,0,,3,02a0e046
8000000000000000,00000000211c0002,7,0,,3,00e1e042
8000000000000000,0000000040040036,7,0,,1,08c96140
8000000000000000,0000000040080036,7,0,,1,02c96140
8000000000000000,0000000060000034,6,0,,1,08cb6040
8000000000000000,0000000060000036,7,0,,1,0ac96040
8000000000000000,0000000060040036,8,0,,5,08c96041
8000000000000000,0000000060080036,8,0,,3,02c96041
8000000000000008,0000000000000000,2,0,,2,18e220c0
8000000000000008,0000000000000002,3,0,,1,1ae020c0
8000000000000008,0000000000000010,3,0,,5,18c220c1
8000000000000008,0000000000080000,3,0,,2,12a220c2
8000000000000008,0000000000080002,4,0,,1,12e020c2
8000000000000010,0000000000000002,3,0,,1,1aa060c0
8000000000000010,0000000000000012,4,0,,6,1a8060c1
8000000000000010,0000000000040002,4,0,,1,18a060c1
8000000000000010,0000000000080002,4,0,,8,12a060c1
8000000000000010,0000000000080012,5,0,,2,128060c6
8000000000000010,00000000001c0002,6,0,,1,10a061c1
8000000000000080,0000000000000000,2,0,,2,0a22a0c1
8000000000000080,0000000000000010,3,0,,2,0a02e0c1
8000000000000080,0000000001000000,3,0,,4,0a22a0c2
8000000000000180,0000000000000000,3,0,,1,1a2260c0
8000000000000188,0000000000000000,4,0,,2,1a2220c2
8000000000000280,0000000000000002,4,0,,4,0a20e0c1
8000000000000280,0000000001000002,5,0,,2,0a60a8c0
8000000000000380,0000000000000002,5,0,,1,1a6060c0
8000000000100188,0000000000000010,6,0,,1,1a4220c1
8000000000200000,0000000000040002,4,0,,1,18e16040
8000000000200000,0000000000040036,7,0,,5,18c16041
8000000000200000,00000000001c0002,6,0,,5,10e16041
8000000000400000,0000000000000000,2,0,,1,18a260c0
8000000000400000,0000000000000010,3,0,,8,188260c2
8000000000400000,0000000000000040,3,0,,1,18a2e040
8000000000400000,0000000000000450,5,0,,1,1882e140
8000000000400000,0000000000040002,4,0,,1,18a0e0c0
8000000000400000,0000000000040012,5,0,,7,1880e0c2
8000000000400000,0000000000040042,5,0,,2,18a0e140
8000000000400000,0000000000180000,4,0,,1,10a2e0c0
8000000000400000,0000000000180010,5,0,,2,1082e0c4
8000000000400000,00000000001c0002,6,0,,5,10a0e0c2
8000000000400000,00000000001c0012,7,0,,4,1080e0e4
8000000000400000,0000000001000000,3,0,,1,08a2e0c0
8000000000400000,0000000001000010,4,0,,7,0882e0c2
8000000000400000,0000000001000040,4,0,,1,08a2e140
8000000000400000,0000000001040002,5,0,,6,08a0e0c2
8000000000400000,0000000001180000,5,0,,2,00a2e0c2
8000000000400000,00000000011c0002,7,0,,3,00a0e1c2
8000000000400000,00000000011c0012,8,0,,1,0080e1e4
8000000000400000,0000000021000040,5,0,,1,08a3e040
8000000000400010,0000000000040002,5,0,,5,18a060c2
8000000000800080,0000000000000000,3,0,,1,1862a0c0
8000000000800080,0000000000000010,4,0,,1,1842a0c1
8000000000800180,0000000000000000,4,0,,1,186260c0
8000000000800188,0000000000000000,5,0,,5,186220c1
8000000000900180,0000000000000010,6,0,,1,184260c1
8000000000900188,0000000000000010,7,0,,2,184228c1
8000000004000080,0000000000080000,4,0,,7,0222a0c3
8000000004000080,0000000000080010,5,0,,2,0242a8c1
8000000004000080,0000000001080000,5,0,,5,0222e0c2
8000000004000180,0000000000080000,5,0,,2,122260c2
8000000004000188,0000000000080000,6,0,,1,126220c2
8000000004000280,0000000000080002,6,0,,20,0220e0c3
8000000004000280,0000000000080012,7,0,,4,0240e8c1
8000000004000280,0000000001080002,7,0,,9,0220e0c6
8000000004000380,0000000000080002,7,0,,2,126060c2
8000000004000390,0000000000080002,8,0,,2,122060c3
8000000008000000,0000000000000000,2,0,,1,08a260c1
8000000008000000,0000000000000010,3,0,,7,088260c5
8000000008000000,0000000001000000,3,0,,2,08e260c0
8000000008000000,0000000001000010,4,1,08c260c0,15,08c260c2
8000000008000000,0000000021000000,4,0,,1,08e36040
8000000008400000,0000000001000000,4,0,,7,08a260c2
8000000008400000,0000000001000010,5,0,,11,088260c6
8000000028000008,0000000000000000,4,0,,1,08e220c1
8000000028000008,0000000000000010,5,0,,2,08c228c1
8000000028000008,0000000001000000,5,0,,6,08e220c2
8000000028000008,0000000001000010,6,0,,5,08c229c0
8000000048000000,0000000000040012,6,0,,1,08c160c1
8000000048000000,0000000001000012,6,0,,1,0ac160c0
8000000048000000,0000000001040002,6,0,,1,08e160c0
8000000048000000,0000000001040012,7,0,,6,08c160c2
8000000048000000,0000000021000002,6,0,,1,0ae16040
8000000048200000,0000000001040002,7,0,,1,08e16140
8000000048200000,0000000020040002,7,0,,1,08e16041
8000000048200000,0000000021040002,8,0,,5,08e16042
80000000c8000000,0000000000000012,6,0,,1,0ac060c1
80000000c8000000,0000000000040002,6,0,,1,08e060c1
80000000c8000000,0000000000040012,7,0,,5,08c060c5
80000000c8000000,0000000001000002,6,0,,1,0ae060c0
80000000c8000000,0000000001000012,7,0,,6,0ac060c2
80000000c8000000,0000000001040002,7,0,,6,08e060c2
80000000c8000000,0000000001040012,8,1,08c061c0,10,08c060e4
8000000248000010,0000000001000002,7,0,,1,0aa160c0
80000002c8000010,0000000000000002,7,0,,1,0aa060c1
80000002c8000010,0000000000040002,8,0,,1,08a061c1
80000002c8000010,0000000001000002,8,0,,6,0aa060c2
80000002c8400010,0000000001040002,10,0,,1,08a061c2
8000000408000180,0000000000000000,5,0,,1,0a2260c1
8000000408000180,0000000001000000,6,0,,6,0a2260c2
8000000408100180,0000000000000010,7,0,,1,0a4260c1
8000000428000188,0000000000000000,7,0,,2,0a2220c3
8000000428000188,0000000001000000,8,0,,6,0a6220c2
8000000428100188,0000000000000010,9,0,,1,0a4228c1
8000000448000380,0000000001000002,9,0,,1,0a6160c0
80000004c8000380,0000000001000002,10,0,,1,0a6068c0
8000001008000000,0000000041000034,8,0,,1,08c36140
8000001008000000,0000000060000034,8,0,,1,08c36041
8000001008000000,0000000061000034,9,0,,4,08c36044
8000004000800080,0000000000000000,4,0,,1,0862a0c1
8000004000800080,0000000000000010,5,0,,2,0842a8c1
8000004000800080,0000000001000000,5,0,,3,0862a8c0
8000004408800180,0000000000000000,7,0,,1,086260c1
8000004408800180,0000000001000000,8,0,,5,086260c2
8000004408900180,0000000000000010,9,0,,3,084260c5
8000004428800188,0000000000000000,9,0,,2,086228c1
8000004428800188,0000000001000000,10,0,,4,086220d2
8000004428900188,0000000000000010,11,0,,1,084328c1
8000008008000000,0000000000080000,4,0,,1,02a260c1
8000008008000000,0000000000080010,5,0,,1,02c260c1
8000008008000000,0000000000180000,5,0,,1,00e260c1
8000008008000000,0000000000180010,6,0,,5,00c260c5
8000008008000000,0000000001080000,5,0,,7,02a260c2
8000008008000000,0000000001080010,6,0,,7,02c260c2
8000008008000000,0000000001180000,6,0,,7,00e260c2
8000008008000000,0000000001180010,7,0,,12,00c260e4
8000008008000000,0000000021080000,6,0,,1,02e36040
8000008028000008,0000000001080000,7,0,,1,02e220c2
8000008048000000,0000000000080012,7,0,,1,02c160c1
8000008048000000,00000000001c0002,8,0,,1,00e160c1
8000008048000000,00000000001c0012,9,0,,3,00c160c5
8000008048000000,0000000001080002,7,0,,2,02e160c0
8000008048000000,0000000001080012,8,0,,6,02c160c2
8000008048000000,00000000011c0002,9,0,,6,00e160c2
8000008048000000,00000000011c0012,10,0,,5,00c161c4
8000008048000000,0000000020080002,7,0,,1,02e16041
8000008048000000,0000000021080002,8,0,,4,02e16042
8000008068000008,0000000001080002,9,0,,1,02e120c2
80000080c8000000,0000000000080002,7,0,,1,02e060c1
80000080c8000000,0000000000080012,8,0,,4,02c060c3
80000080c8000000,00000000001c0002,9,0,,5,00e060c3
80000080c8000000,00000000001c0012,10,0,,4,00c061d1
80000080c8000000,0000000001080002,8,1,02e060c0,6,02e060c2
80000080c8000000,0000000001080012,9,0,,8,02c060c6
80000080c8000000,00000000011c0002,10,0,,11,00e060c6
80000080c8000000,00000000011c0012,11,0,,3,00c060d6
8000008248000010,0000000000080002,8,0,,1,02a160c1
8000008248000010,0000000001080002,9,0,,3,02a160c2
80000082c8000010,0000000000080002,9,0,,4,02a060c3
80000082c8000010,0000000001080002,10,0,,8,02a060c6
800000840c000180,0000000000080000,8,0,,1,026260c1
800000840c000180,0000000001080000,9,0,,5,022260c6
800000842c000188,0000000000080000,10,0,,1,026220c3
800000842c000188,0000000001080000,11,0,,2,026220c6
800000844c000380,0000000000080002,11,0,,1,026160c1
800000844c000380,0000000001080002,12,0,,1,026160c2
80000084cc000380,0000000001080002,13,0,,1,026060d2
8000080000000000,0000000000080012,5,0,,1,12c8a042
8000800000000010,0000000000000142,6,0,,1,1aa16040
8000800000000010,0000000000080142,7,0,,1,12a16042
8000800108000000,0000000021000140,8,0,,1,0aa36040
8010000000000000,0000000000000002,3,0,,1,1a68a040
8010000000000000,0000000000000042,4,0,,2,1a28a042
8010000000000000,0000000000080002,4,0,,9,0268e140
8010000000000000,0000000000080042,5,0,,7,0228e141
8010000000000000,0000000020000000,3,0,,2,086b6040
8010000000000000,0000000020000002,4,0,,5,0a68a042
8010000000000000,0000000020000040,4,0,,2,0a2aa042
8010000000000000,0000000020000042,5,0,,1,0a28e042
8010000000000000,0000000020080000,4,0,,1,026aa042
8010000000000000,0000000020080002,5,0,,14,0268a043
8010000000000000,0000000020080042,6,0,,2,0228e043
8010000000000080,0000000000000000,3,0,,1,1a62a040
8010000000000080,0000000021000000,5,0,,1,0a62e040
8010000000000280,0000000000000002,5,0,,1,1a60e040
8010000004000280,0000000000080002,7,0,,4,1260e041
8020000000000000,0000000000000010,3,0,,40,080a68c4
8020000000000000,0000000000040012,5,0,,1,184868c0
8020000000000000,0000000000080010,4,0,,12,020ae0c4
8020000000000000,0000000000080012,5,0,,10,0248e0c2
8020000000000000,0000000000180010,5,0,,4,004a68c4
8020000000000000,00000000001c0012,7,0,,1,004860d6
8020000000000080,0000000000000010,4,0,,2,1a02e0c0
8020000000000080,0000000001000010,5,0,,3,0a42a8c0
8020000000100180,0000000000000010,6,0,,1,1a4260c0
8020000000100188,0000000000000010,7,0,,3,1a4220c2
8020000000800080,0000000000000010,5,0,,3,1842a8c0
8020000000900180,0000000000000010,7,0,,4,184260c4
8020000000900188,0000000000000010,8,0,,1,184328c0
8020000004000080,0000000000080010,6,0,,2,1242a8c0
8020000004000080,0000000001080010,7,0,,1,0242e8c0
8020000004000280,0000000000080012,8,0,,2,1240e8c0
8020000408100180,0000000001000010,9,0,,5,0a4260c2
8020000428100188,0000000001000010,11,0,,1,0a4328c0
8020004000800080,0000000001000010,7,0,,4,0842e0c4
8020004408900180,0000000001000010,11,0,,4,084268c4
8400000000000000,0000000000000010,3,0,,1,18c3c040
8400000000000000,0000000000000012,4,0,,1,1ac1c040
8400000000000000,0000000000000090,4,0,,2,0883c0c1
8400000000000000,00000000000000c2,5,0,,1,1aa1c040
8400000000000000,00000000000004d0,6,0,,2,188bc040
8400000000000000,00000000000004d2,7,0,,3,0a81c141
8400000000000000,0000000000040002,4,0,,1,18e1c040
8400000000000000,0000000000040012,5,0,,11,08c1c0c1
8400000000000000,0000000000040082,5,0,,1,08a9c0c0
8400000000000000,00000000000400c2,6,0,,3,08a1c141
8400000000000000,0000000000080002,4,0,,2,026980c1
8400000000000000,0000000000080010,4,0,,1,12c3c040
8400000000000000,0000000000080012,5,0,,13,02c1c0c1
8400000000000000,0000000000080082,5,0,,5,0229c0c1
8400000000000000,0000000000080092,6,0,,3,0281c1c1
8400000000000000,00000000000800c2,6,0,,7,02a1c141
8400000000000000,00000000000804d2,8,0,,4,0289c141
8400000000000000,0000000000180010,5,0,,1,10c3c0c0
8400000000000000,00000000001c0002,6,0,,11,00e1c0c1
8400000000000000,00000000001c0012,7,0,,20,00c1c161
8400000000000000,00000000001c0082,7,0,,4,00a1c1c1
8400000000000000,00000000001c00c2,8,0,,3,00a9c141
8400000000000000,0000000001000010,4,0,,2,08c3c0c0
8400000000000000,0000000001000012,5,0,,2,0ac1c0c0
8400000000000000,0000000001000082,5,0,,1,0aa1c0c0
8400000000000000,0000000001000090,5,0,,1,0a83c0c0
8400000000000000,00000000010000c2,6,0,,1,0aa1c140
8400000000000000,00000000010004d0,7,0,,1,0a83c140
8400000000000000,0000000001040002,5,0,,2,08e1c0c0
8400000000000000,0000000001040012,6,0,,1,08c1c8c0
8400000000000000,0000000001080002,5,0,,2,02e1c0c0
8400000000000000,0000000001080012,6,0,,4,02c1c160
8400000000000000,0000000001080082,6,0,,2,02a1c0c2
8400000000000000,00000000010800c0,6,0,,1,02a3c140
8400000000000000,00000000010800c2,7,0,,3,02a1c142
8400000000000000,00000000011c0002,7,0,,3,00e1c160
8400000000000000,00000000011c0012,8,0,,1,00c1c164
8400000000000000,0000000020000010,4,0,,2,08c3c041
8400000000000000,0000000020000012,5,0,,2,0ac1c041
8400000000000000,00000000200000c0,5,0,,2,08a3c041
8400000000000000,00000000200000c2,6,0,,2,0aa1c041
8400000000000000,00000000200004d0,7,0,,2,0a83c041
8400000000000000,0000000020040002,5,0,,2,08e1c041
8400000000000000,0000000020040012,6,0,,2,08c9c041
8400000000000000,00000000200400c2,7,0,,1,08a9c041
8400000000000000,0000000020080002,5,0,,2,02e1c041
8400000000000000,0000000020080012,6,0,,6,02c1c841
8400000000000000,00000000200800c0,6,0,,1,02abc040
8400000000000000,00000000200800c2,7,0,,5,02a9c041
8400000000000000,0000000020180000,5,0,,1,00ebc040
8400000000000000,00000000201c0002,7,0,,6,00e9c041
8400000000000000,0000000021000000,4,0,,1,08e3c040
