q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
192,606,3434,47ba32aaa224f4a0,346,3088,3844,cbfe3951859343ac,2,216,0,cbf29ce484222325
192,607,3909,2717b15e333f25c,414,3495,102,2eb7da677c5f9bd6,8,128,0,cbf29ce484222325
192,608,3893,1fa94a79a416019d,410,3483,142,3c5ed69e13358a4b,8,158,0,cbf29ce484222325
192,609,3918,7bfe75d1637b873,419,3499,15,5ab9db121af70dd5,15,84,0,cbf29ce484222325
192,610,3904,be012196467d05e5,419,3485,22,562541a249e9f98f,10,177,0,cbf29ce484222325
192,611,3899,64fa07cde8cc57d7,413,3486,86,7765381d6bac6db1,10,179,0,cbf29ce484222325
192,612,3690,6319a090b52a0e2c,382,3308,1041,82e9d4430492b775,3,211,0,cbf29ce484222325
206,592,3395,abe393968f920d93,359,3036,4064,f349cfca864f1a0e,2,228,0,cbf29ce484222325
206,593,3862,5480b740c76f9c22,415,3447,52,f5482208ffc70007,12,116,0,cbf29ce484222325
206,594,3664,15e1ea94babb9c0c,396,3268,551,70b16a8fcbbe5fc6,4,193,0,cbf29ce484222325
206,595,3647,e952e7804f8c9307,394,3253,694,fedb90e9b086cde0,3,202,0,cbf29ce484222325
206,599,3767,96c3a434efa1cea1,406,3361,290,68adf6e044e5e9a6,6,214,0,cbf29ce484222325
210,592,2750,5f44395b843455b3,243,2507,110100,a36db109a0fe8ab8,1,236,0,cbf29ce484222325
210,593,3607,d5c19f07c02203b7,328,3279,11635,dc6e9301a4ec5e2a,2,245,0,cbf29ce484222325
210,594,3531,ca00766b2d9c78e3,316,3215,15919,3f574ae6e8baf2ba,1,301,0,cbf29ce484222325
210,595,3056,dfed18a677442722,271,2785,63302,f520fbc2305991f7,1,272,0,cbf29ce484222325
210,596,3058,2619eb646c429a1b,265,2793,66310,4fa93bde2645e129,1,250,0,cbf29ce484222325
210,597,3650,5ce410c5ab17f0be,337,3313,8237,c65de9d1003483c9,2,241,0,cbf29ce484222325
210,598,3656,28e67b470c501a97,351,3305,4913,561c21eacb6d647a,2,242,0,cbf29ce484222325
210,599,3685,52d6eac414b8367,345,3340,6138,f002e49b6e97b691,3,248,0,cbf29ce484222325
210,600,3576,352c3991b78433c8,348,3228,5804,101e2cae03c6afd1,2,242,0,cbf29ce484222325
210,601,3619,ff57af0c3404b34b,338,3281,7652,68d56458842f4bf4,2,239,0,cbf29ce484222325
210,602,3225,b785efbe94884695,286,2939,33852,ce516415d5cecf30,1,262,0,cbf29ce484222325
210,603,3713,3aa8b59f30c5a68e,350,3363,5361,68e071361edeae3e,2,244,0,cbf29ce484222325
210,604,3678,8ec64a948494485b,353,3325,4434,2ad2e6a20118e63d,3,242,0,cbf29ce484222325
210,605,3667,91a0ceabd7f2fbcc,352,3315,4476,f82e1dd0960c4d5c,3,242,0,cbf29ce484222325
210,606,3597,b651b236d495bfd0,329,3268,9547,5c05ebdf04a23e73,2,245,0,cbf29ce484222325
210,607,3695,2e8075dd9922294c,350,3345,5421,e34e0a8d87cf4cde,2,247,0,cbf29ce484222325
210,608,3713,63ac9e33fba36553,349,3364,5491,695f239052f4cabe,2,243,0,cbf29ce484222325
210,609,3719,300266de829936f7,361,3358,3978,50c0015c1994411e,3,245,0,cbf29ce484222325
210,610,3722,9c7cda4a57646c39,364,3358,2364,12d125a03ea83dbb,3,242,0,cbf29ce484222325
210,611,3728,7fc4f3e1c0107786,347,3381,6664,38dec67f38a41822,2,309,0,cbf29ce484222325
210,612,3455,96ed04db082cab83,332,3123,11894,a3a2530a95779b32,2,283,0,cbf29ce484222325
210,613,3434,9fab888f44e97871,305,3129,31181,827428f7502d406,1,295,0,cbf29ce484222325
210,614,3314,529337d262faaefd,286,3028,33016,5ef039906dc218a4,1,280,0,cbf29ce484222325
210,615,3347,1ce758cb642005e,300,3047,26625,35da7a5f94765710,1,224,0,cbf29ce484222325
210,616,3403,848a00a32df38ba9,310,3093,19577,d69443d508813772,1,226,0,cbf29ce484222325
210,617,3464,45192ea9a42e312e,311,3153,20197,f9c5e422d9049632,2,231,0,cbf29ce484222325
210,618,3747,a37fd55b23a2bfe4,365,3382,2743,d23ee17cb58ef38b,2,244,0,cbf29ce484222325
210,619,2862,10f5edf5f7f153fe,247,2615,90040,d6296de189379b75,1,254,0,cbf29ce484222325
210,620,3633,a738088ffc53fa2e,338,3295,6894,b688e456047cdd1d,2,237,0,cbf29ce484222325
210,621,3716,cc0ac790a12b6ccd,356,3360,4899,963a5566aed28dc1,3,247,0,cbf29ce484222325
210,622,3618,a728bc8d6b164c89,332,3286,9217,be4bd7c3b80361ed,2,280,0,cbf29ce484222325
210,623,3426,74ca117a32069951,305,3121,21211,35d84ea2e11d3e84,2,292,0,cbf29ce484222325
210,624,3748,fc2d4691f5bb40df,356,3392,6042,bd0ef51e3e64d498,2,244,0,cbf29ce484222325
210,625,3674,5e58d3e37d68485c,346,3328,5599,18c64760b263827c,1,240,0,cbf29ce484222325
212,592,3913,fc110ed5b51efd89,416,3497,85,55673100bf8d77bf,9,198,0,cbf29ce484222325
220,592,3887,2c803d46f1d63fab,415,3472,90,f26b873e30ff16e8,8,164,0,cbf29ce484222325
220,593,3913,60f1f2b486b2ca22,420,3493,13,8121d045a9caac1f,8,63,0,cbf29ce484222325
220,594,3772,1cf0049f2c316c2e,407,3365,144,46a6c6d005cbf93c,4,292,0,cbf29ce484222325
220,595,3875,90adbf267212fcc8,412,3463,192,c9334d5549099d97,7,185,0,cbf29ce484222325
220,602,3883,59ed9b2d9ca1ac71,416,3467,99,e165e2d40e30c2a7,7,188,0,cbf29ce484222325
220,606,3897,77943d0028ccf918,419,3478,10,89533f095a4ea7d7,14,183,0,cbf29ce484222325
220,608,3907,8328a322f1e7b29e,420,3487,4,2142615677c32211,18,184,0,cbf29ce484222325
220,612,3885,e34bed0f33dbc3f9,419,3466,21,5aca88972f7ebe5a,7,181,0,cbf29ce484222325
220,616,3597,20c6c73f71dd61d6,378,3219,1340,10b0e72b2f87473,2,282,0,cbf29ce484222325
220,617,3898,864e97b3cb9c42df,415,3483,114,a103fcfcb5148b51,7,137,0,cbf29ce484222325
220,618,3875,c734c9730f6d678c,416,3459,60,31e3d0e86ff6c817,8,180,0,cbf29ce484222325
220,619,3610,a07ee1873b08ca10,390,3220,746,5f6339b9a0342abb,1,193,0,cbf29ce484222325
220,620,3832,50042179a9c0451c,414,3418,84,6a30d9b3325011a7,7,181,0,cbf29ce484222325
220,621,3908,e32c97062a5ddaf3,419,3489,19,676ee0581e6ad90e,7,77,0,cbf29ce484222325
220,622,3902,b2db65c9b40ff255,420,3482,4,2142615677c32211,18,185,0,cbf29ce484222325
220,625,3895,fb280af4c6f13ee3,418,3477,36,303b92670ed218a6,8,131,0,cbf29ce484222325
220,626,3844,16825b5811847132,414,3430,73,a51718105e2bdd17,7,179,0,cbf29ce484222325
220,628,3830,4bf51d27720f255b,415,3415,78,28ee33ee99995456,3,133,0,cbf29ce484222325
220,630,3828,e9700a0439288f8e,408,3420,156,be30b987879f7171,8,178,0,cbf29ce484222325
233,592,3922,ac95e8ffa4dd1415,418,3504,32,b592483f615bafd9,7,159,0,cbf29ce484222325
244,592,3914,6bf838b04b399b4a,418,3496,23,2e33cbb918701e31,16,132,0,cbf29ce484222325
244,594,3923,99e9825f18be8d19,420,3503,7,950af2abe3b62b5e,23,78,0,cbf29ce484222325
244,595,3899,b94b57c49c8f265d,417,3482,50,23e7a1d8fcb8359,3,125,0,cbf29ce484222325
248,612,3921,82e9a7e534f6b5a7,418,3503,18,7e92b52d054a4f52,7,132,0,cbf29ce484222325
248,622,3922,ad3ddca4d5f27cc1,419,3503,11,15ac50c04903d072,12,110,0,cbf29ce484222325
250,626,3891,79ee590b2e03141f,412,3479,95,5672e281219ef7fa,6,127,0,cbf29ce484222325
256,592,2066,ec9064777a864e5,173,1893,386630,20e8974f0b84c67c,1,257,0,cbf29ce484222325
256,593,3706,a5e30edab9681972,414,3292,69,e182b3691b9473c4,5,152,0,cbf29ce484222325
256,594,3669,99cafc8b6d5857cc,410,3259,80,36164dc5aef24f26,5,137,0,cbf29ce484222325
256,595,3258,e02a55340c93248c,366,2892,1864,3425aa4b01988aa,1,221,0,cbf29ce484222325
256,596,3471,3cf3bb0a5808e875,409,3062,139,83b1681e2c17e816,6,129,0,cbf29ce484222325
256,597,3597,d0fb0fa5f8dbb97f,409,3188,102,d4167547e99a299a,4,142,0,cbf29ce484222325
256,599,3705,8dbde7931308f809,412,3293,99,9140eee77da9af53,5,149,0,cbf29ce484222325
256,600,3777,9efcfb74c714dd63,417,3360,41,4652ca7a677f0cf8,5,74,0,cbf29ce484222325
256,602,3693,5a62950c1955d6f2,412,3281,122,2b40def7c6bf97b3,4,145,0,cbf29ce484222325
256,606,3870,7eadacbb9dc0cde0,418,3452,32,fa0ecb0560ba64dc,13,129,0,cbf29ce484222325
256,610,3840,b117d8b7c886c9dc,415,3425,53,1f7299457622fad1,7,156,0,cbf29ce484222325
256,611,3769,eed53f3ae1f85d19,414,3355,64,bc3a7e004f752ea3,7,148,0,cbf29ce484222325
256,612,3721,f68eda8154beb2e3,415,3306,72,2a98850b9b56bed2,3,141,0,cbf29ce484222325
256,614,3680,7106e51bf1c6c5d1,409,3271,162,5a6e712e0eaf6d4d,4,143,0,cbf29ce484222325
256,616,3551,2a38214ee37e2113,376,3175,1362,a4ef75b805fc178,1,171,0,cbf29ce484222325
256,618,3854,b8cbc53cefd58b4d,417,3437,44,5447a250de985d6c,12,128,0,cbf29ce484222325
256,619,2812,b54d2f6b0e9d4b9f,319,2493,9283,61f502a5c149fb50,1,205,0,cbf29ce484222325
256,620,3350,a4e0665c08b5ae9c,392,2958,454,13935e362d65cc7c,3,165,0,cbf29ce484222325
256,621,3828,cc718d3a7729064a,416,3412,51,5992c963bff73d5c,5,149,0,cbf29ce484222325
256,623,3707,99adf2102721ecfd,408,3299,140,9e164829697c9dc8,6,136,0,cbf29ce484222325
256,624,3879,6a6591ac923137e9,417,3462,58,6ca04af05984f0e6,6,145,0,cbf29ce484222325
256,625,3732,8e45dda19bf1a34a,410,3322,114,57d3d871b5e4df65,6,138,0,cbf29ce484222325
256,626,2994,511d52b244be3f69,333,2661,5419,db5bbc2a1eee0fdf,1,238,0,cbf29ce484222325
256,629,3742,5ec0bfd168eb06aa,415,3327,49,b4dba19645f80fe9,6,148,0,cbf29ce484222325
256,630,3851,c3655475816283df,411,3440,111,4d4907d9093b795a,9,156,0,cbf29ce484222325
256,631,3748,2ab803ca5c09d384,417,3331,31,809dbf3fb20ad942,6,148,0,cbf29ce484222325
256,632,2894,106b77f8e3558fcb,328,2566,9617,4aca407246701649,1,196,0,cbf29ce484222325
256,636,2953,db84940370ec995c,325,2628,14062,7081aceb138a36ad,1,271,0,cbf29ce484222325
260,592,3865,c542c5c59c1c5023,391,3474,527,a855de21f19371bb,3,252,0,cbf29ce484222325
260,593,3796,ef1baa15c167314f,385,3411,758,aad9cf0364457182,3,210,0,cbf29ce484222325
260,594,3686,5ffa812803232d34,356,3330,3060,ae33154ecae05986,2,237,0,cbf29ce484222325
260,595,3847,b7f931d86c545406,394,3453,653,c2bb71a90ebbf8f6,3,228,0,cbf29ce484222325
260,596,3918,b52c9e176fdda9a7,418,3500,12,3575e19f52c580aa,10,153,0,cbf29ce484222325
260,597,3899,2d1ed733afd98963,413,3486,111,fcd6ca70173c6c04,4,139,0,cbf29ce484222325
260,598,3923,a4f76978bc03b814,420,3503,7,1e60edbc62e443e3,17,132,0,cbf29ce484222325
260,599,3862,b1fdc66a9522889d,405,3457,230,402b0d4eef2aeb7a,4,180,0,cbf29ce484222325
260,600,3875,8ba00477864bdf59,410,3465,153,69695bf3e168cd98,4,251,0,cbf29ce484222325
260,601,3913,3e66237f0d2838a3,416,3497,61,1306d1683aa824d7,4,132,0,cbf29ce484222325
260,602,3878,9f025fad296b0fe7,404,3474,228,a3d2f2720a34632d,4,156,0,cbf29ce484222325
260,603,3894,ed402db7114d6bd0,408,3486,200,787eb4febb057b43,4,152,0,cbf29ce484222325
260,604,3681,d315c3351ce95b85,367,3314,2264,90e0dde168f8a199,2,250,0,cbf29ce484222325
260,605,3857,d3471e4aef542c99,405,3452,251,b6d05134a628c5ec,6,168,0,cbf29ce484222325
260,606,3898,ef8e35c21af87321,412,3486,100,9fef6fb0c3fef5ba,4,151,0,cbf29ce484222325
260,607,3904,6971981f166ea423,415,3489,56,84ed0880f342f6d1,7,151,0,cbf29ce484222325
260,608,3857,8bd68df0f4210149,402,3455,241,9fc4e5d94b516d97,4,247,0,cbf29ce484222325
260,609,3918,8526086e14888055,416,3502,61,1306d1683aa824d7,4,132,0,cbf29ce484222325
260,610,3919,b4a1726017923753,418,3501,12,a93e9ed0606341b2,13,132,0,cbf29ce484222325
260,611,3880,7148965c289c036c,406,3474,190,b3372d8dadd64247,5,152,0,cbf29ce484222325
260,612,3443,afb2c33f44a1c150,328,3115,7841,2269150a11cc9ed5,1,279,0,cbf29ce484222325
260,613,3897,9d2c19653f747ea3,412,3485,86,9c4e98b6c64d8b1c,4,152,0,cbf29ce484222325
260,614,3919,282ce35ec4690749,415,3504,35,646bd955716723ff,6,132,0,cbf29ce484222325
260,615,3706,91550b787cfe7a4e,356,3350,3182,818d3b8023d77cf6,2,242,0,cbf29ce484222325
260,616,3849,72da8257e15d1ac8,392,3457,566,f149e86dd690bddd,3,161,0,cbf29ce484222325
260,617,3761,11a5cdee95380fbb,373,3388,1282,796bbef39b0fbe32,3,232,0,cbf29ce484222325
260,618,3875,c5c0ad9607efd6a0,405,3470,247,ec4eed1622e074d5,4,152,0,cbf29ce484222325
260,619,3660,67ebace6e1d4bea4,360,3300,1961,160e9a1c92f016f6,2,280,0,cbf29ce484222325
260,620,3903,647dd853fdd69fca,412,3491,106,4f758f655c223334,4,132,0,cbf29ce484222325
260,621,3897,ccde032ca537e8bd,407,3490,209,6aed093233edd482,4,156,0,cbf29ce484222325
260,622,3760,f1e3b6d6b2b79aa8,385,3375,814,fcd498242453c992,3,240,0,cbf29ce484222325
260,623,3879,5df587adc20b656e,407,3472,191,33ccd85963296bed,4,139,0,cbf29ce484222325
260,624,3903,18f484f9c1a2be3e,406,3497,239,4e0acad68f548421,3,139,0,cbf29ce484222325
265,592,3923,72c1e4490a87fc05,419,3504,38,a4bd1db281e7a917,10,198,0,cbf29ce484222325
265,595,3924,766d8aaa56b12ff9,420,3504,7,fa4bd48eab47073e,6,98,0,cbf29ce484222325
265,619,3921,67a81589343e6213,419,3502,17,a748b5ce2adba3c6,6,97,0,cbf29ce484222325
265,625,3924,1550d5a9201d9996,420,3504,24,50d763002d8e3373,10,198,0,cbf29ce484222325
270,592,3917,4afd892428431f8,416,3501,87,39262d7294ea122,7,197,0,cbf29ce484222325
271,612,3924,61db0447dae18813,420,3504,3,558257b5c8992671,52,70,0,cbf29ce484222325
271,616,3923,2d6ceb8fc3d31f0c,420,3503,8,4ebad120ec162881,9,80,0,cbf29ce484222325
271,619,3923,1681e5c4c63d4b76,419,3504,11,688daca07c536f11,9,80,0,cbf29ce484222325
271,626,3902,722c88273e813d53,411,3491,99,b3d142d9e6117bab,4,177,0,cbf29ce484222325
