mask_hex,rank,dual_numerator,in_retained_pool
1a6a4200,9,1283438845,0
1a6a4800,9,1419127848,0
1a6c0006,9,1077785754,0
1a6c0012,9,1077785754,0
1a6c0042,9,1077785754,0
1a6c0044,9,1077785754,0
1a6c0050,9,1077785754,0
1a6c0060,9,1077785754,0
1a6c0140,9,1077785754,0
1a6c0202,9,1077785754,0
1a6c0240,9,1077785754,0
1a6c0802,9,1473885785,0
1a6c0804,9,1473885785,0
1a6c0810,9,1077785754,0
1a6c0820,9,1077785754,0
1a6c0840,9,1473885785,0
1a6c0900,9,1077785754,0
1a6c0a00,9,1307934314,0
1a6c4002,9,1124995663,0
1a6c4004,9,1124995663,0
1a6c4010,9,1077785754,0
1a6c4020,9,1077785754,0
1a6c4040,9,1124995663,0
1a6c4100,9,1077785754,0
1a6c4200,9,1124995663,0
1a6c4800,9,1124995663,0
1a6d0002,9,1077785754,0
1a6d0040,9,1077785754,0
1a6d0200,9,1307934314,0
1a6d0800,9,1473885785,0
1a6d4000,9,1124995663,0
1a6e0002,9,1077785754,0
1a6e0004,9,1077785754,0
1a6e0010,9,1077785754,0
1a6e0040,9,1077785754,0
1a6e0100,9,1077785754,0
1a6e0200,9,1077785754,0
1a6e0800,9,1473885785,0
1a6e4000,9,1124995663,0
1a6f0000,9,1077785754,0
1aa20242,9,1221148856,0
1aa20282,9,1343764393,0
1aa202c0,9,1353027463,0
1aaa0042,9,1386128494,0
1aaa00c0,9,1169116979,0
1aaa0202,9,1135009531,0
1aaa0240,9,1240052869,0
1b020a82,9,1003090169,0
1b028882,9,1053799729,0
1b028884,9,1053799729,0
1b038880,9,1053799729,0
1b220016,9,1223525191,0
1b220086,9,1112841977,0
1b220092,9,1198009469,0
1b2200c2,9,1198009469,0
1b220206,9,1686767228,0
1b220882,9,1198009469,0
1b220884,9,1217885315,0
1b2208c0,9,1303052807,0
1b220980,9,1303052807,0
1b220a02,9,1686767228,0
1b224802,9,1065563078,0
1b228802,9,1150996923,0
1b280882,9,1094127932,0
1b2808c0,9,1199171270,0
1b280a80,9,1098732929,0
1b2a0006,9,1137385866,0
1b2a0042,9,1222553358,0
1b2a0044,9,1059490553,0
1b2a0202,9,1122115017,0
1b2a0204,9,1227158355,0
1b2a0240,9,1227158355,0
1b2a0802,9,1222553358,0
1b2a0804,9,1242429204,0
1b2a0840,9,1144658045,0
1b2a0a00,9,1227158355,0
1b430a00,9,1444673765,0
1b490801,9,1013971155,0
1b600806,9,1005897960,0
1b600812,9,1091065452,0
1b600842,9,1091065452,0
1b600844,9,1110941298,0
1b600850,9,1196108790,0
1b600940,9,1196108790,0
1b600a02,9,1005897960,0
1b600a40,9,1110941298,0
1b610802,9,1091065452,0
1b610840,9,1196108790,0
1b610880,9,1055820764,0
1b610a00,9,1589454184,0
1b620202,9,1221533922,0
1b620a00,9,1326577260,0
1b630200,9,1326577260,0
1b680204,9,1024801973,0
1b680240,9,1024801973,0
1b680802,9,1004926127,0
1b680804,9,1024801973,0
1b680840,9,1109969465,0
1b680900,9,1109969465,0
1b680a00,9,1024801973,0
1b690002,9,1004926127,0
1b690200,9,1024801973,0
1b690800,9,1109969465,0
1b808124,9,1018711273,0
1b808842,9,1018711273,0
1b820282,9,1003090169,0
1b8202c0,9,1108133507,0
1b820a80,9,1108133507,0
1ba000c2,9,1431215022,0
1ba00242,9,1304155125,0
1ba00842,9,1206383966,0
1ba00882,9,1431215022,0
1ba008c0,9,1536258360,0
1ba00940,9,1311427304,0
1ba00a40,9,1409198463,0
1ba20042,9,1085697388,0
1ba20082,9,1044309830,0
1ba200c0,9,1149353168,0
1ba20240,9,1022293271,0
1ba20802,9,1085697388,0
1ba20880,9,1149353168,0
1ba80006,9,1035077149,0
1ba80042,9,1120244641,0
1ba80044,9,1140120487,0
1ba80082,9,1078857083,0
1ba800c0,9,1183900421,0
1ba80202,9,1035077149,0
1ba80240,9,1140120487,0
1ba80802,9,1120244641,0
1ba80840,9,1225287979,0
1ba80880,9,1183900421,0
1c428881,9,1076411235,0
2000609f,9,1049124847,0
2000a3a5,9,1337541520,0
2000e1a5,9,1510936952,0
2000e287,9,1100714827,0
20024e89,9,1191577017,0
20030e89,9,1026313833,0
20034689,9,1062787200,0
20043097,9,1026776202,0
20046097,9,1300951179,0
200460a7,9,1081595423,0
20046287,9,1092812234,0
200462a5,9,1092812234,0
20046a85,9,1092812234,0
2004a1a5,9,1525098522,0
2004a649,9,1025721969,0
2004b28c,9,1209629794,0
2004e087,9,1081595423,0
2004e125,9,1363684780,0
2004e1a4,9,1068821342,0
2006b20c,9,1131110942,0
2008043f,9,1055535670,0
20080c1f,9,1055535670,0
2008203f,9,1695029873,0
2008209f,9,1089797214,0
200820af,9,1089797214,0
2008241f,9,1055535670,0
2008243e,9,1330141010,0
20082497,9,1498734627,0
2008249e,9,1018217901,0
200824a7,9,1498734627,0
200824ae,9,1018217901,0
200824c7,9,1374584293,0
200824ce,9,1018217901,0
200824da,9,1018217901,0
20082617,9,1211276380,0
2008261e,9,1295740221,0
20082696,9,1269298266,0
200826a6,9,1269298266,0
200826c6,9,1269298266,0
200827a4,9,1269298266,0
2008288f,9,1089797214,0
20082c87,9,1498734627,0
20082c8e,9,1018217901,0
20082c9a,9,1018217901,0
20082e86,9,1269298266,0
2008309e,9,1455709331,0
2008328e,9,1209629794,0
20083296,9,1484508337,0
200832a6,9,1484508337,0
200832ac,9,1209629794,0
200833a4,9,1484508337,0
20083a86,9,1484508337,0
20083a8c,9,1209629794,0
20086097,9,1664437031,0
200860a7,9,1664437031,0
200860c7,9,1664437031,0
20086417,9,1098762389,0
20086487,9,1098762389,0
20086493,9,1098762389,0
20086495,9,1098762389,0
20086496,9,1098762389,0
200864a3,9,1098762389,0
200864a5,9,1098762389,0
200864a6,9,1098762389,0
200864b4,9,1098762389,0
200864c3,9,1098762389,0
200864c5,9,1098762389,0
200864c6,9,1098762389,0
200864d1,9,1098762389,0
200864d4,9,1098762389,0
200864e4,9,1098762389,0
20086583,9,1098762389,0
20086585,9,1098762389,0
20086586,9,1098762389,0
200865a4,9,1098762389,0
20086887,9,1664437031,0
20086c83,9,1098762389,0
20086c85,9,1098762389,0
20086c86,9,1098762389,0
20086ca4,9,1098762389,0
20086cc1,9,1098762389,0
20086cc4,9,1098762389,0
20088559,9,1206046670,0
2008a01f,9,1080245719,0
2008a325,9,1645178630,0
2008a3a4,9,2972321731,0
2008a41e,9,1330141010,0
2008a44e,9,1330141010,0
2008a487,9,1374584293,0
2008a496,9,1868679622,0
2008a4a5,9,1374584293,0
2008a4c3,9,1374584293,0
2008a4c5,9,1374584293,0
2008a4c6,9,1868679622,0
2008a52c,9,1330141010,0
2008a5a4,9,1868679622,0
2008a607,9,1211276380,0
2008a60e,9,1295740221,0
2008a645,9,1211276380,0
2008a64a,9,1295740221,0
2008a64c,9,1295740221,0
2008a686,9,1269298266,0
2008a6a4,9,1269298266,0
2008a6c2,9,1269298266,0
2008a6c4,9,1269298266,0
2008a6d0,9,1269298266,0
2008a724,9,1705371709,0
2008ac4c,9,1330141010,0
2008acc1,9,1374584293,0
2008ae48,9,1295740221,0
2008aec0,9,1269298266,0
2008b286,9,1484508337,0
2008b28c,9,1209629794,0
2008c6c1,9,1125071981,0
2008e087,9,1049652877,0
2008e0a5,9,1049652877,0
2008e1a4,9,1274553520,0
2009041f,9,1055535670,0
2009201f,9,1695029873,0
2009208f,9,1089797214,0
2009221b,9,1136377675,0
2009240f,9,1055535670,0
2009241b,9,1055535670,0
2009241e,9,1915202448,0
20092487,9,1498734627,0
2009248e,9,1018217901,0
2009249a,9,1018217901,0
20092607,9,1211276380,0
2009260e,9,1295740221,0
20092616,9,2070943158,0
20092686,9,1269298266,0
20092692,9,1269298266,0
200926a4,9,1269298266,0
20092c8a,9,1018217901,0
20092c8c,9,1018217901,0
20092e84,9,1269298266,0
20093286,9,1484508337,0
2009328a,9,1209629794,0
2009328c,9,1209629794,0
20096087,9,1664437031,0
20096483,9,1098762389,0
20096485,9,1098762389,0
20096486,9,1098762389,0
200964a4,9,1098762389,0
200964c1,9,1098762389,0
200964c4,9,1098762389,0
20096c81,9,1098762389,0
20096c84,9,1098762389,0
2009a20b,9,1136377675,0
2009a309,9,1136377675,0
2009a44c,9,1330141010,0
2009a60a,9,1295740221,0
2009a60c,9,1295740221,0
2009a648,9,1295740221,0
2009a682,9,1269298266,0
2009a684,9,1269298266,0
2009a6c0,9,1269298266,0
200a061e,9,1347764082,0
200a221e,9,1328718649,0
200b2216,9,1831949774,0
200c2097,9,1229421419,0
200c209e,9,2073253336,0
200c20a7,9,1229421419,0
200c228e,9,1703023465,0
200c2296,9,2478226402,0
200c23a4,9,2478226402,0
200c2417,9,1760834517,0
200c241e,9,1267214418,0
200c2487,9,1229421419,0
200c2493,9,1229421419,0
200c2495,9,1229421419,0
200c2496,9,1229421419,0
200c24a5,9,1229421419,0
200c24a6,9,1229421419,0
200c24c3,9,1105271085,0
200c24c5,9,1105271085,0
200c24c6,9,1229421419,0
200c2585,9,1105271085,0
200c25a4,9,1105271085,0
200c2607,9,1211276380,0
200c2616,9,1576847829,0
200c2a8c,9,1703023465,0
200c2c83,9,1229421419,0
200c2c85,9,1229421419,0
200c2c86,9,1229421419,0
200c301e,9,2135407176,0
200c308e,9,1455709331,0
200c3096,9,1730587874,0
200c309c,9,1455709331,0
200c30a6,9,1730587874,0
200c30ac,9,1455709331,0
200c31a4,9,1730587874,0
200c320e,9,1889327639,0
200c3216,9,2164206182,0
200c3286,9,1484508337,0
200c328a,9,1209629794,0
200c328c,9,1209629794,0
200c3292,9,1484508337,0
200c3294,9,1484508337,0
200c3298,9,1209629794,0
200c32a4,9,1484508337,0
200c32a8,9,1209629794,0
200c32c4,9,1484508337,0
200c32c8,9,1209629794,0
200c3384,9,1484508337,0
200c388c,9,1455709331,0
200c3a84,9,1484508337,0
200c3a88,9,1209629794,0
200c441e,9,1034011439,0
200c4487,9,1208138943,0
200c448e,9,1034011439,0
200c44cc,9,1034011439,0
200c4683,9,1331964685,0
200c6017,9,1126490318,0
200c6027,9,1126490318,0
200c6093,9,1035764125,0
200c6096,9,1192971676,0
200c60a3,9,1035764125,0
200c60a6,9,1192971676,0
200c60c3,9,1035764125,0
200c6183,9,1035764125,0
200c61a4,9,1192971676,0
200c6216,9,1341168846,0
200c6883,9,1035764125,0
200c6886,9,1192971676,0
200c841b,9,1052153969,0
200c844b,9,1052153969,0
200c84cc,9,1167163760,0
200c86c1,9,1049864271,0
200c86c8,9,1535850394,0
200ca01b,9,1294987440,0
200ca087,9,1105271085,0
200ca093,9,1157693328,0
200ca096,9,2808294550,0
200ca1a4,9,2808294550,0
200ca207,9,1714507505,0
200ca286,9,2478226402,0
200ca28a,9,1703023465,0
200ca28c,9,1703023465,0
200ca407,9,1541344528,0
200ca416,9,2002255632,0
200ca445,9,1541344528,0
200ca446,9,1541344528,0
200ca483,9,1105271085,0
200ca485,9,1105271085,0
200ca486,9,1105271085,0
200ca491,9,1105271085,0
200ca492,9,1105271085,0
200ca494,9,1105271085,0
200ca4a1,9,1105271085,0
200ca4a4,9,1105271085,0
200ca4c1,9,1105271085,0
200ca4c2,9,1105271085,0
200ca4c4,9,1105271085,0
200ca4d0,9,1105271085,0
200ca524,9,1541344528,0
200ca581,9,1105271085,0
200ca584,9,1105271085,0
200ca5c0,9,1105271085,0
200ca603,9,1211276380,0
200ca605,9,1211276380,0
200ca606,9,1576847829,0
200ca641,9,1211276380,0
200ca644,9,1576847829,0
200caa88,9,1703023465,0
200cac81,9,1105271085,0
200cac84,9,1105271085,0
200cacc0,9,1105271085,0
200cb086,9,1730587874,0
200cb08a,9,1508131574,0
200cb08c,9,1455709331,0
200cb094,9,1730587874,0
200cb0a4,9,1730587874,0
200cb206,9,2164206182,0
200cb20c,9,1889327639,0
200cb282,9,1484508337,0
200cb284,9,1484508337,0
200cb288,9,1209629794,0
200cb290,9,1484508337,0
200cba80,9,1484508337,0
200cc4c1,9,1133852882,0
200cc4c4,9,1950121098,0
200cc681,9,1107167624,0
200ce007,9,1002339984,0
200ce086,9,1068821342,0
200ce094,9,1068821342,0
200ce0a4,9,1068821342,0
200ce203,9,1435554873,0
200ce884,9,1068821342,0
200d041b,9,1176304303,0
200d2286,9,2478226402,0
200d228c,9,1703023465,0
200d2483,9,1229421419,0
200d2485,9,1229421419,0
200d2486,9,1229421419,0
200d2605,9,1211276380,0
200d2606,9,1576847829,0
200d2a88,9,1703023465,0
200d308c,9,1455709331,0
200d320c,9,1889327639,0
200d3282,9,1484508337,0
200d3284,9,1484508337,0
200d3288,9,1209629794,0
200d448c,9,1034011439,0
200d4688,9,1184522439,0
200d6083,9,1035764125,0
200d6086,9,1192971676,0
200d840b,9,1052153969,0
200d8449,9,1052153969,0
200da288,9,1703023465,0
200da481,9,1105271085,0
200da484,9,1105271085,0
200da4c0,9,1105271085,0
200da601,9,1211276380,0
200db280,9,1484508337,0
200e201e,9,1474389077,0
200e220e,9,1254899088,0
200e2216,9,1758130213,0
200e2a0c,9,1254899088,0
200e448a,9,1094885322,0
200e84c8,9,1195745557,0
200e8648,9,1195745557,0
200e8688,9,1195745557,0
200ea00e,9,1350238743,0
200ea20c,9,1254899088,0
200f220c,9,1254899088,0
201031ac,9,1236826693,0
2010328e,9,1236826693,0
201033a4,9,1511705236,0
20103a8c,9,1236826693,0
20106097,9,1757318607,0
201060a7,9,1757318607,0
201061a5,9,1757318607,0
20106287,9,1266684787,0
201062a5,9,1266684787,0
201063a4,9,1266684787,0
20106487,9,1044280912,0
20106496,9,1044280912,0
201064a5,9,1044280912,0
201064d1,9,1044280912,0
201065a4,9,1044280912,0
20106683,9,1044280912,0
20106685,9,1044280912,0
20106686,9,1044280912,0
20106691,9,1044280912,0
201066a1,9,1044280912,0
201066a4,9,1044280912,0
201066c1,9,1044280912,0
201066c4,9,1044280912,0
20106724,9,1044280912,0
20106781,9,1044280912,0
201067a0,9,1044280912,0
20106887,9,1757318607,0
20106a83,9,1266684787,0
20106a85,9,1266684787,0
20106c83,9,1044280912,0
20106c85,9,1044280912,0
20106ca4,9,1044280912,0
20106cc1,9,1044280912,0
20106cc4,9,1044280912,0
20106e81,9,1044280912,0
20106e84,9,1044280912,0
20106ec0,9,1044280912,0
2010a1a5,9,1234433505,0
2010a1ac,9,1987489000,0
2010a325,9,1594516194,0
2010a3a4,9,2762691937,0
2010a5a4,9,1269298266,0
2010a5d0,9,1269298266,0
2010aec0,9,1269298266,0
2010b12c,9,1236826693,0
2010b1a4,9,1274878543,0
2010b324,9,1511705236,0
2010ba88,9,1236826693,0
2010c1a5,9,1160003062,0
2010c325,9,1160003062,0
2010e321,9,1106102311,0
20112e81,9,1044280912,0
2011328c,9,1236826693,0
20113a88,9,1236826693,0
20116483,9,1044280912,0
20116485,9,1044280912,0
20116681,9,1044280912,0
20116684,9,1044280912,0
20116a81,9,1266684787,0
20116e80,9,1044280912,0
2011aa81,9,1234433505,0
2011b288,9,1236826693,0
201421ac,9,1493393671,0
20142287,9,1092812234,0
20142a85,9,1092812234,0
20143096,9,1360869228,0
201431a4,9,1360869228,0
20143286,9,1274878543,0
20143294,9,1274878543,0
201432a4,9,1274878543,0
20143a84,9,1274878543,0
20146087,9,1092812234,0
20146093,9,1092812234,0
20146095,9,1092812234,0
20146096,9,1092812234,0
201460a5,9,1092812234,0
201460a6,9,1092812234,0
201460c5,9,1092812234,0
201461a4,9,1092812234,0
20146283,9,1092812234,0
20146285,9,1092812234,0
20146286,9,1092812234,0
20146291,9,1092812234,0
201462a1,9,1092812234,0
201462a4,9,1092812234,0
201462c1,9,1092812234,0
20146381,9,1092812234,0
20146883,9,1092812234,0
20146885,9,1092812234,0
20146886,9,1092812234,0
20146891,9,1092812234,0
201468a1,9,1092812234,0
201468a4,9,1092812234,0
20146a81,9,1092812234,0
20146a84,9,1092812234,0
20148558,9,1198834322,0
2014912c,9,1323942641,0
2014a08e,9,1493393671,0
2014a0ac,9,1493393671,0
2014a125,9,1357689501,0
2014a12c,9,1493393671,0
2014a1a4,9,2268596608,0
2014a28c,9,1493393671,0
2014a298,9,1493393671,0
2014a388,9,1493393671,0
2014a88c,9,1493393671,0
2014aa88,9,1493393671,0
2014b086,9,1274878543,0
2014b094,9,1274878543,0
2014b0a4,9,1274878543,0
2014b0c4,9,1274878543,0
2014b124,9,1274878543,0
2014b184,9,1274878543,0
2014b206,9,1274878543,0
2014b282,9,1274878543,0
2014b284,9,1274878543,0
2014b290,9,1274878543,0
2014b2a0,9,1274878543,0
2014b2c0,9,1274878543,0
2014b380,9,1274878543,0
2014b884,9,1274878543,0
2014ba80,9,1274878543,0
2014c125,9,1160003062,0
2014c524,9,2093619783,0
2014e121,9,1106102311,0
2014e203,9,1106102311,0
2014e221,9,1106102311,0
2014e301,9,1106102311,0
2014ea01,9,1106102311,0
20152a81,9,1092812234,0
20152a88,9,1493393671,0
20153284,9,1274878543,0
20156083,9,1092812234,0
20156085,9,1092812234,0
20156281,9,1092812234,0
20156284,9,1092812234,0
2015a288,9,1493393671,0
2015b084,9,1274878543,0
2015b280,9,1274878543,0
2015e201,9,1106102311,0
2016c4c0,9,1318416846,0
2018043e,9,1352824814,0
2018045e,9,1352824814,0
2018049e,9,1352824814,0
201804ae,9,1352824814,0
2018052e,9,1352824814,0
2018056c,9,1352824814,0
201805ac,9,1352824814,0
2018061e,9,1352824814,0
2018062e,9,1352824814,0
20180687,9,1775202935,0
2018068e,9,1352824814,0
201806ac,9,1352824814,0
2018072c,9,1352824814,0
20180e8a,9,1340104836,0
2018132c,9,1257820239,0
20182097,9,1265836757,0
2018209e,9,2478122820,0
201820a7,9,1265836757,0
201820ae,9,2478122820,0
201820c7,9,1265836757,0
2018212e,9,2478122820,0
201821a5,9,1265836757,0
201821ac,9,2478122820,0
20182217,9,1135285626,0
2018221e,9,1987489000,0
2018228e,9,1987489000,0
20182296,9,2762691937,0
2018229a,9,1987489000,0
201822a6,9,2762691937,0
201822ac,9,1987489000,0
2018232c,9,1987489000,0
201823a4,9,2762691937,0
20182436,9,1269298266,0
20182456,9,1269298266,0
20182496,9,1269298266,0
201824a6,9,1269298266,0
201824b4,9,1269298266,0
201824c6,9,1269298266,0
201824d2,9,1269298266,0
201824d4,9,1269298266,0
201824e4,9,1269298266,0
20182526,9,1269298266,0
20182586,9,1269298266,0
201825a4,9,1269298266,0
20182616,9,1269298266,0
20182626,9,1269298266,0
20182646,9,1269298266,0
20182686,9,1269298266,0
20182692,9,1269298266,0
20182694,9,1269298266,0
201826a2,9,1269298266,0
201826a4,9,1269298266,0
201826c2,9,1269298266,0
201826c4,9,1269298266,0
201826d0,9,1269298266,0
201826e0,9,1269298266,0
20182706,9,1269298266,0
20182724,9,1269298266,0
20182782,9,1269298266,0
20182784,9,1269298266,0
201827a0,9,1269298266,0
201827c0,9,1269298266,0
20182887,9,1265836757,0
2018288e,9,2478122820,0
20182893,9,1265836757,0
20182896,9,3253325757,0
2018289a,9,2478122820,0
201828ac,9,2478122820,0
20182a07,9,1135285626,0
20182a0e,9,1987489000,0
20182a86,9,2762691937,0
20182a8a,9,1987489000,0
20182a8c,9,1987489000,0
20182c16,9,1269298266,0
20182c26,9,1269298266,0
20182c46,9,1269298266,0
20182c86,9,1269298266,0
20182c92,9,1269298266,0
20182c94,9,1269298266,0
20182ca4,9,1269298266,0
20182cc2,9,1269298266,0
20182cc4,9,1269298266,0
20182e06,9,1269298266,0
20182e82,9,1269298266,0
20182e84,9,1269298266,0
20182e90,9,1269298266,0
20182ea0,9,1269298266,0
20182ec0,9,1269298266,0
20182f80,9,1269298266,0
20183036,9,1274878543,0
20183096,9,1274878543,0
201830a6,9,1274878543,0
201830c6,9,1274878543,0
20183126,9,1274878543,0
20183186,9,1274878543,0
201831a4,9,1274878543,0
20183216,9,1274878543,0
20183226,9,1274878543,0
20183246,9,1274878543,0
20183286,9,1274878543,0
20183292,9,1274878543,0
20183294,9,1274878543,0
201832a2,9,1274878543,0
201832a4,9,1274878543,0
201832c2,9,1274878543,0
201832c4,9,1274878543,0
20183324,9,1274878543,0
20183382,9,1274878543,0
20183384,9,1274878543,0
201833a0,9,1274878543,0
20183816,9,1274878543,0
20183886,9,1274878543,0
20183892,9,1274878543,0
201838a4,9,1274878543,0
20183a06,9,1274878543,0
20183a82,9,1274878543,0
20183a84,9,1274878543,0
20183a90,9,1274878543,0
20184097,9,1364193786,0
2018432c,9,1044785673,0
20184496,9,1866132487,0
20184686,9,1866132487,0
20184724,9,1866132487,0
20184887,9,1364193786,0
20184c46,9,1711501831,0
20184c86,9,1711501831,0
20186017,9,1265836757,0
20186027,9,1265836757,0
20186036,9,1265836757,0
20186047,9,1265836757,0
20186087,9,1265836757,0
20186093,9,1265836757,0
20186095,9,1265836757,0
20186096,9,1265836757,0
201860a3,9,1265836757,0
201860a5,9,1265836757,0
201860a6,9,1265836757,0
201860b4,9,1265836757,0
201860c3,9,1265836757,0
201860c5,9,1265836757,0
201860c6,9,1265836757,0
201860e4,9,1265836757,0
20186125,9,1265836757,0
20186126,9,1265836757,0
20186183,9,1265836757,0
20186185,9,1265836757,0
20186186,9,1265836757,0
201861a4,9,1265836757,0
20186807,9,1265836757,0
20186816,9,1265836757,0
20186826,9,1265836757,0
20186883,9,1265836757,0
20186885,9,1265836757,0
20186886,9,1265836757,0
20186891,9,1265836757,0
20186892,9,1265836757,0
201868a1,9,1265836757,0
201868a4,9,1265836757,0
201868c1,9,1265836757,0
20188325,9,2273337561,0
20188417,9,1775202935,0
2018841e,9,1352824814,0
2018842e,9,1352824814,0
20188447,9,1775202935,0
2018844e,9,1352824814,0
2018845a,9,1692929651,0
2018845c,9,1352824814,0
2018846c,9,1352824814,0
20188487,9,1775202935,0
2018848e,9,1352824814,0
201884ac,9,1352824814,0
201884c3,9,1850410645,0
201884c5,9,1775202935,0
201884ca,9,1692929651,0
201884cc,9,1352824814,0
201884d8,9,1692929651,0
20188525,9,1775202935,0
2018852c,9,1352824814,0
2018854c,9,1352824814,0
20188558,9,1692929651,0
20188607,9,1775202935,0
2018860e,9,1352824814,0
2018862c,9,1352824814,0
20188643,9,1850410645,0
20188645,9,1775202935,0
2018864a,9,1692929651,0
2018864c,9,1352824814,0
20188658,9,1692929651,0
20188683,9,1850410645,0
20188685,9,1775202935,0
2018868a,9,1692929651,0
2018868c,9,1352824814,0
201886c1,9,1850410645,0
201886c8,9,1692929651,0
20188724,9,3849498499,0
20188728,9,1692929651,0
20188c4a,9,1340104836,0
20188c58,9,1340104836,0
20188c68,9,1340104836,0
20188c8a,9,1340104836,0
20188cc1,9,1850410645,0
20188cc8,9,1340104836,0
20188d48,9,1340104836,0
20188e0a,9,1340104836,0
20188e41,9,1850410645,0
20188e48,9,1340104836,0
20188e81,9,1850410645,0
20188e88,9,1340104836,0
20189550,9,1274176882,0
201896c0,9,1274176882,0
20189c42,9,1274176882,0
20189cc0,9,1274176882,0
2018a017,9,1135285626,0
2018a08e,9,1987489000,0
2018a096,9,2762691937,0
2018a09a,9,1987489000,0
2018a0ac,9,1987489000,0
2018a125,9,1135285626,0
2018a126,9,3122774626,0
2018a12c,9,1987489000,0
2018a1a4,9,2762691937,0
2018a207,9,1135285626,0
2018a20e,9,1987489000,0
2018a286,9,2762691937,0
2018a28a,9,1987489000,0
2018a28c,9,1987489000,0
2018a292,9,2762691937,0
2018a298,9,1987489000,0
2018a2a4,9,2762691937,0
2018a2a8,9,1987489000,0
2018a2c8,9,1987489000,0
2018a324,9,3122774626,0
2018a388,9,1987489000,0
2018a416,9,1269298266,0
2018a426,9,1269298266,0
2018a446,9,1269298266,0
2018a452,9,1269298266,0
2018a454,9,1269298266,0
2018a464,9,1269298266,0
2018a486,9,1269298266,0
2018a492,9,1269298266,0
2018a494,9,1269298266,0
2018a4a2,9,1269298266,0
2018a4a4,9,1269298266,0
2018a4c2,9,1269298266,0
2018a4c4,9,1269298266,0
2018a4d0,9,1269298266,0
2018a4e0,9,1269298266,0
2018a506,9,1269298266,0
2018a524,9,1269298266,0
2018a550,9,1269298266,0
2018a582,9,1269298266,0
2018a584,9,1269298266,0
2018a5a0,9,1269298266,0
2018a5c0,9,1269298266,0
2018a606,9,1269298266,0
2018a612,9,1269298266,0
2018a614,9,1269298266,0
2018a624,9,1269298266,0
2018a642,9,1269298266,0
2018a644,9,1269298266,0
2018a650,9,1269298266,0
2018a660,9,1269298266,0
2018a682,9,1269298266,0
2018a684,9,1269298266,0
2018a690,9,1269298266,0
2018a6a0,9,1269298266,0
2018a6c0,9,1269298266,0
2018a720,9,1269298266,0
2018a740,9,1269298266,0
2018a780,9,1269298266,0
2018a80e,9,1987489000,0
2018a886,9,2762691937,0
2018a88a,9,1987489000,0
2018a88c,9,1987489000,0
2018aa03,9,1135285626,0
2018aa82,9,2762691937,0
2018aa88,9,1987489000,0
2018ac06,9,1269298266,0
2018ac42,9,1269298266,0
2018ac44,9,1269298266,0
2018ac82,9,1269298266,0
2018ac84,9,1269298266,0
2018ac90,9,1269298266,0
2018acc0,9,1269298266,0
2018ae02,9,1269298266,0
2018ae04,9,1269298266,0
2018ae40,9,1269298266,0
2018ae80,9,1269298266,0
2018b016,9,1274878543,0
2018b026,9,1274878543,0
2018b086,9,1274878543,0
2018b092,9,1274878543,0
2018b094,9,1274878543,0
2018b0a4,9,1274878543,0
2018b0c4,9,1274878543,0
2018b124,9,1274878543,0
2018b184,9,1274878543,0
2018b206,9,1274878543,0
2018b224,9,1274878543,0
2018b282,9,1274878543,0
2018b284,9,1274878543,0
2018b290,9,1274878543,0
2018b2a0,9,1274878543,0
2018b2c0,9,1274878543,0
2018b380,9,1274878543,0
2018b806,9,1274878543,0
2018b882,9,1274878543,0
2018b884,9,1274878543,0
2018ba80,9,1274878543,0
2018c416,9,1866132487,0
2018c446,9,1866132487,0
2018c464,9,1866132487,0
2018c486,9,1866132487,0
2018c4c2,9,1941340197,0
2018c4c4,9,1866132487,0
2018c524,9,1866132487,0
2018c550,9,1941340197,0
2018c606,9,1866132487,0
2018c644,9,1866132487,0
2018c684,9,1866132487,0
2018c6c0,9,1941340197,0
2018cc06,9,1711501831,0
2018cc42,9,1786709541,0
2018cc44,9,1711501831,0
2018ccc0,9,1786709541,0
2018ce40,9,1786709541,0
2019041e,9,1352824814,0
2019052c,9,1352824814,0
2019060e,9,1352824814,0
2019068a,9,1692929651,0
2019068c,9,1352824814,0
20190c8a,9,1340104836,0
20190e81,9,1850410645,0
20190e88,9,1340104836,0
20192087,9,1265836757,0
20192207,9,1135285626,0
2019220e,9,1987489000,0
20192286,9,2762691937,0
2019228a,9,1987489000,0
2019228c,9,1987489000,0
20192416,9,1269298266,0
20192486,9,1269298266,0
20192492,9,1269298266,0
201924a4,9,1269298266,0
201924c4,9,1269298266,0
20192606,9,1269298266,0
20192612,9,1269298266,0
20192624,9,1269298266,0
20192682,9,1269298266,0
20192684,9,1269298266,0
20192690,9,1269298266,0
201926a0,9,1269298266,0
201926c0,9,1269298266,0
20192780,9,1269298266,0
2019288a,9,2478122820,0
20192a82,9,2762691937,0
20192a88,9,1987489000,0
20192c82,9,1269298266,0
20192c84,9,1269298266,0
20192e02,9,1269298266,0
20192e80,9,1269298266,0
20193086,9,1274878543,0
20193206,9,1274878543,0
20193282,9,1274878543,0
20193284,9,1274878543,0
20193290,9,1274878543,0
201932a0,9,1274878543,0
20193a80,9,1274878543,0
20196007,9,1265836757,0
20196083,9,1265836757,0
20196085,9,1265836757,0
20196086,9,1265836757,0
201960a4,9,1265836757,0
20196881,9,1265836757,0
20196884,9,1265836757,0
2019840e,9,1352824814,0
2019844a,9,1692929651,0
2019844c,9,1352824814,0
2019848c,9,1352824814,0
201984c8,9,1692929651,0
