q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
260,605,3435,8b0bf8d48eb2d444,405,3030,251,b6d05134a628c5ec,1,154,0,cbf29ce484222325
260,606,3461,2e84ebbce4f6145b,412,3049,100,9fef6fb0c3fef5ba,3,139,0,cbf29ce484222325
260,607,3466,ee670dbcfb9773e4,415,3051,56,84ed0880f342f6d1,4,139,0,cbf29ce484222325
260,608,3434,414d18cb40ffdd4e,402,3032,241,9fc4e5d94b516d97,1,231,0,cbf29ce484222325
260,609,3476,daf930d458ccb2d5,416,3060,61,1306d1683aa824d7,3,121,0,cbf29ce484222325
260,610,3477,adee863220915acf,418,3059,12,a93e9ed0606341b2,9,121,0,cbf29ce484222325
260,611,3448,19951d81a9bc7b86,406,3042,190,b3372d8dadd64247,1,139,0,cbf29ce484222325
260,612,3121,78d523fd6040695c,328,2793,7841,2269150a11cc9ed5,1,264,4,a751ddac9cd2ffd7
260,613,3462,6c34ba6bc93f253c,412,3050,86,9c4e98b6c64d8b1c,3,139,0,cbf29ce484222325
260,614,3475,c0dd9601237a1345,415,3060,35,646bd955716723ff,3,121,0,cbf29ce484222325
260,615,3315,e6347d87dcc42906,356,2959,3182,818d3b8023d77cf6,1,234,2,f3ef337fffb27d6e
260,616,3428,9a2d5ea550fd5ca5,392,3036,566,f149e86dd690bddd,1,151,0,cbf29ce484222325
260,617,3357,550967d7bda7bb88,373,2984,1282,796bbef39b0fbe32,1,218,0,cbf29ce484222325
260,618,3445,53facedf743172e6,405,3040,247,ec4eed1622e074d5,3,139,0,cbf29ce484222325
260,619,3283,8583c1020d012fad,360,2923,1961,160e9a1c92f016f6,1,265,1,5466220d99d57a4d
260,620,3466,2f9ab6c11d83d97b,412,3054,106,4f758f655c223334,1,121,0,cbf29ce484222325
260,621,3459,e90cf52663e177ad,407,3052,209,6aed093233edd482,3,145,0,cbf29ce484222325
260,622,3361,da607f3707e3499,385,2976,814,fcd498242453c992,1,227,0,cbf29ce484222325
260,623,3452,8737e98e17fe717e,407,3045,191,33ccd85963296bed,2,133,0,cbf29ce484222325
260,624,3462,8a2b9c1c15e6e6a,406,3056,239,4e0acad68f548421,2,133,0,cbf29ce484222325
265,595,3480,54ae01805362221,420,3060,7,fa4bd48eab47073e,2,89,0,cbf29ce484222325
265,619,3479,f0d9aa5a83a03900,419,3060,17,a748b5ce2adba3c6,2,89,0,cbf29ce484222325
265,625,3480,6baf0d1bbdb09312,420,3060,24,50d763002d8e3373,5,175,0,cbf29ce484222325
271,612,3480,be64b1b77042d32f,420,3060,3,558257b5c8992671,42,59,0,cbf29ce484222325
271,616,3480,88affb09dfc35182,420,3060,8,4ebad120ec162881,3,64,0,cbf29ce484222325
271,619,3479,2de787fd74d7b786,419,3060,11,688daca07c536f11,3,64,0,cbf29ce484222325
271,626,3465,49368d84a86816db,411,3054,99,b3d142d9e6117bab,3,167,0,cbf29ce484222325
282,612,3479,e821596e872efea9,419,3060,26,9b2e7027ea206f77,5,175,0,cbf29ce484222325
282,617,3480,461e2756d15976b2,420,3060,14,9d98f9e470ee6d1b,9,115,0,cbf29ce484222325
282,619,3478,330b2712c160241a,419,3059,41,ef33b279123e98fb,2,175,0,cbf29ce484222325
282,620,3480,6baf0d1bbdb09312,420,3060,24,50d763002d8e3373,5,175,0,cbf29ce484222325
282,622,3480,a8bf33da61cd06c7,420,3060,15,1e668c90e1204602,4,38,0,cbf29ce484222325
282,624,3479,20686e1035b7169,419,3060,41,ef33b279123e98fb,3,175,0,cbf29ce484222325
282,626,3479,5c0856dafab17905,419,3060,45,eae40c3059e89b07,5,175,0,cbf29ce484222325
282,632,3476,14013c4fd51135fd,416,3060,85,3de041cec32fe46b,4,175,0,cbf29ce484222325
294,595,3439,89afd1f75059f40d,399,3040,536,42fc4cba6d0c766b,2,144,0,cbf29ce484222325
294,596,3472,8edf03875698253f,416,3056,62,bb0dd48c58290c26,2,166,0,cbf29ce484222325
294,597,3468,b282f7d997745733,413,3055,100,eac7ee2fddea1744,2,129,0,cbf29ce484222325
294,599,3463,ae2d628309b4fbf9,412,3051,120,8b963c6b6930d9dc,2,138,0,cbf29ce484222325
294,602,3479,72e29379f25c16e1,419,3060,12,cca6cdb377cd0ee8,13,129,0,cbf29ce484222325
294,603,3462,9918cfda06b7297b,413,3049,86,8f6d922513881220,2,167,0,cbf29ce484222325
294,604,3431,3ad0dea0c424afba,411,3020,157,6dfb3b2604f2eb1f,2,165,0,cbf29ce484222325
294,606,3471,102730ca920f0709,418,3053,15,2af6bddd1191ee48,13,129,0,cbf29ce484222325
294,608,3468,b280983637d37fd6,414,3054,67,1d12f83b6f6927cb,2,129,0,cbf29ce484222325
294,611,3473,9b8f0b704a8572f,416,3057,63,66bc3ca51e07fb0a,2,129,0,cbf29ce484222325
294,612,3408,ae4d4198dd92306b,397,3011,506,ef993cb58a71a7ac,1,213,0,cbf29ce484222325
294,614,3479,b3d804d0f41d2a2b,420,3059,4,8250782ec2aeee0e,13,129,0,cbf29ce484222325
294,615,3468,e8d75de413c55712,413,3055,103,9cebce2a74f2e308,4,132,0,cbf29ce484222325
294,616,3445,3f10134faf5cff38,406,3039,222,8020bf8a41ace49d,2,146,0,cbf29ce484222325
294,617,3377,a3cf3c27b4924691,393,2984,747,56d5f7e0cb1be26,1,164,1,d1531f4832eefec4
294,618,3378,8f1ee627ed54613,393,2985,587,d0198c0e017a4bd5,1,173,0,cbf29ce484222325
294,619,3433,624340c58f4ca2f1,405,3028,223,4c9142740d8ab50d,2,136,0,cbf29ce484222325
294,620,3418,5a634618b897821f,398,3020,519,7ecae07e1b467f9f,2,212,0,cbf29ce484222325
294,621,3473,c9af9982d3410b18,415,3058,75,f3c91ebcff5c7126,4,133,0,cbf29ce484222325
294,622,3455,ea5935585b7c119,411,3044,127,50de1032cdc08104,2,137,0,cbf29ce484222325
294,623,3447,41be50f6900d28f3,407,3040,196,9e8d1fd34d322bf2,2,138,0,cbf29ce484222325
294,625,3452,22e98015a823e3c6,406,3046,204,6633424b99ede02c,2,138,0,cbf29ce484222325
294,626,3433,55ff6937ba3dbdcd,403,3030,275,b2408cdeae1b0fca,3,144,1,58c60d4847cd37b4
294,628,3423,5d47aa32c37da6db,399,3024,592,f4182de83ea7cc2e,2,170,0,cbf29ce484222325
294,629,3471,fca23ed66f1fbd13,416,3055,65,e449129645f1a827,2,129,0,cbf29ce484222325
294,630,3445,5670c5db67978e35,410,3035,170,b85123b7c843d11e,2,175,0,cbf29ce484222325
294,631,3474,83ed958f04881e40,417,3057,39,a08f3079b1ef5632,9,133,0,cbf29ce484222325
294,632,3466,776cf1bc098b0252,417,3049,38,dcf2ce1bacf85af2,4,166,0,cbf29ce484222325
294,636,3478,2ed9481e90678d42,418,3060,34,555767132ae16634,6,129,0,cbf29ce484222325
296,595,3479,7b54d60313f7f350,420,3059,10,1813ce557ac44329,30,146,0,cbf29ce484222325
306,595,3468,13e6ab236dc60f98,414,3054,93,b04c400d171b2c5e,2,175,0,cbf29ce484222325
306,596,3474,d2cc95cf1382575d,417,3057,41,c3c9a9f63795e3,2,94,0,cbf29ce484222325
306,597,3480,d6541e62c54c86e4,420,3060,2,d868b9711d2c8af9,12,35,0,cbf29ce484222325
306,604,3475,2bc28acc98ca05d8,418,3057,40,55ba31761447813e,2,123,0,cbf29ce484222325
306,619,3479,e821596e872efea9,419,3060,26,9b2e7027ea206f77,5,175,0,cbf29ce484222325
306,620,3474,57fc82e358abf7eb,418,3056,44,87214e95ec4685bf,5,175,0,cbf29ce484222325
306,622,3478,4e4595e1b4a9f75e,419,3059,22,7c677289d77734d0,12,115,0,cbf29ce484222325
306,623,3480,d6541e62c54c86e4,420,3060,2,d868b9711d2c8af9,12,35,0,cbf29ce484222325
306,626,3471,acd32a567fb99f0e,416,3055,95,e04150cb01fb925f,4,175,0,cbf29ce484222325
306,628,3476,b43ab09099a08f8f,417,3059,98,33acfe1b0b41e7be,5,175,0,cbf29ce484222325
306,632,3462,f1033fad32eb059a,409,3053,181,e324c45a46bef42b,2,172,0,cbf29ce484222325
