q,r,active,active_fnv,active_joint,active_nonjoint,exposed,exposed_fnv,minimum_hits,maximum_hits,failures,failure_fnv
210,611,3729,b2ae1360cb4cc05d,347,3382,6664,38dec67f38a41822,2,309,0,cbf29ce484222325
210,612,3459,c3e9078b762730f9,332,3127,11894,a3a2530a95779b32,2,283,0,cbf29ce484222325
210,613,3437,c35525d08fd7b3d,305,3132,31181,827428f7502d406,1,295,0,cbf29ce484222325
210,614,3319,ee16a4ce4fd9861f,286,3033,33016,5ef039906dc218a4,1,280,0,cbf29ce484222325
210,615,3351,d544d90a37bcac,300,3051,26625,35da7a5f94765710,1,224,0,cbf29ce484222325
210,616,3408,8019ce73fa5f501c,310,3098,19577,d69443d508813772,1,226,0,cbf29ce484222325
210,617,3469,7d0a5f563c298c14,311,3158,20197,f9c5e422d9049632,2,231,0,cbf29ce484222325
210,618,3748,8622fd3480b4c4db,365,3383,2743,d23ee17cb58ef38b,2,244,0,cbf29ce484222325
210,619,2868,638ca74dec26f27d,247,2621,90040,d6296de189379b75,1,254,0,cbf29ce484222325
210,620,3634,738b4a9095996e71,338,3296,6894,b688e456047cdd1d,2,237,0,cbf29ce484222325
210,621,3718,6220559689da2a73,356,3362,4899,963a5566aed28dc1,3,247,0,cbf29ce484222325
210,622,3620,49d416d617af1dcf,332,3288,9217,be4bd7c3b80361ed,3,280,0,cbf29ce484222325
210,623,3429,b1edf09802731e1,305,3124,21211,35d84ea2e11d3e84,2,292,0,cbf29ce484222325
210,624,3749,69093031ee3c503c,356,3393,6042,bd0ef51e3e64d498,2,244,0,cbf29ce484222325
210,625,3677,ef6af0388751e3b3,346,3331,5599,18c64760b263827c,1,240,0,cbf29ce484222325
212,592,3912,1959feec68779891,416,3496,85,55673100bf8d77bf,9,197,0,cbf29ce484222325
220,592,3887,5d097ae8c2b876e9,415,3472,90,f26b873e30ff16e8,9,163,0,cbf29ce484222325
220,593,3913,b9be1fd3eded67c,420,3493,13,8121d045a9caac1f,9,61,0,cbf29ce484222325
220,594,3772,56cb69debe4793b4,407,3365,144,46a6c6d005cbf93c,4,292,0,cbf29ce484222325
220,595,3875,7d337b51981e86ce,412,3463,192,c9334d5549099d97,7,184,0,cbf29ce484222325
220,602,3883,e536ac0dea65cb93,416,3467,99,e165e2d40e30c2a7,7,187,0,cbf29ce484222325
220,606,3897,f36ead848ad9f99a,419,3478,10,89533f095a4ea7d7,14,182,0,cbf29ce484222325
220,608,3907,5bb57a680a3ddcf0,420,3487,4,2142615677c32211,18,183,0,cbf29ce484222325
220,612,3885,6ed527b1a95b5177,419,3466,21,5aca88972f7ebe5a,7,180,0,cbf29ce484222325
220,616,3597,b42b7ee582c100dc,378,3219,1340,10b0e72b2f87473,2,282,0,cbf29ce484222325
220,617,3898,379ad1052674087d,415,3483,114,a103fcfcb5148b51,7,137,0,cbf29ce484222325
220,618,3875,ab007040fecaf87e,416,3459,60,31e3d0e86ff6c817,8,179,0,cbf29ce484222325
220,619,3611,620fce3230e67673,390,3221,746,5f6339b9a0342abb,1,193,0,cbf29ce484222325
220,620,3832,ee5c1561b910289e,414,3418,84,6a30d9b3325011a7,7,180,0,cbf29ce484222325
220,621,3908,ba77a9441d54d1a1,419,3489,19,676ee0581e6ad90e,8,77,0,cbf29ce484222325
220,622,3902,3ee97bd1283542fb,420,3482,4,2142615677c32211,18,184,0,cbf29ce484222325
220,625,3895,e8ca9d95d2d8ffb9,418,3477,36,303b92670ed218a6,8,131,0,cbf29ce484222325
220,626,3844,6c0b6b2dcd31c950,414,3430,73,a51718105e2bdd17,8,178,0,cbf29ce484222325
220,628,3830,780163edca37c675,415,3415,78,28ee33ee99995456,3,133,0,cbf29ce484222325
220,630,3828,ffaf60b31e7980b8,408,3420,156,be30b987879f7171,9,177,0,cbf29ce484222325
233,592,3922,ddf3723dde2aa857,418,3504,32,b592483f615bafd9,7,159,0,cbf29ce484222325
