w0,w1,w2,w3,count8,least8,count9,least9,weight
0040000000000000,0000403000018000,0000000000000000,0000000000000000,0,,1,00e74202,6
0040000000000000,0000400000260200,0000000000000000,0000000000000000,0,,3,0082c127,6
0040000000000000,0000400000260000,0000000000000000,0000000000000200,0,,4,0222c10b,6
0040000000000000,0000400000060000,0000000000000000,0000000000008010,0,,1,00634889,6
003cc00000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,28250a81,6
0031440000000200,0000000000000000,0000000000000000,0000000000000000,0,,1,2800832d,6
0030400000000000,0000068000000000,0000000000000000,0000000000000000,0,,1,08a402c9,6
002c200000000840,0000000000000000,0000000000000000,0000000000000000,0,,1,28108325,6
0021400000000000,00000a8000000000,0000000000000000,0000000000000000,0,,1,08650249,6
002100000000420a,0000000000000000,0000000000000000,0000000000000000,0,,3,28c08548,6
0021000000004208,0000000000000010,0000000000000000,0000000000000000,0,,3,08c08558,6
0021000000000200,0000040000000018,0000000000000000,0000000000000000,0,,13,08218649,6
0021000000000200,0000014000000010,0000000000000000,0000000000000000,0,,1,08c18609,6
0020200000000840,0000000000000000,0000000000000000,0000000000000003,0,,5,28508a81,6
0020000000006098,0000000000000000,0000000000000000,0000000000000000,0,,1,28b00458,6
0020000000006092,0000000000000000,0000000000000000,0000000000000000,0,,3,28300cc8,6
002000000000608c,0000000000000000,0000000000000000,0000000000000000,0,,1,28b00518,6
002000000000608a,0000000000000000,0000000000000000,0000000000000000,0,,3,28b00542,6
0020000000006086,0000000000000000,0000000000000000,0000000000000000,0,,1,28b00588,6
002000000000601a,0000000000000000,0000000000000000,0000000000000000,0,,22,28108e48,6
0020000000006016,0000000000000000,0000000000000000,0000000000000000,0,,2,28308c88,6
002000000000600e,0000000000000000,0000000000000000,0000000000000000,0,,1,28b08508,6
002000000000409c,0000000000000000,0000000000000000,0000000000000000,0,,2,28710418,6
002000000000409a,0000000000000000,0000000000000000,0000000000000000,0,,16,28510648,6
0020000000004096,0000000000000000,0000000000000000,0000000000000000,0,,14,28510688,6
002000000000408e,0000000000000000,0000000000000000,0000000000000000,0,,10,28700d08,6
002000000000401e,0000000000000000,0000000000000000,0000000000000000,0,,13,28518608,6
002000000000401a,0000000000000010,0000000000000000,0000000000000000,0,,8,08708c48,6
0020000000000000,0000054000000018,0000000000000000,0000000000000000,0,,7,08018e89,6
0020000000000000,0000040000000018,0000000000000000,0000000000001800,0,,6,08110e89,6
0020000000000000,0000014000000010,0000000000000000,0000000000001800,0,,1,08410e89,6
001dc00000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,2aa48101,6
001d840000000000,0000000000000000,0000000000000000,0000000000000000,0,,18,2804a125,6
001d800000000000,0000000000000004,0000000000000000,0000000000000000,0,,12,08a42207,6
001ca00000000040,0000000000000000,0000000000000000,0000000000000000,0,,11,28202287,6
001c980000000000,0000000000000000,0000000000000000,0000000000000000,0,,1,2a242a80,6
001c840000000000,0000000000000004,0000000000000000,0000000000000000,0,,5,0884a283,6
001c840000000000,0000000000000000,0000000000000000,0000000000000002,0,,2,2804aa81,6
001c800000000000,0000000000000004,0000000000000000,0000000000000002,0,,5,0824a283,6
0011440000001200,0000000000000000,0000000000000000,0000000000000000,0,,1,2a00812d,6
0011400000000000,0000068000000000,0000000000000000,0000000000000000,0,,1,0aa48049,6
0011040000000000,0006800000000000,0000000000000000,0000000000000000,0,,10,0004a32d,6
0011000000000000,0006800000000000,0000000000000400,0000000000000000,0,,1,0024203f,6
0011000000000000,0006800000000000,0000000000000000,0000000000000200,0,,11,0205a20b,6
0010400000000000,000008c000000000,0000000000000000,0000000000000200,0,,8,0a00c329,6
0010400000000000,000000f000000000,0000000000000000,0000000000000000,0,,15,0884c126,6
000c200000800040,0000000000000000,0000000000000000,0000000000000002,1,20302283,55,20302097,6
000c200000001840,0000000000000000,0000000000000000,0000000000000000,0,,17,2810a125,6
000c200000000840,0000000000000000,0000000000000000,0000000000000002,0,,7,2810a283,6
000c180000000000,0000000000000004,0000000000000000,0000000000000020,0,,18,0a342206,6
000c000000000000,0008040000800004,0000000000000000,0000000000000000,0,,20,02148127,6
000c000000000000,0000000000800004,0000000000000400,0000000000000002,0,,4,00342287,6
000c000000000000,0000000000800004,0000000000000000,0000000000000402,0,,1,00b52203,6
000a280000000c00,0000000000000000,0000000000000000,0000000000000000,0,,64,28103216,6
0008a80000000000,0000020000000002,0000000000000000,0000000000000000,0,,1,0aa09340,6
0008a40000001800,0000000000000000,0000000000000000,0000000000000000,0,,23,0a00b125,6
0008a40000000800,0000000000000000,0000000000000040,0000000000000000,0,,1,0a803283,6
0008a00000000000,00000a0000000002,0000000000000000,0000000000000000,0,,10,08201ac3,6
0008a00000000000,0000030000000002,0000000000000000,0000000000000000,0,,30,08a01287,6
0008880000000000,00000b0000000000,0000000000000000,0000000000000000,0,,2,0a249124,6
0008840000000000,00000b0000000000,0000000000000000,0000000000000000,0,,2,0a049125,6
0004002000e80000,0000000000000000,0000000000000000,0000000000000000,0,,1,2232a090,6
0004002000cc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2232a180,6
0004000000800000,0000000101802000,0000000000000000,0000000000000000,0,,3,00332283,6
0004000000800000,0000000001802800,0000000000000000,0000000000000000,0,,1,0233a201,6
0004000000800000,0000000001802040,0000000000000000,0000000000000000,1,02322281,25,00322a83,6
0004000000000000,0000300000800080,0000000000000000,0000000000000020,0,,4,0236a006,6
0004000000000000,0000300000800000,0000000000000404,0000000000000000,0,,1,00b62282,6
00039c0000000000,0000000000000000,0000000000000000,0000000000000000,4,28c42202,144,0844a324,6
0003980000000000,0000000000000000,0000000000000000,0000000000000020,0,,2,0ac5a200,6
0002a80000000c00,0000000000000000,0000000000000000,0000000000000000,11,08413a80,109,08413216,6
00029c0000000000,0000000000000000,0000000000000000,0000000000000002,0,,7,08c4a980,6
0002280000001c00,0000000000000000,0000000000000000,0000000000000000,18,0a50b800,234,08503096,6
0001a00000000a40,0000000000000000,0000000000000000,0000000000000000,2,28412203,25,28412207,6
0001980000000000,0000000000000000,0000000000000000,0000000000000220,1,0a64a800,9,0a64a300,6
0001980000000000,0000000000000000,0000000000000000,0000000000000120,0,,3,0ae42240,6
0001040000000000,0006800000000000,0000000000000400,0000000000000000,0,,1,0044203f,6
0001040000000000,0006800000000000,0000000000000000,0000000000000200,0,,6,0244a129,6
0001005000000000,0008040008000000,0000000000000000,0000000000000000,0,,18,02048574,6
0001000140000200,0000000100200000,0000000000000000,0000000000000000,0,,3,00612649,6
0001000060000200,0002000000200000,0000000000000000,0000000000000000,0,,28,0041ae09,6
0001000040000200,0000000100200800,0000000000000000,0000000000000000,0,,6,00a0a643,6
0001000000006218,0000000000000000,0000000000000000,0000000000000000,0,,1,2880a650,6
000100000000620a,0000000000000000,0000000000000000,0000000000000000,0,,4,2820a548,6
0001000000004298,0000000000000000,0000000000000000,0000000000000000,0,,17,08c12650,6
000100000000428c,0000000000000000,0000000000000000,0000000000000000,0,,5,28412710,6
000100000000428a,0000000000000000,0000000000000000,0000000000000000,0,,15,08c12740,6
000100000000421c,0000000000000000,0000000000000000,0000000000000000,0,,7,2841a610,6
000100000000421a,0000000000000000,0000000000000000,0000000000000000,4,08c0a640,58,0840ae48,6
000100000000420e,0000000000000000,0000000000000000,0000000000000000,0,,20,08c1a700,6
000100000000228a,0000000000000000,0000000000000000,0000000000000000,0,,2,2aa00548,6
000100000000221c,0000000000000000,0000000000000000,0000000000000000,0,,1,2a20a418,6
000100000000221a,0000000000000000,0000000000000000,0000000000000000,18,0a80a640,131,0a00ae48,6
000100000000220e,0000000000000000,0000000000000000,0000000000000000,0,,14,0aa0a508,6
0001000000002208,0000040000000008,0000000000000000,0000000000000000,1,0a808550,24,0a008572,6
000100000000029c,0000000000000000,0000000000000000,0000000000000000,0,,22,2a402416,6
000100000000029a,0000000000000000,0000000000000000,0000000000000000,2,2a602440,44,0a412e40,6
000100000000028e,0000000000000000,0000000000000000,0000000000000000,0,,23,0a612700,6
000100000000021e,0000000000000000,0000000000000000,0000000000000000,6,2a40a408,77,0a40ae08,6
0001000000000200,0000054000000008,0000000000000000,0000000000000000,0,,12,0a00852d,6
0001000000000000,000a054000000000,0000000000000000,0000000000000000,0,,14,0204852d,6
0001000000000000,0002015000008000,0000000000000000,0000000000000000,0,,1,02e48508,6
0000a80000000000,0000030000000002,0000000000000000,0000000000000000,0,,3,08e11212,6
0000a40000001840,0000000000000000,0000000000000000,0000000000000000,0,,23,28402097,6
0000a40000000840,0000000000000000,0000000000000000,0000000000000002,0,,9,28402a83,6
0000a00000001840,0000000000000000,0000000000000000,0000000000000002,0,,1,2841a881,6
0000a00000000800,0000030000000002,0000000000000000,0000000000000000,0,,1,08c11a81,6
0000a00000000000,00000b0000000002,0000000000000000,0000000000000000,1,08601a81,53,086011a5,6
0000400000000000,00000bc000000000,0000000000000000,0000000000000000,0,,1,0a648089,6
0000400000000000,000008f000000000,0000000000000000,0000000000000000,0,,1,0a44c888,6
0000400000000000,000000f000000001,0000000000000000,0000000000000000,0,,34,08c0c12c,6
0000180000000000,0000200000000080,0000000000000000,0000000000000022,0,,2,0074a124,6
0000180000000000,0000200000000000,0000000000000000,0000000000000422,0,,1,00f52202,6
00001000000040b8,0000000000000000,0000000000000000,0000000000000000,0,,1,28702058,6
00001000000040b4,0000000000000000,0000000000000000,0000000000000000,0,,1,28702098,6
00001000000040b2,0000000000000000,0000000000000000,0000000000000000,0,,1,287020c8,6
00001000000040ac,0000000000000000,0000000000000000,0000000000000000,0,,1,28702118,6
00001000000040aa,0000000000000000,0000000000000000,0000000000000000,0,,1,28702148,6
00001000000040a6,0000000000000000,0000000000000000,0000000000000000,0,,2,28702188,6
000010000000403c,0000000000000000,0000000000000000,0000000000000000,0,,1,2870a018,6
000010000000403a,0000000000000000,0000000000000000,0000000000000000,0,,1,2870a048,6
0000100000004036,0000000000000000,0000000000000000,0000000000000000,0,,3,2860a288,6
000010000000402e,0000000000000000,0000000000000000,0000000000000000,0,,1,2870a108,6
00001000000020b2,0000000000000000,0000000000000000,0000000000000000,0,,1,2a3020c8,6
00001000000020a6,0000000000000000,0000000000000000,0000000000000000,0,,1,2a302188,6
000010000000203c,0000000000000000,0000000000000000,0000000000000000,0,,1,2a30a018,6
000010000000203a,0000000000000000,0000000000000000,0000000000000000,0,,1,2a30a048,6
0000100000002036,0000000000000000,0000000000000000,0000000000000000,0,,1,2a30a088,6
000010000000202e,0000000000000000,0000000000000000,0000000000000000,0,,1,2a30a108,6
00001000000000bc,0000000000000000,0000000000000000,0000000000000000,0,,1,2a702018,6
00001000000000ba,0000000000000000,0000000000000000,0000000000000000,0,,1,2a702048,6
00001000000000b6,0000000000000000,0000000000000000,0000000000000000,0,,5,2a60208a,6
00001000000000ae,0000000000000000,0000000000000000,0000000000000000,0,,1,2a702108,6
000010000000003e,0000000000000000,0000000000000000,0000000000000000,0,,1,2a70a008,6
000010000000002f,0000000000000000,0000000000000000,0000000000000000,0,,1,2a708108,6
0000040000001000,00000b0000000002,0000000000000000,0000000000000000,0,,2,0a00912d,6
0000040000000000,0007030000000000,0000000000000000,0000000000000000,0,,16,0084121f,6
0000027000240000,0000000000000000,0000000000000000,0000000000000000,0,,1,30028cc8,6
00000260200c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,2082a588,6
0000023001300000,0000000000000000,0000000000000000,0000000000000000,0,,1,30320458,6
0000023001240000,0000000000000000,0000000000000000,0000000000000000,0,,1,30120cc8,6
0000023001180000,0000000000000000,0000000000000000,0000000000000000,0,,1,30320518,6
0000023000380000,0000000000000000,0000000000000000,0000000000000000,0,,1,30328418,6
0000023000340000,0000000000000000,0000000000000000,0000000000000000,0,,7,30128648,6
00000230002c0000,0000000000000000,0000000000000000,0000000000000000,0,,6,30128688,6
00000230001c0000,0000000000000000,0000000000000000,0000000000000000,0,,3,30328508,6
0000022001700000,0000000000000000,0000000000000000,0000000000000000,0,,1,30322058,6
0000022001680000,0000000000000000,0000000000000000,0000000000000000,0,,4,2032209a,6
0000022001640000,0000000000000000,0000000000000000,0000000000000000,0,,2,203222c8,6
0000022001580000,0000000000000000,0000000000000000,0000000000000000,0,,1,30322118,6
0000022001540000,0000000000000000,0000000000000000,0000000000000000,0,,1,30322148,6
00000220014c0000,0000000000000000,0000000000000000,0000000000000000,0,,5,2032218a,6
0000022001380000,0000000000000000,0000000000000000,0000000000000000,4,20322418,60,2012241e,6
0000022001340000,0000000000000000,0000000000000000,0000000000000000,4,20322448,59,2012264a,6
00000220012c0000,0000000000000000,0000000000000000,0000000000000000,24,2012248a,103,2012248e,6
00000220011c0000,0000000000000000,0000000000000000,0000000000000000,6,20322508,66,2012252c,6
0000022001006080,0000000000000000,0000000000000000,0000000000000000,0,,3,203025d0,6
0000022000780000,0000000000000000,0000000000000000,0000000000000000,0,,1,3032a018,6
0000022000740000,0000000000000000,0000000000000000,0000000000000000,0,,1,3032a048,6
00000220006c0000,0000000000000000,0000000000000000,0000000000000000,0,,5,2032a08a,6
00000220005c0000,0000000000000000,0000000000000000,0000000000000000,0,,2,20b2a108,6
00000220003c0000,0000000000000000,0000000000000000,0000000000000000,10,2012a608,70,2012a40e,6
00000220002c0000,0000000080000000,0000000000000000,0000000000000000,0,,1,0092ac88,6
0000022000240000,0000000280000000,0000000000000000,0000000000000000,0,,3,0012acc8,6
0000022000240000,0000000180000000,0000000000000000,0000000000000000,0,,4,0092a4c8,6
0000022000206010,0000000000000000,0000000000000000,0000000000000000,0,,7,2010a4d2,6
0000022000200000,0000000380000000,0000000000000000,0000000000000000,0,,1,1012a4d0,6
0000022000106008,0000000000000000,0000000000000000,0000000000000000,0,,10,2010a552,6
00000220000c0000,0000000180000000,0000000000000000,0000000000000000,0,,2,0092a588,6
0000022000046002,0000000000000000,0000000000000000,0000000000000000,0,,3,2030a5c0,6
0000022000006000,0000000180000000,0000000000000000,0000000000000000,0,,1,0090a5d0,6
0000020141300000,0000000000000000,0000000000000000,0000000000000000,0,,1,20c22650,6
0000020141140000,0000000000000000,0000000000000000,0000000000000000,0,,1,20c22740,6
0000020121280000,0000000000000000,0000000000000000,0000000000000000,0,,20,20422496,6
00000201210c0000,0000000000000000,0000000000000000,0000000000000000,0,,13,20422788,6
00000200601c0000,0000000000000000,0000000000000000,0000000000000000,0,,4,2043a700,6
0000020040104208,0000000000000000,0000000000000000,0000000000000000,0,,2,3040a550,6
0000020001f00000,0000000000000000,0000000000000000,0000000000000000,0,,1,30722050,6
0000020001e80000,0000000000000000,0000000000000000,0000000000000000,0,,4,20722092,6
0000020001e40000,0000000000000000,0000000000000000,0000000000000000,0,,2,207222c0,6
0000020001d80000,0000000000000000,0000000000000000,0000000000000000,0,,1,30722110,6
0000020001cc0000,0000000000000000,0000000000000000,0000000000000000,0,,4,20722182,6
0000020001780000,0000000000000000,0000000000000000,0000000000000000,0,,6,2072201a,6
0000020001740000,0000000000000000,0000000000000000,0000000000000000,0,,5,2072204a,6
00000200016c0000,0000000000000000,0000000000000000,0000000000000000,1,20722088,8,2072208a,6
00000200015c0000,0000000000000000,0000000000000000,0000000000000000,0,,6,2072210a,6
00000200013c0000,0000000000000000,0000000000000000,0000000000000000,30,2052240a,121,2052240e,6
00000200012c0000,0000000000000000,0000000000000000,0000000000000004,0,,1,30f20480,6
0000020001204090,0000000000000000,0000000000000000,0000000000000000,0,,8,205024d2,6
0000020001104088,0000000000000000,0000000000000000,0000000000000000,1,20502550,12,20502552,6
0000020001084084,0000000000000000,0000000000000000,0000000000000000,0,,1,20d02590,6
0000020001044082,0000000000000000,0000000000000000,0000000000000000,0,,1,20d025c0,6
0000020000ec0000,0000000000000000,0000000000000000,0000000000000000,0,,5,2072a082,6
0000020000dc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,3072a100,6
00000200007c0000,0000000000000000,0000000000000000,0000000000000000,0,,6,2072a00a,6
00000200005e0000,0000000000000000,0000000000000000,0000000000000000,0,,1,30728108,6
0000020000304018,0000000000000000,0000000000000000,0000000000000000,0,,8,2050a452,6
00000200002c0000,0000000280000000,0000000000000000,0000000000000000,0,,4,0052ac88,6
00000200002c0000,0000000180000000,0000000000000000,0000000000000000,0,,6,00d2a482,6
0000020000284014,0000000000000000,0000000000000000,0000000000000000,0,,3,2070a490,6
0000020000280000,0000000380000000,0000000000000000,0000000000000000,0,,2,0072a490,6
0000020000244012,0000000000000000,0000000000000000,0000000000000000,0,,37,2040a6c8,6
0000020000240000,0000000380000000,0000000000000000,0000000000000000,0,,10,0042a6c8,6
0000020000204010,0000000180000000,0000000000000000,0000000000000000,0,,1,00d0a4d0,6
000002000014400a,0000000000000000,0000000000000000,0000000000000000,0,,8,2050a548,6
00000200000c4006,0000000000000000,0000000000000000,0000000000000000,0,,3,2070a580,6
00000200000c0000,0000000380000000,0000000000000000,0000000000000000,0,,1,0072a580,6
0000020000044002,0000000180000000,0000000000000000,0000000000000000,0,,2,00c0a7c0,6
0000018e08000000,0000000000000000,0000000000000000,0000000000000000,0,,14,30823206,6
0000018a18000000,0000000000000000,0000000000000000,0000000000000000,0,,15,3002388a,6
0000018a08000400,0000000000000000,0000000000000000,0000000000000000,0,,18,3000321e,6
0000018a00001400,0000000000000000,0000000000000000,0000000000000000,10,3010300e,115,3010301e,6
0000018a00000400,0000000000000000,0000000000000000,0000000000000008,0,,2,3010132c,6
0000018a00000000,0000000004400000,0000000000000000,0000000000000000,6,1012320c,52,1012301e,6
0000018600000c00,0000000000000000,0000000000000000,0000000000000000,6,30113202,51,30113206,6
0000018600000000,0000000004400000,0000000000000000,0000000000000000,0,,10,10133284,6
0000018200000400,0000000004400000,0000000000000000,0000000000000000,0,,15,1011320e,6
0000018200000000,0000000004400000,0000000000000080,0000000000000000,0,,1,1213b008,6
0000018200000000,0000000004400000,0000000000000000,0000000000000008,0,,1,10131a88,6
0000010c10001800,0000000000000000,0000000000000000,0000000000000000,0,,21,1200b125,6
0000010c00800840,0000000000000000,0000000000000000,0000000000000000,1,3210a201,28,30102217,6
0000010c00001800,0000000000000000,0000000000000800,0000000000000000,0,,7,1010b087,6
0000010c00001800,0000000000000000,0000000000000040,0000000000000000,0,,9,12103017,6
0000010c00001800,0000000000000000,0000000000000000,0000000000000008,0,,6,30101097,6
0000010c00000800,0000000000100002,0000000000000000,0000000000000000,0,,1,12009325,6
00000109c0008000,0000000000000000,0000000000000000,0000000000000000,1,30022249,9,3002224b,6
00000109a0008000,0000000000000000,0000000000000000,0000000000000000,6,3000228b,38,3000228f,6
0000010990008000,0000000000000000,0000000000000000,0000000000000000,0,,6,300220cb,6
00000108e0008000,0000000000000000,0000000000000000,0000000000000000,1,3002a209,15,30028329,6
00000108d0008000,0000000000000000,0000000000000000,0000000000000000,0,,2,3082a049,6
00000108c0008200,0000000000000000,0000000000000000,0000000000000000,0,,2,3080a249,6
00000108b0008000,0000000000000000,0000000000000000,0000000000000000,1,3002a089,12,3002a08b,6
0000010890009000,0000000000000000,0000000000000000,0000000000000000,0,,1,3200a0c9,6
0000010810001000,0000000000100002,0000000000000000,0000000000000000,0,,2,1200912d,6
0000010810001000,0000000000000000,0000000000001800,0000000000000000,0,,3,1000303f,6
0000010810000000,0000000000100000,0000000000001800,0000000000000000,0,,1,1002103f,6
0000010800001000,0000000101000040,0000000000000000,0000000000000000,0,,2,1010209f,6
0000010800001000,0000000001000040,0000000000000800,0000000000000000,0,,1,1090a889,6
0000010800001000,0000000000000000,0000000000001800,0000000000000008,0,,9,1010103f,6
0000010800001000,0000000000000000,0000000000000000,000000000000001c,0,,3,3010003f,6
0000010800000000,0000000103000040,0000000000000000,0000000000000000,0,,3,1012009f,6
0000010800000000,0000000101000040,0000000000000800,0000000000000000,2,1012a089,28,1010a28b,6
0000010800000000,0000000003000048,0000000000000000,0000000000000000,0,,8,1210828b,6
0000010800000000,0000000003000040,0000000000000800,0000000000000000,0,,4,10128a89,6
0000010800000000,0000000000100000,0000000000001800,0000000000000008,0,,3,1002121f,6
00000105a0800000,0000000000000000,0000000000000000,0000000000000000,0,,4,30032283,6
00000104e0800000,0000000000000000,0000000000000000,0000000000000000,0,,1,3203a201,6
0000010400801840,0000000000000000,0000000000000000,0000000000000000,0,,2,3211a003,6
0000010400800840,0000000000000000,0000000000000000,0000000000000002,0,,11,30112283,6
0000010400800000,0000000001802000,0000000000000000,0000000000000000,0,,2,10132a81,6
00000101f0000000,0000000000000000,0000000000000000,0000000000000000,0,,4,3003200f,6
00000101e0000200,0000000000000000,0000000000000000,0000000000000000,2,3001220b,19,3001021f,6
00000101b0001000,0000000000000000,0000000000000000,0000000000000000,0,,1,32012889,6
00000101a0000000,0000000001080000,0000000000000000,0000000000000000,0,,3,10812a89,6
00000101a0000000,0000000000000000,0000000000000000,000000000000000c,0,,1,30830289,6
0000010180000000,0000000101080000,0000000000000000,0000000000000000,0,,1,100322c9,6
00000100a0000000,0000000101080000,0000000000000000,0000000000000000,0,,1,1081a289,6
0000010000000000,0000000101000000,0000000000001c00,0000000000000000,0,,3,10132289,6
0000010000000000,0000000003000018,0000000000000800,0000000000000000,0,,1,10118a89,6
000000d006010000,0000000000000000,0000000000000000,0000000000000000,0,,7,30070a88,6
000000c000000000,000000000c800080,0000000000000000,0000000000000000,0,,6,1206a086,6
000000c000000000,000000000c800004,0000000000000000,0000000000000000,0,,9,1084a324,6
000000c000000000,000000000c800000,0000000000000000,0000000000000020,0,,3,1206a206,6
000000c000000000,000000000c000080,0000000000000020,0000000000000000,0,,6,1206208e,6
000000c000000000,000000000c000080,0000000000000000,0000000000000020,0,,15,1084a12c,6
000000c000000000,000000000c000000,0000000000000020,0000000000000020,0,,2,1206220e,6
000000c000000000,000000000c000000,0000000000000000,0000000000000220,0,,9,1204a30a,6
0000009000000000,0000000004000180,0000000000000020,0000000000000000,0,,2,12170888,6
0000009000000000,0000000004000180,0000000000000000,0000000000000020,0,,12,1016812c,6
0000009000000000,0000000004000100,0000000000000020,0000000000000020,0,,1,12960a08,6
0000008004010000,000000000c000000,0000000000000000,0000000000000008,0,,1,10071a88,6
0000008000000000,000000000c000000,0000000000000260,0000000000000000,0,,23,100430b6,6
0000008000000000,0000000004800084,0000000000000000,0000000000000020,2,1214a006,32,1214a016,6
0000008000000000,0000000004800084,0000000000000000,0000000000000002,0,,3,1014a1a4,6
0000008000000000,0000000004800080,0000000000000060,0000000000000000,0,,13,12162026,6
0000008000000000,0000000004800004,0000000000000060,0000000000000000,0,,9,12142286,6
0000008000000000,0000000004800004,0000000000000000,0000000000000022,0,,11,1014a324,6
0000008000000000,0000000004800000,0000000000000060,0000000000000020,0,,3,12162206,6
0000008000000000,0000000004000080,0000000000000424,0000000000000000,0,,20,1016201e,6
0000008000000000,0000000004000000,0000000000000424,0000000000000020,0,,3,10952308,6
0000007040300000,0000000000000000,0000000000000000,0000000000000000,0,,1,22228458,6
0000007040140000,0000000000000000,0000000000000000,0000000000000000,0,,9,22028748,6
00000070200c0000,0000000000000000,0000000000000000,0000000000000000,0,,1,22828588,6
0000007000240000,0000000002000000,0000000000000000,0000000000000000,0,,4,122284c8,6
0000007000202010,0000000000000000,0000000000000000,0000000000000000,0,,21,220084da,6
0000007000200000,0008000002000000,0000000000000000,0000000000000000,0,,1,022284d8,6
0000007000200000,000000000a000000,0000000000000000,0000000000000000,0,,1,120284d8,6
0000007000042002,0000000000000000,0000000000000000,0000000000000000,0,,21,220085e8,6
0000007000040000,0008000002000000,0000000000000000,0000000000000000,0,,2,022285c8,6
0000007000040000,000000000a000000,0000000000000000,0000000000000000,0,,1,120285c8,6
0000007000002000,0000000002000008,0000000000000000,0000000000000000,0,,1,122085d0,6
0000007000000000,000800000a000000,0000000000000000,0000000000000000,0,,4,020285d8,6
0000006101240000,0000000000000000,0000000000000000,0000000000000000,0,,16,220226c8,6
0000006040340000,0000000000000000,0000000000000000,0000000000000000,6,2202a448,41,2202a446,6
00000060202c0000,0000000000000000,0000000000000000,0000000000000000,4,2202a488,37,1222a482,6
00000060200c0000,0002000000000000,0000000000000000,0000000000000000,0,,1,0222a588,6
00000060200c0000,0000000008000000,0000000000000000,0000000000000000,0,,1,1202a588,6
0000006000202010,0000000008000000,0000000000000000,0000000000000000,0,,14,0200a6d8,6
0000006000042002,0000000008000000,0000000000000000,0000000000000000,0,,18,0200a5e4,6
0000005006010100,0000000000000000,0000000000000000,0000000000000000,0,,27,3024812c,6
0000005000000000,000a001000008000,0000000000000000,0000000000000000,0,,1,02268c88,6
0000005000000000,0000000008008000,0000000000000010,0000000000000040,0,,3,12070e80,6
0000005000000000,0000000000008000,0000000000000000,0000000000004804,0,,6,10a4068a,6
0000005000000000,0000000000008000,0000000000000000,0000000000004044,0,,2,10a60682,6
0000004000000000,0000000000800084,0000000000000000,0000000000000120,0,,1,12a42106,6
0000004000000000,0000000000800004,0000000000000404,0000000000000002,0,,3,10a42286,6
0000003001380000,0000000000000000,0000000000000000,0000000000000000,1,22320418,28,22120c1a,6
0000003001340000,0000000000000000,0000000000000000,0000000000000000,1,22320448,33,22120c4a,6
00000030012c0000,0000000000000000,0000000000000000,0000000000000000,5,22120c88,56,22120c8a,6
00000030011c0000,0000000000000000,0000000000000000,0000000000000000,2,22320508,32,22120f08,6
00000030003c0000,0000000000000000,0000000000000000,0000000000000000,5,22128c08,57,22128c0a,6
00000030002c0000,0000000002000000,0000000000000000,0000000000000000,0,,6,12128c88,6
0000003000240000,0008000002000000,0000000000000000,0000000000000000,2,021284c8,22,021284ca,6
00000030000c0000,0008000002000000,0000000000000000,0000000000000000,0,,2,02328588,6
0000002001e80000,0000000000000000,0000000000000000,0000000000000000,0,,1,32322090,6
0000002001e40000,0000000000000000,0000000000000000,0000000000000000,0,,1,323220c0,6
0000002001cc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,32322180,6
0000002001780000,0000000000000000,0000000000000000,0000000000000000,0,,4,2232201a,6
0000002001740000,0000000000000000,0000000000000000,0000000000000000,0,,3,2232204a,6
00000020016c0000,0000000000000000,0000000000000000,0000000000000000,1,22322088,8,2232208a,6
00000020015c0000,0000000000000000,0000000000000000,0000000000000000,0,,5,2232210a,6
00000020013c0000,0000000000000000,0000000000000000,0000000000000000,35,22122406,118,2212240e,6
00000020012c0000,0000000000004000,0000000000000000,0000000000000000,4,02922488,31,02922486,6
0000002001280000,0000000040004000,0000000000000000,0000000000000000,0,,14,02122698,6
0000002001240000,0000000040004000,0000000000000000,0000000000000000,0,,13,021226c8,6
0000002001202090,0000000000000000,0000000000000000,0000000000000000,0,,7,221024d2,6
0000002001102088,0000000000000000,0000000000000000,0000000000000000,0,,6,22102558,6
00000020010c0000,0000000040004000,0000000000000000,0000000000000000,1,02322580,13,02122788,6
0000002001082084,0000000000000000,0000000000000000,0000000000000000,0,,3,22302590,6
0000002001042082,0000000000000000,0000000000000000,0000000000000000,0,,3,223025c0,6
0000002000f80000,0000000000000000,0000000000000000,0000000000000000,0,,1,3232a010,6
0000002000ec0000,0000000000000000,0000000000000000,0000000000000000,0,,1,3232a080,6
0000002000dc0000,0000000000000000,0000000000000000,0000000000000000,0,,1,3232a100,6
00000020007c0000,0000000000000000,0000000000000000,0000000000000000,0,,7,2232a00a,6
00000020003c0000,0000000000000400,0000000000000000,0000000000000000,0,,6,0292a40a,6
0000002000380000,0000000010000400,0000000000000000,0000000000000000,0,,3,0212ac18,6
0000002000380000,0000000000000c00,0000000000000000,0000000000000000,0,,1,02b2a410,6
0000002000340000,0000000010000400,0000000000000000,0000000000000000,1,0212a448,8,0212a44a,6
0000002000340000,0000000000000c00,0000000000000000,0000000000000000,1,0292a440,8,0292a442,6
0000002000302018,0000000000000000,0000000000000000,0000000000000000,1,2210a450,10,2210a452,6
